Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
844,5,0,0,0.5,0,0,0.5,5,0,-0.031165775302447,-0.52392571893986,-0.005472942719032,0.00157639702089,-0.461928611594242,0,0,0,0,-0.031165775302447,-0.023925718939861,-0.005472942719032,0.00157639702089,0.038071388405758,0,0,0,0
845,5,0,0,0.5,0,0,0.5,5,0,-0.030812553718229,-0.50407178607789,-0.013268612916399,0.003613986268359,-0.467628303594032,0,0,0,0,-0.030812553718229,-0.00407178607789,-0.013268612916399,0.003613986268359,0.032371696405968,0,0,0,0
846,5,0,0,0.5,0,0,0.5,5,0,0.013349138347151,-0.517776291547561,-0.00585247203782,-0.003627358715499,-0.519522202216032,0,0,0,0,0.013349138347151,-0.017776291547561,-0.00585247203782,-0.003627358715499,-0.019522202216032,0,0,0,0
847,5,0,0,0.5,0,0,0.5,5,0,0.039852969394508,-0.501109891758919,0.025973451421588,0.01313087254062,-0.515885563107804,0,0,0,0,0.039852969394508,-0.001109891758919,0.025973451421588,0.01313087254062,-0.015885563107805,0,0,0,0
848,5,0,0,0.5,0,0,0.5,5,0,0.014436723885173,-0.428863132274387,0.021143833278351,0.030502440158763,-0.519027273490325,0,0,0,0,0.014436723885173,0.071136867725613,0.021143833278351,0.030502440158763,-0.019027273490325,0,0,0,0
849,5,0,0,0.5,0,0,0.5,5,0,-0.033176549701889,-0.483558049337937,-0.053417301823309,0.021806299196829,-0.516832614831539,0,0,0,0,-0.033176549701889,0.016441950662063,-0.053417301823309,0.021806299196829,-0.016832614831539,0,0,0,0
850,5,0,0,0.5,0,0,0.5,5,0,0.036766971721096,-0.458413387044993,-0.021611028469188,-0.021143648987316,-0.539536896000718,0,0,0,0,0.036766971721096,0.041586612955007,-0.021611028469188,-0.021143648987316,-0.039536896000718,0,0,0,0
851,5,0,0,0.5,0,0,0.5,5,0,0.010674887069253,-0.506050898632477,-0.044104889628627,-0.033053526243907,-0.555787744000693,0,0,0,0,0.010674887069253,-0.006050898632477,-0.044104889628627,-0.033053526243907,-0.055787744000693,0,0,0,0
852,5,0,0,0.5,0,0,0.5,5,0,0.01536551855862,-0.461441257289863,0.018615003553583,-0.011362620642218,-0.514721578733699,0,0,0,0,0.01536551855862,0.038558742710137,0.018615003553583,-0.011362620642218,-0.014721578733699,0,0,0,0
853,5,0,0,0.5,0,0,0.5,5,0,-0.011032122410128,-0.523069002676374,-0.025241650316494,-0.043191617963726,-0.510772238991207,0,0,0,0,-0.011032122410128,-0.023069002676374,-0.025241650316494,-0.043191617963726,-0.010772238991207,0,0,0,0
854,5,0,0,0.5,0,0,0.5,5,0,-0.033121609227909,-0.465056554061522,-0.048547728115527,0.026171078519782,-0.549322014386183,0,0,0,0,-0.033121609227909,0.034943445938479,-0.048547728115527,0.026171078519782,-0.049322014386183,0,0,0,0
855,5,0,0,0.5,0,0,0.5,5,0,0.000736251082628,-0.519504728253936,0.030032864072616,-0.008751274288595,-0.479826528133565,0,0,0,0,0.000736251082628,-0.019504728253936,0.030032864072616,-0.008751274288595,0.020173471866435,0,0,0,0
856,5,0,0,0.5,0,0,0.5,5,0,0.023579135382361,-0.505499206788602,-0.009977410792576,-0.04051485042784,-0.505023404981147,0,0,0,0,0.023579135382361,-0.005499206788602,-0.009977410792576,-0.04051485042784,-0.005023404981147,0,0,0,0
857,5,0,0,0.5,0,0,0.5,5,0,-0.010980718980833,-0.517446076888237,-0.011932754168211,-0.023639018221087,-0.495350612229371,0,0,0,0,-0.010980718980833,-0.017446076888237,-0.011932754168211,-0.023639018221087,0.004649387770629,0,0,0,0
858,5,0,0,0.5,0,0,0.5,5,0,-0.00386584130774,-0.538422208973239,-0.030512392017288,-0.032019398068128,-0.49789016159404,0,0,0,0,-0.00386584130774,-0.038422208973239,-0.030512392017288,-0.032019398068128,0.00210983840596,0,0,0,0
859,5,0,0,0.5,0,0,0.5,5,0,0.024112482542019,-0.473916637724802,0.021615598157749,0.012538168891491,-0.487743420383784,0,0,0,0,0.024112482542019,0.026083362275198,0.021615598157749,0.012538168891491,0.012256579616216,0,0,0,0
860,5,0,0,0.5,0,0,0.5,5,0,0.022194559434065,-0.475557300495836,-0.009033668127867,-0.002685829783381,-0.513369251156899,0,0,0,0,0.022194559434065,0.024442699504164,-0.009033668127867,-0.002685829783381,-0.013369251156899,0,0,0,0
861,5,0,0,0.5,0,0,0.5,5,0,-0.02127700183882,-0.537391208743583,-0.020819322691562,-0.040368065142707,-0.495574271035358,0,0,0,0,-0.02127700183882,-0.037391208743583,-0.020819322691562,-0.040368065142707,0.004425728964642,0,0,0,0
862,5,0,0,0.5,0,0,0.5,5,0,0.011638086608889,-0.495671778275304,0.019083774160207,0.023289135779531,-0.489256089381619,0,0,0,0,0.011638086608889,0.004328221724696,0.019083774160207,0.023289135779531,0.010743910618381,0,0,0,0
863,5,0,0,0.5,0,0,0.5,5,0,0.015663755145559,-0.514802811374676,0.062658166743532,-0.017585098651152,-0.457249611209248,0,0,0,0,0.015663755145559,-0.014802811374676,0.062658166743532,-0.017585098651152,0.042750388790752,0,0,0,0
864,5,0,0,0.5,0,0,0.5,5,0,-0.035687375346967,-0.515766305871232,-0.047495957198667,0.002238237673857,-0.507363400135968,0,0,0,0,-0.035687375346967,-0.015766305871232,-0.047495957198667,0.002238237673857,-0.007363400135968,0,0,0,0
865,5,0,0,0.5,0,0,0.5,5,0,-0.026818108232141,-0.490482165561726,-0.011150082230501,0.017057416839852,-0.51634548778862,0,0,0,0,-0.026818108232141,0.009517834438274,-0.011150082230501,0.017057416839852,-0.016345487788621,0,0,0,0
866,5,0,0,0.5,0,0,0.5,5,0,0.030921845680664,-0.487721405978763,0.004594319369862,0.013594878270523,-0.544775522112798,0,0,0,0,0.030921845680664,0.012278594021238,0.004594319369862,0.013594878270523,-0.044775522112798,0,0,0,0
867,5,0,0,0.5,0,0,0.5,5,0,-0.033493189756554,-0.530840484112528,-0.076055871857254,-0.008608479109908,-0.524677703384178,0,0,0,0,-0.033493189756554,-0.030840484112528,-0.076055871857254,-0.008608479109908,-0.024677703384178,0,0,0,0
868,5,0,0,0.5,0,0,0.5,5,0,0.041872831555742,-0.499222918752285,0.045586514572571,-0.01127606029035,-0.470573653963349,0,0,0,0,0.041872831555742,0.000777081247715,0.045586514572571,-0.01127606029035,0.029426346036651,0,0,0,0
869,5,0,0,0.5,0,0,0.5,5,0,0.016122724120944,-0.49653912960425,0.000961652343087,0.000205651236758,-0.506445465470158,0,0,0,0,0.016122724120944,0.00346087039575,0.000961652343087,0.000205651236758,-0.006445465470158,0,0,0,0
