Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
753,3,0,0,0.2,0.8,3,0,-0.01094628867087,-0.176368105840022,-0.816200233035014,0,0,0,0,-0.01094628867087,0.023631894159978,-0.016200233035014,0,0,0,0
754,3,0,0,0.2,0.8,3,0,-0.01212475733525,-0.159673415131078,-0.782403482478816,0,0,0,0,-0.01212475733525,0.040326584868922,0.017596517521184,0,0,0,0
755,3,0,0,0.2,0.8,3,0,0.016306101694247,-0.170874515703685,-0.796169849122222,0,0,0,0,0.016306101694247,0.029125484296315,0.003830150877778,0,0,0,0
756,3,0,0,0.2,0.8,3,0,0.001734831343737,-0.195345647781019,-0.787185521445433,0,0,0,0,0.001734831343737,0.004654352218981,0.012814478554568,0,0,0,0
757,3,0,0,0.2,0.8,3,0,-0.002655842961049,-0.218738763964176,-0.732742317919265,0,0,0,0,-0.002655842961049,-0.018738763964177,0.067257682080735,0,0,0,0
758,3,0,0,0.2,0.8,3,0,0.017861655203247,-0.212109020053385,-0.787433558365346,0,0,0,0,0.017861655203247,-0.012109020053385,0.012566441634654,0,0,0,0
759,3,0,0,0.2,0.8,3,0,-0.028013655154815,-0.192828447217433,-0.814717720655385,0,0,0,0,-0.028013655154815,0.007171552782567,-0.014717720655386,0,0,0,0
760,3,0,0,0.2,0.8,3,0,0.026702223398414,-0.206079985338183,-0.784322125637365,0,0,0,0,0.026702223398414,-0.006079985338183,0.015677874362635,0,0,0,0
761,3,0,0,0.2,0.8,3,0,-0.021827601111168,-0.194337879417731,-0.791169113241727,0,0,0,0,-0.021827601111168,0.005662120582269,0.008830886758273,0,0,0,0
762,3,0,0,0.2,0.8,3,0,0.016807089457711,-0.207122317668397,-0.816792571595233,0,0,0,0,0.016807089457711,-0.007122317668397,-0.016792571595233,0,0,0,0
763,3,0,0,0.2,0.8,3,0,0.028666724792025,-0.205492795256252,-0.793659011994906,0,0,0,0,0.028666724792025,-0.005492795256252,0.006340988005094,0,0,0,0
764,3,0,0,0.2,0.8,3,0,0.008865792654646,-0.198144964633,-0.796611978023529,0,0,0,0,0.008865792654646,0.001855035367,0.003388021976471,0,0,0,0
765,3,0,0,0.2,0.8,3,0,0.016920861915832,-0.200362842108371,-0.79241503931325,0,0,0,0,0.016920861915832,-0.000362842108371,0.00758496068675,0,0,0,0
766,3,0,0,0.2,0.8,3,0,-0.025797012864176,-0.174357167211956,-0.789715366388097,0,0,0,0,-0.025797012864176,0.025642832788045,0.010284633611903,0,0,0,0
767,3,0,0,0.2,0.8,3,0,0.023811314079906,-0.208110989264113,-0.802437301563778,0,0,0,0,0.023811314079906,-0.008110989264113,-0.002437301563778,0,0,0,0
768,3,0,0,0.2,0.8,3,0,0.021874324598788,-0.218240366459392,-0.795218479744183,0,0,0,0,0.021874324598788,-0.018240366459392,0.004781520255817,0,0,0,0
769,3,0,0,0.2,0.8,3,0,0.023699864365153,-0.181695546111706,-0.795083510601662,0,0,0,0,0.023699864365153,0.018304453888294,0.004916489398338,0,0,0,0
770,3,0,0,0.2,0.8,3,0,-0.02518113045477,-0.198481289149874,-0.818239438373706,0,0,0,0,-0.02518113045477,0.001518710850126,-0.018239438373706,0,0,0,0
771,3,0,0,0.2,0.8,3,0,-0.05578293572482,-0.200523495234128,-0.812133886157566,0,0,0,0,-0.05578293572482,-0.000523495234128,-0.012133886157566,0,0,0,0
772,3,0,0,0.2,0.8,3,0,0.026435091202739,-0.19865354200018,-0.800039865717831,0,0,0,0,0.026435091202739,0.00134645799982,-3.98657178308781E-05,0,0,0,0
773,3,0,0,0.2,0.8,3,0,-0.01295140683205,-0.209098007517523,-0.803572775600131,0,0,0,0,-0.01295140683205,-0.009098007517523,-0.003572775600131,0,0,0,0
774,3,0,0,0.2,0.8,3,0,-0.014789257370526,-0.210564599935376,-0.780263625199096,0,0,0,0,-0.014789257370526,-0.010564599935376,0.019736374800904,0,0,0,0
775,3,0,0,0.2,0.8,3,0,0.028725738147368,-0.189434024687528,-0.789436542695002,0,0,0,0,0.028725738147368,0.010565975312472,0.010563457304998,0,0,0,0
776,3,0,0,0.2,0.8,3,0,-0.010171968477546,-0.196580143499359,-0.790308227418912,0,0,0,0,-0.010171968477546,0.003419856500641,0.009691772581088,0,0,0,0
777,3,0,0,0.2,0.8,3,0,-0.003021612969871,-0.226453698332952,-0.777372719131997,0,0,0,0,-0.003021612969871,-0.026453698332952,0.022627280868003,0,0,0,0
778,3,0,0,0.2,0.8,3,0,0.001591319392198,-0.217992198310103,-0.7741141031514,0,0,0,0,0.001591319392198,-0.017992198310104,0.025885896848601,0,0,0,0
779,3,0,0,0.2,0.8,3,0,-0.00133754117506,-0.198110700857624,-0.787532227850355,0,0,0,0,-0.00133754117506,0.001889299142376,0.012467772149645,0,0,0,0
780,3,0,0,0.2,0.8,3,0,-0.012603318605089,-0.18009269687168,-0.808531426782524,0,0,0,0,-0.012603318605089,0.019907303128321,-0.008531426782525,0,0,0,0
781,3,0,0,0.2,0.8,3,0,-0.016813341078323,-0.213582154624089,-0.798250482728871,0,0,0,0,-0.016813341078323,-0.013582154624089,0.001749517271129,0,0,0,0
782,3,0,0,0.2,0.8,3,0,0.023863036391209,-0.217295379582008,-0.784530518144478,0,0,0,0,0.023863036391209,-0.017295379582008,0.015469481855522,0,0,0,0
783,3,0,0,0.2,0.8,3,0,0.04277459261234,-0.250977852311904,-0.760784045899083,0,0,0,0,0.04277459261234,-0.050977852311904,0.039215954100917,0,0,0,0
784,3,0,0,0.2,0.8,3,0,0.000304659099322,-0.171087775585819,-0.787404527328934,0,0,0,0,0.000304659099322,0.028912224414181,0.012595472671066,0,0,0,0
785,3,0,0,0.2,0.8,3,0,0.005032341160927,-0.20759610494332,-0.807201768188426,0,0,0,0,0.005032341160927,-0.00759610494332,-0.007201768188426,0,0,0,0
786,3,0,0,0.2,0.8,3,0,0.008410156448181,-0.23327551432094,-0.786796737365032,0,0,0,0,0.008410156448181,-0.03327551432094,0.013203262634968,0,0,0,0
787,3,0,0,0.2,0.8,3,0,0.000581220118185,-0.211051883945374,-0.80138140376148,0,0,0,0,0.000581220118185,-0.011051883945374,-0.00138140376148,0,0,0,0
788,3,0,0,0.2,0.8,3,0,-0.019957540239202,-0.177470701366932,-0.805211794483438,0,0,0,0,-0.019957540239202,0.022529298633068,-0.005211794483438,0,0,0,0
789,3,0,0,0.2,0.8,3,0,-0.009609708709582,-0.206990275606834,-0.777224679211684,0,0,0,0,-0.009609708709582,-0.006990275606834,0.022775320788317,0,0,0,0
790,3,0,0,0.2,0.8,3,0,0.021896157690333,-0.205427927845662,-0.786867316528355,0,0,0,0,0.021896157690333,-0.005427927845662,0.013132683471645,0,0,0,0
791,3,0,0,0.2,0.8,3,0,0.012946625547457,-0.165002804536035,-0.814213708339548,0,0,0,0,0.012946625547457,0.034997195463965,-0.014213708339548,0,0,0,0
792,3,0,0,0.2,0.8,3,0,0.009294635871,-0.204078785312576,-0.791520189833829,0,0,0,0,0.009294635871,-0.004078785312577,0.008479810166171,0,0,0,0
793,3,0,0,0.2,0.8,3,0,0.020169203186766,-0.197576009024208,-0.777556551013634,0,0,0,0,0.020169203186766,0.002423990975792,0.022443448986366,0,0,0,0
794,3,0,0,0.2,0.8,3,0,0.003610745397285,-0.196583026743299,-0.803555109174189,0,0,0,0,0.003610745397285,0.003416973256701,-0.003555109174189,0,0,0,0
795,3,0,0,0.2,0.8,3,0,-0.010491167560893,-0.204884340073891,-0.81688744669798,0,0,0,0,-0.010491167560893,-0.004884340073891,-0.01688744669798,0,0,0,0
796,3,0,0,0.2,0.8,3,0,0.013771620574793,-0.208509922293288,-0.770397999585883,0,0,0,0,0.013771620574793,-0.008509922293288,0.029602000414118,0,0,0,0
797,3,0,0,0.2,0.8,3,0,-0.00287501781117,-0.192371973854927,-0.800524989192005,0,0,0,0,-0.00287501781117,0.007628026145073,-0.000524989192005,0,0,0,0
798,3,0,0,0.2,0.8,3,0,0.017833947332663,-0.215916560238539,-0.788960078398498,0,0,0,0,0.017833947332663,-0.015916560238539,0.011039921601502,0,0,0,0
799,3,0,0,0.2,0.8,3,0,-0.000395732884347,-0.221741668292701,-0.811407681016831,0,0,0,0,-0.000395732884347,-0.021741668292701,-0.011407681016831,0,0,0,0
800,3,0,0,0.2,0.8,3,0,-0.000468586478684,-0.186410770046793,-0.793807074661532,0,0,0,0,-0.000468586478684,0.013589229953208,0.006192925338468,0,0,0,0
801,3,0,0,0.2,0.8,3,0,0.01142483503463,-0.183197224257882,-0.786327135438122,0,0,0,0,0.01142483503463,0.016802775742118,0.013672864561878,0,0,0,0
802,3,0,0,0.2,0.8,3,0,-0.041505432836323,-0.160413821535725,-0.826051135498052,0,0,0,0,-0.041505432836323,0.039586178464275,-0.026051135498052,0,0,0,0
803,3,0,0,0.2,0.8,3,0,-0.015828170990239,-0.198832426843595,-0.796612242963273,0,0,0,0,-0.015828170990239,0.001167573156405,0.003387757036727,0,0,0,0
804,3,0,0,0.2,0.8,3,0,0.015570610592295,-0.224154836324036,-0.771704620249693,0,0,0,0,0.015570610592295,-0.024154836324036,0.028295379750307,0,0,0,0
805,3,0,0,0.2,0.8,3,0,0.008934854455028,-0.213031141332921,-0.79918202414052,0,0,0,0,0.008934854455028,-0.013031141332921,0.00081797585948,0,0,0,0
806,3,0,0,0.2,0.8,3,0,-0.01578122636117,-0.191818322514129,-0.792278177560336,0,0,0,0,-0.01578122636117,0.008181677485871,0.007721822439664,0,0,0,0
807,3,0,0,0.2,0.8,3,0,-0.012056631004655,-0.189665147865676,-0.802964996262011,0,0,0,0,-0.012056631004655,0.010334852134324,-0.002964996262011,0,0,0,0
808,3,0,0,0.2,0.8,3,0,0.005080497117544,-0.201986576587032,-0.796131084702041,0,0,0,0,0.005080497117544,-0.001986576587032,0.00386891529796,0,0,0,0
809,3,0,0,0.2,0.8,3,0,-0.013503724453037,-0.218190211266624,-0.775712198996754,0,0,0,0,-0.013503724453037,-0.018190211266624,0.024287801003246,0,0,0,0
810,3,0,0,0.2,0.8,3,0,0.008950022349183,-0.213530437556743,-0.777869641716514,0,0,0,0,0.008950022349183,-0.013530437556743,0.022130358283487,0,0,0,0
811,3,0,0,0.2,0.8,3,0,-0.020200498802644,-0.194089154862452,-0.815585729961403,0,0,0,0,-0.020200498802644,0.005910845137548,-0.015585729961404,0,0,0,0
812,3,0,0,0.2,0.8,3,0,-0.013061828823005,-0.199872507800142,-0.798537360934877,0,0,0,0,-0.013061828823005,0.000127492199858,0.001462639065123,0,0,0,0
813,3,0,0,0.2,0.8,3,0,-0.00393375449377,-0.177408981518923,-0.807850111916858,0,0,0,0,-0.00393375449377,0.022591018481077,-0.007850111916858,0,0,0,0
814,3,0,0,0.2,0.8,3,0,-0.040784381466973,-0.172662136647853,-0.805670863225096,0,0,0,0,-0.040784381466973,0.027337863352147,-0.005670863225096,0,0,0,0
815,3,0,0,0.2,0.8,3,0,-0.014132110084593,-0.184730244529362,-0.811717272733874,0,0,0,0,-0.014132110084593,0.015269755470639,-0.011717272733874,0,0,0,0
816,3,0,0,0.2,0.8,3,0,-0.012831042892675,-0.214337772935156,-0.794045594732024,0,0,0,0,-0.012831042892675,-0.014337772935156,0.005954405267976,0,0,0,0
817,3,0,0,0.2,0.8,3,0,0.024118620142963,-0.21213031416902,-0.790389882140178,0,0,0,0,0.024118620142963,-0.01213031416902,0.009610117859822,0,0,0,0
818,3,0,0,0.2,0.8,3,0,-0.002819115381738,-0.195008943737739,-0.775051281615261,0,0,0,0,-0.002819115381738,0.004991056262261,0.024948718384739,0,0,0,0
819,3,0,0,0.2,0.8,3,0,0.033770249792317,-0.219390953467808,-0.770256520729561,0,0,0,0,0.033770249792317,-0.019390953467808,0.029743479270439,0,0,0,0
820,3,0,0,0.2,0.8,3,0,0.000138054164251,-0.193937321133885,-0.831407042374092,0,0,0,0,0.000138054164251,0.006062678866115,-0.031407042374092,0,0,0,0
821,3,0,0,0.2,0.8,3,0,-0.000793650543079,-0.213351161016673,-0.773130385935081,0,0,0,0,-0.000793650543079,-0.013351161016673,0.026869614064919,0,0,0,0
822,3,0,0,0.2,0.8,3,0,0.045591628564694,-0.203648087965491,-0.782945048138082,0,0,0,0,0.045591628564694,-0.003648087965491,0.017054951861918,0,0,0,0
823,3,0,0,0.2,0.8,3,0,0.030804668135866,-0.204464832526338,-0.775204367640371,0,0,0,0,0.030804668135866,-0.004464832526338,0.024795632359629,0,0,0,0
824,3,0,0,0.2,0.8,3,0,-0.005886551694607,-0.202528367002643,-0.806297330193036,0,0,0,0,-0.005886551694607,-0.002528367002643,-0.006297330193036,0,0,0,0
825,3,0,0,0.2,0.8,3,0,0.008433349241368,-0.196336579166117,-0.80054599143634,0,0,0,0,0.008433349241368,0.003663420833883,-0.00054599143634,0,0,0,0
826,3,0,0,0.2,0.8,3,0,0.007435922253393,-0.175184555119411,-0.762066240923599,0,0,0,0,0.007435922253393,0.024815444880589,0.037933759076401,0,0,0,0
827,3,0,0,0.2,0.8,3,0,0.007893400133683,-0.206101536783717,-0.801954087929731,0,0,0,0,0.007893400133683,-0.006101536783717,-0.001954087929731,0,0,0,0
828,3,0,0,0.2,0.8,3,0,-0.017169781187467,-0.187552172265352,-0.8016213216186,0,0,0,0,-0.017169781187467,0.012447827734648,-0.0016213216186,0,0,0,0
829,3,0,0,0.2,0.8,3,0,0.00390769182733,-0.16416770914087,-0.801051477493063,0,0,0,0,0.00390769182733,0.035832290859131,-0.001051477493063,0,0,0,0
830,3,0,0,0.2,0.8,3,0,-0.002116590643287,-0.184708705421642,-0.821093262740959,0,0,0,0,-0.002116590643287,0.015291294578358,-0.021093262740959,0,0,0,0
831,3,0,0,0.2,0.8,3,0,0.0033420592253,-0.249110388058177,-0.782204945112854,0,0,0,0,0.0033420592253,-0.049110388058177,0.017795054887146,0,0,0,0
832,3,0,0,0.2,0.8,3,0,0.02630058849514,-0.240096245218299,-0.757898337240386,0,0,0,0,0.02630058849514,-0.040096245218299,0.042101662759614,0,0,0,0
833,3,0,0,0.2,0.8,3,0,0.00847961355744,-0.223009734573353,-0.777160495609371,0,0,0,0,0.00847961355744,-0.023009734573353,0.022839504390629,0,0,0,0
834,3,0,0,0.2,0.8,3,0,0.003980365614706,-0.173445713878289,-0.800728191295301,0,0,0,0,0.003980365614706,0.026554286121711,-0.000728191295301,0,0,0,0
835,3,0,0,0.2,0.8,3,0,-0.043608155667217,-0.221174962208121,-0.821672278745819,0,0,0,0,-0.043608155667217,-0.021174962208121,-0.021672278745819,0,0,0,0
836,3,0,0,0.2,0.8,3,0,0.035065354181214,-0.196270082449308,-0.788693091138649,0,0,0,0,0.035065354181214,0.003729917550692,0.011306908861351,0,0,0,0
837,3,0,0,0.2,0.8,3,0,-0.002483981397532,-0.180651838455493,-0.814710584199277,0,0,0,0,-0.002483981397532,0.019348161544507,-0.014710584199277,0,0,0,0
838,3,0,0,0.2,0.8,3,0,-0.02914888107982,-0.210419509058069,-0.788457264693003,0,0,0,0,-0.02914888107982,-0.010419509058069,0.011542735306997,0,0,0,0
839,3,0,0,0.2,0.8,3,0,0.010170417571845,-0.229607593984414,-0.773656005290624,0,0,0,0,0.010170417571845,-0.029607593984414,0.026343994709376,0,0,0,0
840,3,0,0,0.2,0.8,3,0,0.003676180753496,-0.180440135666097,-0.829128000869995,0,0,0,0,0.003676180753496,0.019559864333903,-0.029128000869995,0,0,0,0
841,3,0,0,0.2,0.8,3,0,0.01368033665012,-0.184220219510906,-0.745951154966207,0,0,0,0,0.01368033665012,0.015779780489094,0.054048845033793,0,0,0,0
842,3,0,0,0.2,0.8,3,0,-0.003890476271361,-0.192298637604656,-0.791304812143441,0,0,0,0,-0.003890476271361,0.007701362395344,0.008695187856559,0,0,0,0
843,3,0,0,0.2,0.8,3,0,0.011740732912197,-0.221046878472025,-0.775441268292613,0,0,0,0,0.011740732912197,-0.021046878472025,0.024558731707387,0,0,0,0
844,3,0,0,0.2,0.8,3,0,0.044855587358946,-0.237705915356772,-0.757014591050494,0,0,0,0,0.044855587358946,-0.037705915356773,0.042985408949507,0,0,0,0
845,3,0,0,0.2,0.8,3,0,0.003739526802186,-0.218350225479351,-0.791308273791699,0,0,0,0,0.003739526802186,-0.018350225479351,0.008691726208301,0,0,0,0
846,3,0,0,0.2,0.8,3,0,-0.005917779500408,-0.202932247819682,-0.813430388501197,0,0,0,0,-0.005917779500408,-0.002932247819682,-0.013430388501197,0,0,0,0
847,3,0,0,0.2,0.8,3,0,-0.01569751082101,-0.177634893127069,-0.812101469539615,0,0,0,0,-0.01569751082101,0.022365106872931,-0.012101469539615,0,0,0,0
848,3,0,0,0.2,0.8,3,0,-0.023698375603143,-0.188151237629376,-0.832699003595067,0,0,0,0,-0.023698375603143,0.011848762370624,-0.032699003595067,0,0,0,0
849,3,0,0,0.2,0.8,3,0,-0.008459711756511,-0.181063772724771,-0.7780369948852,0,0,0,0,-0.008459711756511,0.018936227275229,0.0219630051148,0,0,0,0
850,3,0,0,0.2,0.8,3,0,0.019884486957892,-0.200655736198637,-0.758885944256009,0,0,0,0,0.019884486957892,-0.000655736198637,0.041114055743991,0,0,0,0
851,3,0,0,0.2,0.8,3,0,-0.003240593135739,-0.216407660182391,-0.788788717218091,0,0,0,0,-0.003240593135739,-0.016407660182391,0.011211282781909,0,0,0,0
852,3,0,0,0.2,0.8,3,0,0.040553360213175,-0.208278546522444,-0.804835154960957,0,0,0,0,0.040553360213175,-0.008278546522444,-0.004835154960957,0,0,0,0
853,3,0,0,0.2,0.8,3,0,-0.007695827100068,-0.194952129089185,-0.814664485430487,0,0,0,0,-0.007695827100068,0.005047870910815,-0.014664485430487,0,0,0,0
854,3,0,0,0.2,0.8,3,0,-0.019352761894873,-0.183602571494544,-0.82325199379634,0,0,0,0,-0.019352761894873,0.016397428505456,-0.02325199379634,0,0,0,0
855,3,0,0,0.2,0.8,3,0,-0.012342986464915,-0.205629022485212,-0.782970517860326,0,0,0,0,-0.012342986464915,-0.005629022485212,0.017029482139674,0,0,0,0
856,3,0,0,0.2,0.8,3,0,-0.003105009911345,-0.195159817499983,-0.812223406183057,0,0,0,0,-0.003105009911345,0.004840182500017,-0.012223406183057,0,0,0,0
857,3,0,0,0.2,0.8,3,0,0.042464413711228,-0.190793228053715,-0.76289803823923,0,0,0,0,0.042464413711228,0.009206771946285,0.03710196176077,0,0,0,0
858,3,0,0,0.2,0.8,3,0,0.017513370952824,-0.227130088321775,-0.781452045363279,0,0,0,0,0.017513370952824,-0.027130088321775,0.018547954636721,0,0,0,0
859,3,0,0,0.2,0.8,3,0,-0.010534737330405,-0.212046281837886,-0.756744494205702,0,0,0,0,-0.010534737330405,-0.012046281837886,0.043255505794298,0,0,0,0
860,3,0,0,0.2,0.8,3,0,-0.002860560542816,-0.209374371574737,-0.790589511965691,0,0,0,0,-0.002860560542816,-0.009374371574737,0.009410488034309,0,0,0,0
861,3,0,0,0.2,0.8,3,0,-0.004191884830954,-0.195493812014159,-0.81006722893906,0,0,0,0,-0.004191884830954,0.004506187985841,-0.01006722893906,0,0,0,0
862,3,0,0,0.2,0.8,3,0,0.008268115622651,-0.193377424441217,-0.806397687580057,0,0,0,0,0.008268115622651,0.006622575558783,-0.006397687580057,0,0,0,0
863,3,0,0,0.2,0.8,3,0,0.015319484328131,-0.201781453616865,-0.798678710351892,0,0,0,0,0.015319484328131,-0.001781453616865,0.001321289648108,0,0,0,0
864,3,0,0,0.2,0.8,3,0,0.021725075995776,-0.221852315810855,-0.76183625344937,0,0,0,0,0.021725075995776,-0.021852315810855,0.03816374655063,0,0,0,0
865,3,0,0,0.2,0.8,3,0,0.008078606095303,-0.176612251052533,-0.767904636685986,0,0,0,0,0.008078606095303,0.023387748947467,0.032095363314014,0,0,0,0
866,3,0,0,0.2,0.8,3,0,0.002230404650765,-0.21548925229228,-0.747169364472535,0,0,0,0,0.002230404650765,-0.01548925229228,0.052830635527465,0,0,0,0
867,3,0,0,0.2,0.8,3,0,-0.009715444530756,-0.161749520809396,-0.800818866782002,0,0,0,0,-0.009715444530756,0.038250479190604,-0.000818866782002,0,0,0,0
868,3,0,0,0.2,0.8,3,0,-0.015660796743499,-0.191964708400368,-0.831923870236304,0,0,0,0,-0.015660796743499,0.008035291599632,-0.031923870236304,0,0,0,0
869,3,0,0,0.2,0.8,3,0,-0.023997711236829,-0.174197227330362,-0.811351378287723,0,0,0,0,-0.023997711236829,0.025802772669638,-0.011351378287723,0,0,0,0
870,3,0,0,0.2,0.8,3,0,0.027015507676019,-0.216577853965446,-0.759861823326197,0,0,0,0,0.027015507676019,-0.016577853965446,0.040138176673803,0,0,0,0
871,3,0,0,0.2,0.8,3,0,0.016906692332602,-0.210835188274598,-0.759845974634471,0,0,0,0,0.016906692332602,-0.010835188274598,0.040154025365529,0,0,0,0
872,3,0,0,0.2,0.8,3,0,0.041014519662038,-0.187591825057864,-0.789590159782732,0,0,0,0,0.041014519662038,0.012408174942136,0.010409840217268,0,0,0,0
873,3,0,0,0.2,0.8,3,0,0.038632170044031,-0.230044190790585,-0.777285578339981,0,0,0,0,0.038632170044031,-0.030044190790585,0.022714421660019,0,0,0,0
874,3,0,0,0.2,0.8,3,0,0.022004593873322,-0.185507039519553,-0.759198891282953,0,0,0,0,0.022004593873322,0.014492960480447,0.040801108717047,0,0,0,0
875,3,0,0,0.2,0.8,3,0,-0.005509321015934,-0.202189696080082,-0.798706037736924,0,0,0,0,-0.005509321015934,-0.002189696080082,0.001293962263076,0,0,0,0
876,3,0,0,0.2,0.8,3,0,0.002418004348404,-0.218351707094962,-0.79988539938051,0,0,0,0,0.002418004348404,-0.018351707094962,0.00011460061949,0,0,0,0
877,3,0,0,0.2,0.8,3,0,0.031537280145411,-0.218431820035434,-0.791564608467601,0,0,0,0,0.031537280145411,-0.018431820035434,0.008435391532399,0,0,0,0
878,3,0,0,0.2,0.8,3,0,-0.000807577486893,-0.226190775660059,-0.797376270201398,0,0,0,0,-0.000807577486893,-0.026190775660059,0.002623729798602,0,0,0,0
879,3,0,0,0.2,0.8,3,0,-0.011030209234531,-0.187596799109742,-0.770608397678793,0,0,0,0,-0.011030209234531,0.012403200890258,0.029391602321207,0,0,0,0
880,3,0,0,0.2,0.8,3,0,-0.000453918778401,-0.206096890778727,-0.79570276102143,0,0,0,0,-0.000453918778401,-0.006096890778727,0.00429723897857,0,0,0,0
881,3,0,0,0.2,0.8,3,0,-0.034604720514824,-0.206491551760242,-0.79564107973777,0,0,0,0,-0.034604720514824,-0.006491551760242,0.00435892026223,0,0,0,0
882,3,0,0,0.2,0.8,3,0,-0.002540726129081,-0.198197117967254,-0.787482304920575,0,0,0,0,-0.002540726129081,0.001802882032746,0.012517695079425,0,0,0,0
883,3,0,0,0.2,0.8,3,0,0.03420785106942,-0.221808241540436,-0.781424739123196,0,0,0,0,0.03420785106942,-0.021808241540436,0.018575260876804,0,0,0,0
884,3,0,0,0.2,0.8,3,0,0.022632685042155,-0.227243445938053,-0.788418776791685,0,0,0,0,0.022632685042155,-0.027243445938053,0.011581223208315,0,0,0,0
885,3,0,0,0.2,0.8,3,0,-0.010500830931206,-0.185688229808306,-0.798682025829394,0,0,0,0,-0.010500830931206,0.014311770191694,0.001317974170606,0,0,0,0
886,3,0,0,0.2,0.8,3,0,0.035407327890473,-0.210758661695613,-0.73397846591517,0,0,0,0,0.035407327890473,-0.010758661695613,0.06602153408483,0,0,0,0
887,3,0,0,0.2,0.8,3,0,0.022711436077136,-0.194620532228484,-0.75766055062229,0,0,0,0,0.022711436077136,0.005379467771516,0.04233944937771,0,0,0,0
888,3,0,0,0.2,0.8,3,0,0.032828596969056,-0.205568125242528,-0.785588026995313,0,0,0,0,0.032828596969056,-0.005568125242528,0.014411973004687,0,0,0,0
889,3,0,0,0.2,0.8,3,0,0.002761288678084,-0.189495865096918,-0.777019913532301,0,0,0,0,0.002761288678084,0.010504134903082,0.022980086467699,0,0,0,0
890,3,0,0,0.2,0.8,3,0,0.007860803913237,-0.180859498440292,-0.792974202935717,0,0,0,0,0.007860803913237,0.019140501559709,0.007025797064283,0,0,0,0
891,3,0,0,0.2,0.8,3,0,0.011417418203974,-0.198015007951012,-0.808492264465774,0,0,0,0,0.011417418203974,0.001984992048988,-0.008492264465774,0,0,0,0
892,3,0,0,0.2,0.8,3,0,-0.03448696258613,-0.187758891122755,-0.817057336454662,0,0,0,0,-0.03448696258613,0.012241108877245,-0.017057336454662,0,0,0,0
893,3,0,0,0.2,0.8,3,0,0.025110328191956,-0.220799636582999,-0.79323960445551,0,0,0,0,0.025110328191956,-0.020799636582999,0.00676039554449,0,0,0,0
894,3,0,0,0.2,0.8,3,0,0.02285869797007,-0.22749061275283,-0.782882312086793,0,0,0,0,0.02285869797007,-0.02749061275283,0.017117687913207,0,0,0,0
895,3,0,0,0.2,0.8,3,0,-0.006891554953274,-0.202088171704888,-0.794373640703079,0,0,0,0,-0.006891554953274,-0.002088171704888,0.005626359296921,0,0,0,0
896,3,0,0,0.2,0.8,3,0,0.019460882484279,-0.226758389757961,-0.766929074662,0,0,0,0,0.019460882484279,-0.026758389757961,0.033070925338,0,0,0,0
897,3,0,0,0.2,0.8,3,0,-0.032458274736963,-0.17989586085039,-0.81114205614694,0,0,0,0,-0.032458274736963,0.02010413914961,-0.01114205614694,0,0,0,0
898,3,0,0,0.2,0.8,3,0,-0.000489545848278,-0.209682221188235,-0.799161948053104,0,0,0,0,-0.000489545848278,-0.009682221188235,0.000838051946896,0,0,0,0
899,3,0,0,0.2,0.8,3,0,0.002552781770212,-0.203530194109937,-0.79163926984521,0,0,0,0,0.002552781770212,-0.003530194109937,0.00836073015479,0,0,0,0
900,3,0,0,0.2,0.8,3,0,0.018764904732912,-0.199967641431863,-0.784405951328199,0,0,0,0,0.018764904732912,3.23585681371585E-05,0.015594048671801,0,0,0,0
901,3,0,0,0.2,0.8,3,0,0.019677118477063,-0.237084045405964,-0.740388982498499,0,0,0,0,0.019677118477063,-0.037084045405964,0.059611017501502,0,0,0,0
902,3,0,0,0.2,0.8,3,0,-0.005272935741118,-0.180959804274517,-0.809800990978566,0,0,0,0,-0.005272935741118,0.019040195725483,-0.009800990978566,0,0,0,0
903,3,0,0,0.2,0.8,3,0,-0.018494654020745,-0.193311714716487,-0.821500243569923,0,0,0,0,-0.018494654020745,0.006688285283513,-0.021500243569923,0,0,0,0
904,3,0,0,0.2,0.8,3,0,0.003757945184448,-0.224010111379637,-0.787860968107431,0,0,0,0,0.003757945184448,-0.024010111379637,0.01213903189257,0,0,0,0
905,3,0,0,0.2,0.8,3,0,-0.034124578404156,-0.197715503236469,-0.790055091004568,0,0,0,0,-0.034124578404156,0.002284496763531,0.009944908995432,0,0,0,0
906,3,0,0,0.2,0.8,3,0,-0.005847180309305,-0.190740394716981,-0.795303431715388,0,0,0,0,-0.005847180309305,0.009259605283019,0.004696568284612,0,0,0,0
907,3,0,0,0.2,0.8,3,0,-0.029403587010105,-0.219221437122724,-0.807328530869642,0,0,0,0,-0.029403587010105,-0.019221437122724,-0.007328530869642,0,0,0,0
908,3,0,0,0.2,0.8,3,0,0.019856952453574,-0.173106990263651,-0.782537672473821,0,0,0,0,0.019856952453574,0.026893009736349,0.01746232752618,0,0,0,0
