Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,AR 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted AR 8-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in AR 8-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1123,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.003995837055412552,-0.004197650845446584,-0.42581923384016074,0.00609989221749061,-0.29876056921592703,-0.3004094729693733,0,0,0,0,-0.003995837055412552,-0.004197650845446584,-0.025819233840160716,0.00609989221749061,0.001239430784072959,-0.00040947296937332567,0,0,0,0
1124,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.013196384654329874,-0.004089895927183507,-0.4440770893849553,0.03025933297264529,-0.2658575853393741,-0.31383929626450857,0,0,0,0,-0.013196384654329874,-0.004089895927183507,-0.044077089384955304,0.03025933297264529,0.0341424146606259,-0.013839296264508583,0,0,0,0
1125,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.04481128273812099,0.08615314321614415,-0.4164576905093236,-0.062049736814810956,-0.290878088823453,-0.31193609487908525,0,0,0,0,-0.04481128273812099,0.08615314321614415,-0.016457690509323553,-0.062049736814810956,0.009121911176546982,-0.011936094879085257,0,0,0,0
1126,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04969204073878665,-0.010468709719988875,-0.37513059442849206,0.03451771326071588,-0.2718873349834676,-0.3110513243320732,0,0,0,0,0.04969204073878665,-0.010468709719988875,0.024869405571507963,0.03451771326071588,0.028112665016532368,-0.011051324332073231,0,0,0,0
1127,6,0,0,0,0.4,0,0.3,0.3,6,0,0.07487953015381489,-0.009550785688009135,-0.34595097914393347,0.015060319867577587,-0.30471890805273544,-0.22888050782556052,0,0,0,0,0.07487953015381489,-0.009550785688009135,0.054049020856066554,0.015060319867577587,-0.004718908052735449,0.07111949217443947,0,0,0,0
1128,6,0,0,0,0.4,0,0.3,0.3,6,0,0.002917682669397778,-0.03213282487733188,-0.3981555059905626,0.007464831989506678,-0.3607559256924097,-0.2890981776386125,0,0,0,0,0.002917682669397778,-0.03213282487733188,0.0018444940094374251,0.007464831989506678,-0.06075592569240973,0.010901822361387481,0,0,0,0
1129,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.001568923730104338,-0.060491928277859895,-0.3692177879456198,0.012785171265687394,-0.3065206213202853,-0.23788573006121777,0,0,0,0,-0.001568923730104338,-0.060491928277859895,0.030782212054380198,0.012785171265687394,-0.0065206213202853025,0.06211426993878222,0,0,0,0
1130,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0014306617652439652,0.027292208138076198,-0.3571927402607298,-0.002133979014481058,-0.22723571038493418,-0.2974247539704958,0,0,0,0,-0.0014306617652439652,0.027292208138076198,0.04280725973927024,-0.002133979014481058,0.07276428961506581,0.002575246029504208,0,0,0,0
1131,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03661413063446434,0.003607997370257554,-0.3834703456662536,0.013202243828127605,-0.3137559537682889,-0.2682296234734397,0,0,0,0,0.03661413063446434,0.003607997370257554,0.016529654333746424,0.013202243828127605,-0.01375595376828892,0.031770376526560284,0,0,0,0
1132,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004163296589516849,-0.034415024172132075,-0.38897140728773405,0.020660218996968592,-0.33995183802154694,-0.307850266641054,0,0,0,0,-0.004163296589516849,-0.034415024172132075,0.011028592712265972,0.020660218996968592,-0.03995183802154695,-0.007850266641054038,0,0,0,0
1133,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0250227567700287,0.04915101676910327,-0.4082280394104623,-0.0193104941025123,-0.30435754644069285,-0.30730855083057407,0,0,0,0,-0.0250227567700287,0.04915101676910327,-0.008228039410462296,-0.0193104941025123,-0.004357546440692861,-0.007308550830574079,0,0,0,0
1134,6,0,0,0,0.4,0,0.3,0.3,6,0,0.017578970396806892,0.01927937721573913,-0.40275516578744164,-0.015183146434233243,-0.3504403383832466,-0.3245721826899338,0,0,0,0,0.017578970396806892,0.01927937721573913,-0.0027551657874416158,-0.015183146434233243,-0.05044033838324663,-0.02457218268993383,0,0,0,0
1135,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.030901116654063865,-0.015193996405171072,-0.4276115620133034,-0.032466867236123534,-0.22934741149697116,-0.2941663617169362,0,0,0,0,-0.030901116654063865,-0.015193996405171072,-0.027611562013303392,-0.032466867236123534,0.07065258850302883,0.005833638283063769,0,0,0,0
1136,6,0,0,0,0.4,0,0.3,0.3,6,0,0.023286974226074175,-0.025669358044996177,-0.4035987062145414,0.02101787886668384,-0.3034380151715922,-0.2640804960001418,0,0,0,0,0.023286974226074175,-0.025669358044996177,-0.0035987062145413917,0.02101787886668384,-0.0034380151715922014,0.035919503999858216,0,0,0,0
1137,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.016455071367575236,0.03871079241983513,-0.4066943154158471,-0.061149574238140186,-0.25909485952755223,-0.29118028324457107,0,0,0,0,-0.016455071367575236,0.03871079241983513,-0.006694315415847085,-0.061149574238140186,0.040905140472447754,0.008819716755428919,0,0,0,0
1138,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.025643367975346873,0.002368875733970665,-0.42913115478734076,-0.02326371892965516,-0.273560932834648,-0.3152129114875679,0,0,0,0,-0.025643367975346873,0.002368875733970665,-0.02913115478734074,-0.02326371892965516,0.026439067165351993,-0.015212911487567926,0,0,0,0
1139,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04643676112692388,-0.027209564542633274,-0.3660096226579874,0.0063984002555953715,-0.31150227118391904,-0.29553370579663135,0,0,0,0,0.04643676112692388,-0.027209564542633274,0.0339903773420126,0.0063984002555953715,-0.011502271183919055,0.004466294203368637,0,0,0,0
1140,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02008049368239752,-0.007091638250034916,-0.35041031487089175,0.020427245403602128,-0.37611682518856826,-0.25403327276343424,0,0,0,0,0.02008049368239752,-0.007091638250034916,0.049589685129108274,0.020427245403602128,-0.07611682518856827,0.04596672723656575,0,0,0,0
1141,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014585535851844064,0.011053472157048744,-0.42385603825975915,-0.04908305160528548,-0.3095696141462561,-0.2949182983026256,0,0,0,0,0.014585535851844064,0.011053472157048744,-0.023856038259759127,-0.04908305160528548,-0.009569614146256122,0.0050817016973743745,0,0,0,0
1142,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.008458612141780508,-0.021820718156314905,-0.37276970308960344,0.01305493675840274,-0.33383062095600874,-0.286632758488464,0,0,0,0,-0.008458612141780508,-0.021820718156314905,0.02723029691039658,0.01305493675840274,-0.03383062095600875,0.01336724151153601,0,0,0,0
1143,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.022560323750394323,-0.0004302078982448439,-0.3930446067957495,0.003520696147717449,-0.255027739938113,-0.324372726902369,0,0,0,0,-0.022560323750394323,-0.0004302078982448439,0.006955393204250537,0.003520696147717449,0.04497226006188698,-0.024372726902369024,0,0,0,0
1144,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03122630073567964,0.017082413007428392,-0.39361023163375664,-0.02079346223727354,-0.28449211818937437,-0.2988368331501762,0,0,0,0,-0.03122630073567964,0.017082413007428392,0.006389768366243387,-0.02079346223727354,0.015507881810625623,0.0011631668498238157,0,0,0,0
1145,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.025530201814911002,0.0021808303723301918,-0.3552870047497651,-0.005594099982352722,-0.2553376680997559,-0.3245347347169465,0,0,0,0,-0.025530201814911002,0.0021808303723301918,0.04471299525023492,-0.005594099982352722,0.0446623319002441,-0.024534734716946505,0,0,0,0
1146,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03610922258437467,0.015845482065975018,-0.4001733484831477,0.014990549091267718,-0.32351448633992624,-0.2793514433851498,0,0,0,0,0.03610922258437467,0.015845482065975018,-0.0001733484831476506,0.014990549091267718,-0.023514486339926255,0.02064855661485021,0,0,0,0
1147,6,0,0,0,0.4,0,0.3,0.3,6,0,0.00038420378612780137,0.01525090320809034,-0.4535290397749156,-0.004833502456535067,-0.29405431971485835,-0.33479709661309925,0,0,0,0,0.00038420378612780137,0.01525090320809034,-0.05352903977491558,-0.004833502456535067,0.005945680285141641,-0.034797096613099265,0,0,0,0
1148,6,0,0,0,0.4,0,0.3,0.3,6,0,0.05674989899420796,-0.04611157671489008,-0.4148893862174412,-0.008151316565405511,-0.3426155020016793,-0.26872561295310776,0,0,0,0,0.05674989899420796,-0.04611157671489008,-0.01488938621744118,-0.008151316565405511,-0.042615502001679295,0.03127438704689223,0,0,0,0
1149,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03877804243151052,0.008087401371115847,-0.3765782399940987,-0.030252975492755962,-0.26408458351217545,-0.29978421429395613,0,0,0,0,0.03877804243151052,0.008087401371115847,0.02342176000590135,-0.030252975492755962,0.035915416487824536,0.00021578570604385838,0,0,0,0
1150,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03874482805543786,0.004843989776997702,-0.3833277133490771,-0.008290866495776638,-0.3231065252319797,-0.2686359529872002,0,0,0,0,-0.03874482805543786,0.004843989776997702,0.016672286650922907,-0.008290866495776638,-0.023106525231979702,0.03136404701279977,0,0,0,0
1151,6,0,0,0,0.4,0,0.3,0.3,6,0,0.015656337829127856,0.007089731791213574,-0.3991432254388323,-0.019915155615866625,-0.23727353905494544,-0.3190770562947275,0,0,0,0,0.015656337829127856,0.007089731791213574,0.000856774561167728,-0.019915155615866625,0.06272646094505455,-0.0190770562947275,0,0,0,0
1152,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.020163031621632493,-0.01104188862206969,-0.41966725984618153,0.05983867450481156,-0.30507093503974525,-0.32622663263025803,0,0,0,0,-0.020163031621632493,-0.01104188862206969,-0.019667259846181506,0.05983867450481156,-0.005070935039745261,-0.02622663263025804,0,0,0,0
1153,6,0,0,0,0.4,0,0.3,0.3,6,0,0.026426366775569088,0.023268736311131907,-0.33335461434816654,0.003548672881868056,-0.2802381948599008,-0.26191320354256703,0,0,0,0,0.026426366775569088,0.023268736311131907,0.06664538565183348,0.003548672881868056,0.019761805140099176,0.03808679645743296,0,0,0,0
1154,6,0,0,0,0.4,0,0.3,0.3,6,0,0.015403925074032071,-0.02039913904195143,-0.44057603558320324,-0.00384131501711761,-0.3081674533337165,-0.353742417072999,0,0,0,0,0.015403925074032071,-0.02039913904195143,-0.04057603558320322,-0.00384131501711761,-0.00816745333371649,-0.05374241707299904,0,0,0,0
1155,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009368838349590708,-0.01960033034852083,-0.35311943289097963,-0.024236695494654938,-0.35507766127180035,-0.30136243645283745,0,0,0,0,-0.009368838349590708,-0.01960033034852083,0.04688056710902039,-0.024236695494654938,-0.05507766127180036,-0.0013624364528374566,0,0,0,0
1156,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.005746482649889723,-0.0011437397666691652,-0.4074205477981278,0.04338039342946025,-0.28029801892704403,-0.24749522789508968,0,0,0,0,-0.005746482649889723,-0.0011437397666691652,-0.007420547798127786,0.04338039342946025,0.019701981072955954,0.05250477210491031,0,0,0,0
1157,6,0,0,0,0.4,0,0.3,0.3,6,0,0.018943616583376358,-0.01515779171678496,-0.37754764136439567,0.027740727417216508,-0.24827303044956342,-0.25241833180710527,0,0,0,0,0.018943616583376358,-0.01515779171678496,0.022452358635604353,0.027740727417216508,0.05172696955043657,0.04758166819289472,0,0,0,0
1158,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.011896431654646489,-0.062235202295418325,-0.3699123902303743,0.0235267895671001,-0.317824061949921,-0.3094813224564322,0,0,0,0,-0.011896431654646489,-0.062235202295418325,0.03008760976962571,0.0235267895671001,-0.017824061949921033,-0.009481322456432184,0,0,0,0
1159,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009089031870423633,-0.048462498010388225,-0.43101945949437953,0.014176568663950624,-0.34562189621814,-0.2712863219649251,0,0,0,0,-0.009089031870423633,-0.048462498010388225,-0.03101945949437951,0.014176568663950624,-0.04562189621814,0.028713678035074908,0,0,0,0
1160,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.038543935035888544,-0.0017997892244695675,-0.3952794004554416,-0.022366464014388552,-0.26334198801781356,-0.3060412895742153,0,0,0,0,-0.038543935035888544,-0.0017997892244695675,0.004720599544558446,-0.022366464014388552,0.036658011982186434,-0.006041289574215292,0,0,0,0
1161,6,0,0,0,0.4,0,0.3,0.3,6,0,0.05732075837267529,-0.03270149861413285,-0.3773647779341476,0.03381810353239513,-0.28672931859433903,-0.2984618003587552,0,0,0,0,0.05732075837267529,-0.03270149861413285,0.022635222065852445,0.03381810353239513,0.013270681405660956,0.0015381996412447974,0,0,0,0
1162,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.014520697102749322,-0.0008284713525577407,-0.457173551911508,0.029338951305587665,-0.27410977661247204,-0.3191522480288641,0,0,0,0,-0.014520697102749322,-0.0008284713525577407,-0.05717355191150797,0.029338951305587665,0.025890223387527944,-0.019152248028864116,0,0,0,0
1163,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0030190883560878706,-0.008027550072465875,-0.38434596188931053,0.0026904407816692832,-0.2767568509285123,-0.3350477129433319,0,0,0,0,0.0030190883560878706,-0.008027550072465875,0.015654038110689494,0.0026904407816692832,0.023243149071487668,-0.03504771294333192,0,0,0,0
1164,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0027350115745372744,-0.013563582852519272,-0.4173267466659917,0.010435526606456927,-0.30145178050779087,-0.32904646702364004,0,0,0,0,0.0027350115745372744,-0.013563582852519272,-0.017326746665991655,0.010435526606456927,-0.0014517805077908785,-0.029046467023640055,0,0,0,0
1165,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.002196812352573213,0.08364257994199899,-0.41198088067591027,-0.04707655827029551,-0.29918957057149564,-0.20312583352786007,0,0,0,0,-0.002196812352573213,0.08364257994199899,-0.011980880675910244,-0.04707655827029551,0.0008104294285043445,0.09687416647213992,0,0,0,0
1166,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008958585398216229,-0.00684798812713937,-0.4165351467540069,0.020441752947291406,-0.32405334562562693,-0.2608466943080427,0,0,0,0,0.008958585398216229,-0.00684798812713937,-0.016535146754006858,0.020441752947291406,-0.024053345625626943,0.039153305691957296,0,0,0,0
1167,6,0,0,0,0.4,0,0.3,0.3,6,0,0.013824298003404817,0.015149096770389454,-0.41516973756081205,-0.00630785326572922,-0.27934540450354256,-0.2951167113317915,0,0,0,0,0.013824298003404817,0.015149096770389454,-0.015169737560812024,-0.00630785326572922,0.02065459549645743,0.004883288668208474,0,0,0,0
1168,6,0,0,0,0.4,0,0.3,0.3,6,0,0.019293015059998336,-0.001291195533358466,-0.40184071545230926,-0.0010941363247084536,-0.30573891821205657,-0.29700633891276634,0,0,0,0,0.019293015059998336,-0.001291195533358466,-0.0018407154523092384,-0.0010941363247084536,-0.005738918212056576,0.0029936610872336455,0,0,0,0
1169,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014971534636275971,0.00068101212622844,-0.3852942074244744,-0.022826248478647105,-0.26528889747649864,-0.26145777470926745,0,0,0,0,0.014971534636275971,0.00068101212622844,0.014705792575525622,-0.022826248478647105,0.03471110252350135,0.038542225290732535,0,0,0,0
1170,6,0,0,0,0.4,0,0.3,0.3,6,0,0.032369023371313185,0.030826524624714184,-0.39818885322755015,0.040373662901275795,-0.26215404253932145,-0.3084618287775935,0,0,0,0,0.032369023371313185,0.030826524624714184,0.0018111467724498675,0.040373662901275795,0.037845957460678536,-0.008461828777593494,0,0,0,0
1171,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.049264436368263775,-0.004739119600960356,-0.4371308484018301,-0.03557064352698854,-0.3456842321761454,-0.3087458265531976,0,0,0,0,-0.049264436368263775,-0.004739119600960356,-0.03713084840183006,-0.03557064352698854,-0.04568423217614542,-0.008745826553197611,0,0,0,0
1172,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06178622847556679,-0.029916172193152193,-0.3834447212934982,-0.06381109305233212,-0.29543012541649466,-0.34430400366624453,0,0,0,0,-0.06178622847556679,-0.029916172193152193,0.016555278706501808,-0.06381109305233212,0.004569874583505329,-0.04430400366624454,0,0,0,0
1173,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.08510978699750614,-0.040019164170083256,-0.4235169053490765,-0.03511243321470648,-0.29348865593230383,-0.2924005076904357,0,0,0,0,-0.08510978699750614,-0.040019164170083256,-0.023516905349076467,-0.03511243321470648,0.0065113440676961565,0.007599492309564304,0,0,0,0
1174,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.014930429534716239,0.021376481940710595,-0.39733126145660613,-0.046692690326703284,-0.29279869291679456,-0.28864662594006835,0,0,0,0,-0.014930429534716239,0.021376481940710595,0.0026687385433938893,-0.046692690326703284,0.007201307083205433,0.011353374059931642,0,0,0,0
1175,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.030341205587967573,0.01820443825919899,-0.3755227077278389,0.013563322446257088,-0.2945165795832052,-0.3121348912623861,0,0,0,0,-0.030341205587967573,0.01820443825919899,0.02447729227216111,0.013563322446257088,0.005483420416794782,-0.012134891262386094,0,0,0,0
1176,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.046142612225316564,0.01360591083422058,-0.34736187915316963,0.0017588286962339269,-0.2734353117982746,-0.3031087549871122,0,0,0,0,-0.046142612225316564,0.01360591083422058,0.052638120846830394,0.0017588286962339269,0.02656468820172536,-0.0031087549871122167,0,0,0,0
1177,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0017365219096321938,-0.05734975247213672,-0.40596390412791505,0.0017212263430726321,-0.31354766688758384,-0.2423157395676484,0,0,0,0,0.0017365219096321938,-0.05734975247213672,-0.005963904127915032,0.0017212263430726321,-0.013547666887583854,0.057684260432351586,0,0,0,0
1178,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0013521288699393785,0.026658298067478606,-0.4345581987010376,0.03930094799977795,-0.2879304016768166,-0.3083932955220597,0,0,0,0,-0.0013521288699393785,0.026658298067478606,-0.0345581987010376,0.03930094799977795,0.012069598323183384,-0.008393295522059696,0,0,0,0
1179,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.030334932757002234,0.023417314509511622,-0.3976630535849078,-0.015588918009851065,-0.2739143070647529,-0.32939916543716846,0,0,0,0,-0.030334932757002234,0.023417314509511622,0.0023369464150922448,-0.015588918009851065,0.026085692935247096,-0.029399165437168473,0,0,0,0
1180,6,0,0,0,0.4,0,0.3,0.3,6,0,0.05512676177514968,-0.021009475984759496,-0.399900468484897,0.004962645111445034,-0.34125761388004344,-0.280368578319144,0,0,0,0,0.05512676177514968,-0.021009475984759496,9.953151510300184e-05,0.004962645111445034,-0.04125761388004345,0.019631421680855965,0,0,0,0
1181,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004716231137241303,0.03991982526404361,-0.4173243752955309,-0.02710033437332241,-0.2872479548095596,-0.31650491765968014,0,0,0,0,-0.004716231137241303,0.03991982526404361,-0.01732437529553088,-0.02710033437332241,0.012752045190440375,-0.01650491765968015,0,0,0,0
1182,6,0,0,0,0.4,0,0.3,0.3,6,0,0.005371763586923248,-0.042509362513991594,-0.37826070414725943,-0.0357429371429485,-0.3537779220256554,-0.29802782025679236,0,0,0,0,0.005371763586923248,-0.042509362513991594,0.021739295852740592,-0.0357429371429485,-0.0537779220256554,0.001972179743207625,0,0,0,0
1183,6,0,0,0,0.4,0,0.3,0.3,6,0,0.020547646168512262,0.03461634782595238,-0.4472407692471062,-0.0014152284551142615,-0.2462161678246057,-0.31459847488180953,0,0,0,0,0.020547646168512262,0.03461634782595238,-0.047240769247106185,-0.0014152284551142615,0.053783832175394286,-0.014598474881809542,0,0,0,0
1184,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03947266401470244,0.018624926503994818,-0.37704080281084185,-0.004511132366067324,-0.306594935876094,-0.3154886018316593,0,0,0,0,-0.03947266401470244,0.018624926503994818,0.022959197189158176,-0.004511132366067324,-0.006594935876093999,-0.015488601831659288,0,0,0,0
1185,6,0,0,0,0.4,0,0.3,0.3,5,1,0.5522502454951653,-0.12409385471568853,-0.34069139895740164,0.19822944113236865,-0.36956171272993954,0,0,0,-0.5126735163661075,0,0.5522502454951653,-0.12409385471568853,0.059308601042598386,0.19822944113236865,-0.06956171272993955,0.3,0,0,-0.5126735163661075,0
1186,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.054962763350316274,-0.0031137363311426946,-0.41054022570509785,-0.015453407688922269,-0.32628701977387203,-0.29005345099584834,0,0,0,0,-0.054962763350316274,-0.0031137363311426946,-0.010540225705097828,-0.015453407688922269,-0.026287019773872045,0.00994654900415165,0,0,0,0
1187,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008335509207824415,-0.004640444117874219,-0.36773608672391345,0.015873947399885326,-0.30347810211766074,-0.27336625632524136,0,0,0,0,0.008335509207824415,-0.004640444117874219,0.032263913276086575,0.015873947399885326,-0.003478102117660753,0.026633743674758625,0,0,0,0
1188,6,0,0,0,0.4,0,0.3,0.3,6,0,0.024535847429562732,0.02075419018486311,-0.4148767087290507,-0.009243432366775842,-0.29707454379144516,-0.32397532659596334,0,0,0,0,0.024535847429562732,0.02075419018486311,-0.01487670872905067,-0.009243432366775842,0.002925456208554833,-0.023975326595963353,0,0,0,0
1189,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.026684830937172374,-0.00949620768260927,-0.3706903301245216,-0.030378695000806043,-0.28265524328885266,-0.32599599324565365,0,0,0,0,-0.026684830937172374,-0.00949620768260927,0.029309669875478395,-0.030378695000806043,0.017344756711147324,-0.02599599324565366,0,0,0,0
1190,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.024847005655167162,0.0298664885055727,-0.39535257915076416,-0.04112817441090745,-0.3003626513505034,-0.30665659586267874,0,0,0,0,-0.024847005655167162,0.0298664885055727,0.0046474208492358615,-0.04112817441090745,-0.0003626513505033957,-0.006656595862678749,0,0,0,0
1191,6,0,0,0,0.4,0,0.3,0.3,6,0,0.003759741080211515,-0.010801741467295303,-0.3813537737750615,-0.06587747903242615,-0.28827819502687263,-0.2680023511557584,0,0,0,0,0.003759741080211515,-0.010801741467295303,0.0186462262249385,-0.06587747903242615,0.011721804973127359,0.03199764884424161,0,0,0,0
1192,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009606083575828789,0.018283402320323255,-0.38086395575837195,0.009186448641110082,-0.30715988427858265,-0.3065169345633033,0,0,0,0,-0.009606083575828789,0.018283402320323255,0.01913604424162807,0.009186448641110082,-0.007159884278582662,-0.006516934563303323,0,0,0,0
1193,6,0,0,0,0.4,0,0.3,0.3,6,0,0.043079003811629574,0.0007255436858667895,-0.4428622026000189,-0.007517425855801194,-0.2792514154233707,-0.30423664219403235,0,0,0,0,0.043079003811629574,0.0007255436858667895,-0.042862202600018884,-0.007517425855801194,0.020748584576629314,-0.004236642194032358,0,0,0,0
1194,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.021094670247404093,-0.02323501599613991,-0.39403974633410904,-0.03926509511922514,-0.32590776329964294,-0.2674482198728632,0,0,0,0,-0.021094670247404093,-0.02323501599613991,0.00596025366589098,-0.03926509511922514,-0.02590776329964295,0.032551780127136776,0,0,0,0
1195,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004880160401596334,-0.03245889474458456,-0.40087945206044573,0.004444398704420685,-0.3190843428448543,-0.27159579827074914,0,0,0,0,-0.004880160401596334,-0.03245889474458456,-0.0008794520604457068,0.004444398704420685,-0.01908434284485433,0.028404201729250844,0,0,0,0
1196,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04472124801950965,0.045903817365828124,-0.4282520257490032,0.00784979032306369,-0.26333963331175014,-0.28426495323122386,0,0,0,0,0.04472124801950965,0.045903817365828124,-0.02825202574900315,0.00784979032306369,0.036660366688249846,0.01573504676877613,0,0,0,0
1197,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01835476776159227,-0.007868858395526255,-0.39652114820407525,-0.030234367913288967,-0.27106771340370517,-0.2761507751086023,0,0,0,0,0.01835476776159227,-0.007868858395526255,0.0034788517959247756,-0.030234367913288967,0.02893228659629482,0.02384922489139768,0,0,0,0
1198,6,0,0,0,0.4,0,0.3,0.3,6,0,0.031387688165602334,-0.00943146865988994,-0.3964070206595909,0.00909444490230248,-0.31862059970102036,-0.2819179232121534,0,0,0,0,0.031387688165602334,-0.00943146865988994,0.0035929793404091415,0.00909444490230248,-0.01862059970102037,0.018082076787846568,0,0,0,0
1199,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.04462590353919936,0.03760124356064565,-0.45007530563415293,-0.06070145961867614,-0.27327435631043345,-0.36256956266435586,0,0,0,0,-0.04462590353919936,0.03760124356064565,-0.05007530563415291,-0.06070145961867614,0.026725643689566536,-0.06256956266435587,0,0,0,0
1200,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.032678784552258935,0.011167401232461988,-0.4235836932235293,-0.06471990874540458,-0.26871679933142817,-0.3708094402259677,0,0,0,0,-0.032678784552258935,0.011167401232461988,-0.023583693223529267,-0.06471990874540458,0.03128320066857182,-0.07080944022596769,0,0,0,0
1201,6,0,0,0,0.4,0,0.3,0.3,6,0,0.022310483036267217,0.004224189722702248,-0.3830887823765491,0.02081669500893475,-0.29762481665126705,-0.2951957878417281,0,0,0,0,0.022310483036267217,0.004224189722702248,0.016911217623450936,0.02081669500893475,0.0023751833487329344,0.00480421215827187,0,0,0,0
1202,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.015106198732837472,-0.0031709608740854017,-0.35146457044721163,-0.017615567347815372,-0.32200346858251344,-0.2794418773914159,0,0,0,0,-0.015106198732837472,-0.0031709608740854017,0.04853542955278839,-0.017615567347815372,-0.022003468582513452,0.020558122608584084,0,0,0,0
1203,6,0,0,0,0.4,0,0.3,0.3,6,0,0.013695419109761214,0.005311505896525368,-0.43429886351613173,-0.0006429808438681147,-0.30069355792222596,-0.2913252470759739,0,0,0,0,0.013695419109761214,0.005311505896525368,-0.034298863516131706,-0.0006429808438681147,-0.0006935579222259736,0.008674752924026086,0,0,0,0
1204,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01326360379595852,0.012255670745090846,-0.41701526758312757,0.04070023801354203,-0.27732357787778344,-0.29367877849375545,0,0,0,0,0.01326360379595852,0.012255670745090846,-0.017015267583127547,0.04070023801354203,0.022676422122216544,0.006321221506244534,0,0,0,0
1205,6,0,0,0,0.4,0,0.3,0.3,6,0,0.020992653936110398,-0.011396235596456689,-0.3912858634541308,-0.0009143424735710698,-0.29369384129830794,-0.2801804625749776,0,0,0,0,0.020992653936110398,-0.011396235596456689,0.008714136545869222,-0.0009143424735710698,0.006306158701692044,0.019819537425022404,0,0,0,0
1206,6,0,0,0,0.4,0,0.3,0.3,6,0,0.013843702602102645,-0.00807708761619936,-0.3537728905877286,-0.0542059919761752,-0.31262970676989527,-0.2759324034448413,0,0,0,0,0.013843702602102645,-0.00807708761619936,0.04622710941227143,-0.0542059919761752,-0.012629706769895277,0.024067596555158666,0,0,0,0
