Pre-Scaling RMSE,Scaling Factor,Post-Scaling No Learning RMSE,Post-Scaling Learning RMSE
0.0851839864158388,6.954140924306868,0.3491475185615247,0.0856307925336656
0.0715029303575676,6.613172126020467,0.271343070423337,0.08181669388395033
0.09296935734925357,13.135896193022555,0.17312478813388657,0.11418139398467658
0.1129308457919174,12.162854376833028,0.17878386479029781,0.11682509040903548
0.09904316713901168,9.584212163717067,0.23856113691609948,0.10591845959497669
0.12573292508964995,15.603846833746179,0.18622906043678206,0.14044704602987904
0.09549227181487682,10.584070662245528,0.19080514796587755,0.09952155991404413
0.07552707474083616,7.143336150159863,0.3540867469780603,0.07403141902993021
0.12177174210333536,14.111079801066152,0.15448201218606405,0.13035150260750947
0.11330664211632151,12.057148172678053,0.1711754295823066,0.11641326925088644
0.09879268946554137,9.818809209103648,0.24209435561794226,0.0974848616729529
0.08590370205910755,7.6393675963217325,0.306581076102039,0.08994076453713817
0.10026400354399082,10.276345976956142,0.27941588087323443,0.10739234001493614
0.07603185474203947,6.283756194653099,0.23774762738163094,0.07045139842208983
0.11866919037590629,13.598501374139792,0.20097398699890773,0.12914037629172204
0.0914947257277193,10.31968950606775,0.23166779314992725,0.09998343640074119
0.09712195054722388,8.263159609606133,0.2670018121837318,0.1066792438154137
0.1195861534946012,11.70239890676538,0.2902649753757135,0.13226572019261462
0.0958414013613418,10.563392855110992,0.32770318115911723,0.0963228506985189
0.1028896066077891,9.622264951825738,0.2584890840572582,0.11137927195255513
0.1086849284077946,12.48850537589714,0.2384133390897808,0.12824372579078364
0.10800286570392205,15.638996114174823,0.1312254546721499,0.12564432582784885
0.07199721002900662,8.143299369721387,0.20030830807922193,0.08301664999392007
0.1074455879600782,10.96120443323527,0.28653315940139207,0.11122835708186639
0.08827647040205559,8.592391309659988,0.2696697343898672,0.09013311016537252
0.12784613800360087,16.883795863557044,0.1447423090511225,0.13689500774979205
0.0856264778967762,7.773764114287565,0.2652132395650038,0.08682796568338463
0.11966388656886831,17.43587328594729,0.13880051665632795,0.12414398431137083
0.08483944560429499,9.99246182795451,0.2567529321566121,0.10047109263718287
0.0867844370739693,7.393232818481436,0.3680625229597259,0.09914749947471813
0.08302976038682716,8.131698426032134,0.29067520550603826,0.08390796129274232
0.08799953895078078,11.028609022485378,0.17405339138474485,0.10571069605658161
0.0991968586244045,13.62019356940712,0.1707745264481331,0.10662287538751775
0.08540037494335767,7.2048745785867325,0.25705777908669125,0.09283739537728514
0.06397745556155343,4.674299328277737,0.39147295630811957,0.07249428581647843
0.1055622106151585,9.792308670818882,0.14452474248968694,0.11615608162774142
0.10265198037830076,9.041763606848045,0.3776377208064855,0.11288610918407241
0.0834926283178128,7.8687099041412445,0.2452119750128626,0.0938732049445418
0.08834752277589858,10.279016362276117,0.2492975374630437,0.10155129217753275
0.093439668462201,11.017476687541347,0.16623107133633971,0.10916922969274659
0.08270582554978763,6.97325275831339,0.5397740991019717,0.09312673430534922
0.11346774700430508,13.223014757116259,0.14807015758247993,0.12386584967774836
0.07107451717934826,6.131768245047012,0.40627496317169337,0.07684952115352056
0.10108043883137291,13.600399081836871,0.13577037895564498,0.10515121485548251
0.06988640707526424,5.4310633675107,0.4082925469656366,0.06847477666197235
0.11552370938820147,17.348886223474654,0.16252082773439527,0.13993177032651066
0.12528241326948214,18.281548125258094,0.12444410185176089,0.14007206246775936
0.07148188435547438,8.582163942181358,0.2402756846447563,0.08580448747027877
0.08600996836581734,10.811192942368091,0.2454040997055353,0.10391461190014603
0.07951313395011232,6.358358845574612,0.47039007127468846,0.08801324756409605
0.08946701642083418,12.355127762196178,0.23005775184045954,0.09271706961167388
0.07926204190219918,8.234142549705354,0.2049647046096834,0.07428632083558959
0.10316892983674139,14.04842464496954,0.16847223896272284,0.12215420239443799
0.08525080194433772,11.542198543243485,0.17669993405212317,0.09358547702602796
0.0906919410489431,10.026855402905834,0.16445837961923887,0.10121789063633076
0.1443316294290516,19.20219155489256,0.15846055406254794,0.16021486584591016
0.08454157067686678,9.601022053914004,0.17537134525195341,0.09051717126636163
0.1475027808374563,19.815280765145804,0.14251955512363704,0.16848724719723543
0.0693210935303313,7.831080327959465,0.23337847916339394,0.07558997195927693
0.12541850189273923,13.007341374605627,0.180340545935206,0.1366608810152887
0.07513919193698913,5.956389207840799,0.4869519512101418,0.07973526473246752
0.12464652960830724,11.1909255826211,0.40070879059627756,0.13461470302162826
0.07146100545451933,5.45233661034984,0.37936269092567165,0.07674927154125065
0.08853160033929669,7.688410379035053,0.40623682423586766,0.09350919814967003
0.09497945117293588,8.13921572268363,0.3685846173632598,0.10340497823229955
0.10730466155397134,13.88023163934242,0.1439727766827929,0.1280470298207008
0.12201301386153565,9.6753644514966,0.38069499904511717,0.1311542787762954
0.11081780738577858,8.29772632258215,0.4815681733737237,0.1176714737869109
0.09777121594524256,12.90596251063233,0.17317749234655844,0.1111154039005971
0.10915044452498275,10.860920732529493,0.2796815537912594,0.1268712772367287
0.11346753172067178,12.276126489690428,0.17644973492029148,0.12360462294847184
0.09014141848078393,8.17179693929737,0.21934616773933627,0.09977296506815837
