Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1090,4,0,0,0,0,0.8,4,0,0.014773485944802,-0.025220928888653,0.0030749482415,-0.776151375606476,0,0,0,0,0.014773485944802,-0.025220928888653,0.0030749482415,0.023848624393524,0,0,0,0
1091,4,0,0,0,0,0.8,4,0,-0.00021342743324,0.002714905614963,-0.008264583891306,-0.778978996665031,0,0,0,0,-0.00021342743324,0.002714905614963,-0.008264583891306,0.021021003334969,0,0,0,0
1092,4,0,0,0,0,0.8,4,0,-0.03342745106151,0.012906791378487,0.009836879748912,-0.783567246137383,0,0,0,0,-0.03342745106151,0.012906791378487,0.009836879748912,0.016432753862617,0,0,0,0
1093,4,0,0,0,0,0.8,4,0,0.012033523248281,-0.02847548601759,-0.029718226041191,-0.770225747643843,0,0,0,0,0.012033523248281,-0.02847548601759,-0.029718226041191,0.029774252356157,0,0,0,0
1094,4,0,0,0,0,0.8,4,0,-0.00600364150745,0.023139695721603,-0.001385932533821,-0.774206841722535,0,0,0,0,-0.00600364150745,0.023139695721603,-0.001385932533821,0.025793158277465,0,0,0,0
1095,4,0,0,0,0,0.8,4,0,0.028118272445413,-0.005399162798391,-0.008257497704021,-0.810198200593255,0,0,0,0,0.028118272445413,-0.005399162798391,-0.008257497704021,-0.010198200593255,0,0,0,0
1096,4,0,0,0,0,0.8,4,0,-0.012455062803819,-0.020094252175166,0.015698106164557,-0.831615276177887,0,0,0,0,-0.012455062803819,-0.020094252175166,0.015698106164557,-0.031615276177887,0,0,0,0
1097,4,0,0,0,0,0.8,4,0,-0.017157079862118,0.009021297243934,-0.026247941695712,-0.816910483351152,0,0,0,0,-0.017157079862118,0.009021297243934,-0.026247941695712,-0.016910483351152,0,0,0,0
1098,4,0,0,0,0,0.8,4,0,-0.006112828424567,-0.011702416233257,-0.045972093881881,-0.76514825822007,0,0,0,0,-0.006112828424567,-0.011702416233257,-0.045972093881881,0.03485174177993,0,0,0,0
1099,4,0,0,0,0,0.8,4,0,-0.027932014175943,-0.003309509331069,-0.007480003823347,-0.815856044445665,0,0,0,0,-0.027932014175943,-0.003309509331069,-0.007480003823347,-0.015856044445665,0,0,0,0
1100,4,0,0,0,0,0.8,4,0,-0.0161049837746,0.011661863369067,0.002474799743025,-0.770083128685142,0,0,0,0,-0.0161049837746,0.011661863369067,0.002474799743025,0.029916871314858,0,0,0,0
1101,4,0,0,0,0,0.8,4,0,-0.027620008439855,-0.021761771759892,-0.020623351399983,-0.807671664218825,0,0,0,0,-0.027620008439855,-0.021761771759892,-0.020623351399983,-0.007671664218825,0,0,0,0
1102,4,0,0,0,0,0.8,4,0,0.005288303644045,0.036607487395628,-0.042641778611082,-0.80093687973407,0,0,0,0,0.005288303644045,0.036607487395628,-0.042641778611082,-0.00093687973407,0,0,0,0
1103,4,0,0,0,0,0.8,4,0,-0.001096924727385,-0.007490913896277,0.002356020513493,-0.818570026433814,0,0,0,0,-0.001096924727385,-0.007490913896277,0.002356020513493,-0.018570026433814,0,0,0,0
1104,4,0,0,0,0,0.8,4,0,-0.009456045646699,0.003315555174151,-0.000517263766816,-0.806103256180076,0,0,0,0,-0.009456045646699,0.003315555174151,-0.000517263766816,-0.006103256180076,0,0,0,0
1105,4,0,0,0,0,0.8,4,0,0.007973760141592,-0.019242272118444,-0.001072202205706,-0.816188251490013,0,0,0,0,0.007973760141592,-0.019242272118444,-0.001072202205706,-0.016188251490013,0,0,0,0
1106,4,0,0,0,0,0.8,4,0,0.008268543572755,0.021699074639007,0.020928071735508,-0.788521261527989,0,0,0,0,0.008268543572755,0.021699074639007,0.020928071735508,0.011478738472011,0,0,0,0
1107,4,0,0,0,0,0.8,4,0,-0.010219327223609,0.0009006242016,0.005186087920509,-0.784848880829296,0,0,0,0,-0.010219327223609,0.0009006242016,0.005186087920509,0.015151119170704,0,0,0,0
1108,4,0,0,0,0,0.8,4,0,0.012820224979226,0.024189091745751,0.048860468234623,-0.784699802406426,0,0,0,0,0.012820224979226,0.024189091745751,0.048860468234623,0.015300197593574,0,0,0,0
1109,4,0,0,0,0,0.8,4,0,0.02380373822977,-0.023948054113272,-0.009059063804162,-0.818368548701613,0,0,0,0,0.02380373822977,-0.023948054113272,-0.009059063804162,-0.018368548701614,0,0,0,0
1110,4,0,0,0,0,0.8,4,0,0.01864010076055,-0.015605707757834,-0.028979435406901,-0.800393667748244,0,0,0,0,0.01864010076055,-0.015605707757834,-0.028979435406901,-0.000393667748244,0,0,0,0
1111,4,0,0,0,0,0.8,4,0,0.013470444872356,-0.012307776737802,-0.016019218502444,-0.826932404621076,0,0,0,0,0.013470444872356,-0.012307776737802,-0.016019218502444,-0.026932404621076,0,0,0,0
1112,4,0,0,0,0,0.8,4,0,0.006510593715529,-0.031084598733189,0.000133429785257,-0.81049732848917,0,0,0,0,0.006510593715529,-0.031084598733189,0.000133429785257,-0.01049732848917,0,0,0,0
1113,4,0,0,0,0,0.8,4,0,-0.020267583733588,0.012830139818899,0.046671810268796,-0.77089001777307,0,0,0,0,-0.020267583733588,0.012830139818899,0.046671810268796,0.02910998222693,0,0,0,0
1114,4,0,0,0,0,0.8,4,0,0.001989233749177,0.004034647396184,-0.028208056082384,-0.801777512144284,0,0,0,0,0.001989233749177,0.004034647396184,-0.028208056082384,-0.001777512144284,0,0,0,0
1115,4,0,0,0,0,0.8,4,0,0.008875175638519,0.015090217403946,0.023902312007489,-0.809726784544885,0,0,0,0,0.008875175638519,0.015090217403946,0.023902312007489,-0.009726784544885,0,0,0,0
1116,4,0,0,0,0,0.8,4,0,-0.00626123182567,0.005679020204224,0.024223572735451,-0.762230309869068,0,0,0,0,-0.00626123182567,0.005679020204224,0.024223572735451,0.037769690130932,0,0,0,0
1117,4,0,0,0,0,0.8,4,0,0.009039806649271,-0.021686261157115,-0.019359248284918,-0.800247334970046,0,0,0,0,0.009039806649271,-0.021686261157115,-0.019359248284918,-0.000247334970046,0,0,0,0
1118,4,0,0,0,0,0.8,4,0,-0.019286414392234,0.027662968329429,-0.001067168231767,-0.80099465388689,0,0,0,0,-0.019286414392234,0.027662968329429,-0.001067168231767,-0.00099465388689,0,0,0,0
1119,4,0,0,0,0,0.8,4,0,0.008663277377561,0.011810943117207,0.017004125887951,-0.779584554933695,0,0,0,0,0.008663277377561,0.011810943117207,0.017004125887951,0.020415445066305,0,0,0,0
1120,4,0,0,0,0,0.8,4,0,-0.003314972257703,0.025914943060471,0.002249906782487,-0.789167359250704,0,0,0,0,-0.003314972257703,0.025914943060471,0.002249906782487,0.010832640749296,0,0,0,0
1121,4,0,0,0,0,0.8,4,0,0.007699394554906,0.006408084584378,0.021378727509038,-0.821020687064157,0,0,0,0,0.007699394554906,0.006408084584378,0.021378727509038,-0.021020687064157,0,0,0,0
1122,4,0,0,0,0,0.8,4,0,0.009076026662609,0.000596054391549,-0.030891255794977,-0.789644548857891,0,0,0,0,0.009076026662609,0.000596054391549,-0.030891255794977,0.010355451142109,0,0,0,0
1123,4,0,0,0,0,0.8,4,0,0.016589423960194,0.010599206436268,-0.009728485469942,-0.789781018587947,0,0,0,0,0.016589423960194,0.010599206436268,-0.009728485469942,0.010218981412053,0,0,0,0
1124,4,0,0,0,0,0.8,4,0,-0.002776981705901,-0.000163470091743,0.011895479249586,-0.827375637582341,0,0,0,0,-0.002776981705901,-0.000163470091743,0.011895479249586,-0.027375637582341,0,0,0,0
1125,4,0,0,0,0,0.8,4,0,0.032971422886383,-0.005021182809144,0.012976868708385,-0.806898683186465,0,0,0,0,0.032971422886383,-0.005021182809144,0.012976868708385,-0.006898683186465,0,0,0,0
1126,4,0,0,0,0,0.8,4,0,-0.001458638865199,-0.003599567680052,-0.001449863212348,-0.848400240220163,0,0,0,0,-0.001458638865199,-0.003599567680052,-0.001449863212348,-0.048400240220163,0,0,0,0
1127,4,0,0,0,0,0.8,4,0,0.010665710362141,0.006927222157452,0.011024414015949,-0.810110799779645,0,0,0,0,0.010665710362141,0.006927222157452,0.011024414015949,-0.010110799779645,0,0,0,0
1128,4,0,0,0,0,0.8,4,0,0.002992422386147,-0.009592872687953,-0.010691578631922,-0.812182353574938,0,0,0,0,0.002992422386147,-0.009592872687953,-0.010691578631922,-0.012182353574938,0,0,0,0
1129,4,0,0,0,0,0.8,4,0,-0.019851902430083,0.019810773204256,0.051584522533469,-0.799096699797914,0,0,0,0,-0.019851902430083,0.019810773204256,0.051584522533469,0.000903300202086,0,0,0,0
1130,4,0,0,0,0,0.8,4,0,-0.009764015032798,0.012163322391665,0.001428295931131,-0.791962395998687,0,0,0,0,-0.009764015032798,0.012163322391665,0.001428295931131,0.008037604001313,0,0,0,0
1131,4,0,0,0,0,0.8,4,0,-0.038653993377875,-0.016356506266831,-0.001255237324712,-0.778549946629744,0,0,0,0,-0.038653993377875,-0.016356506266831,-0.001255237324712,0.021450053370257,0,0,0,0
1132,4,0,0,0,0,0.8,4,0,-0.025252239479149,0.018083248099434,-0.028261148439479,-0.81259262084512,0,0,0,0,-0.025252239479149,0.018083248099434,-0.028261148439479,-0.01259262084512,0,0,0,0
1133,4,0,0,0,0,0.8,4,0,-0.04310259444958,-0.000259494983056,0.023345791433382,-0.766736067997946,0,0,0,0,-0.04310259444958,-0.000259494983056,0.023345791433382,0.033263932002054,0,0,0,0
1134,4,0,0,0,0,0.8,4,0,-0.015011746467177,0.054572836142811,-0.011322995026607,-0.816311905647175,0,0,0,0,-0.015011746467177,0.054572836142811,-0.011322995026607,-0.016311905647175,0,0,0,0
1135,4,0,0,0,0,0.8,4,0,-0.030441484363201,-0.010227502448849,-0.017219128048571,-0.79889853033307,0,0,0,0,-0.030441484363201,-0.010227502448849,-0.017219128048571,0.00110146966693,0,0,0,0
1136,4,0,0,0,0,0.8,4,0,0.014877649425198,0.001355521333409,0.019713560992086,-0.797320352719524,0,0,0,0,0.014877649425198,0.001355521333409,0.019713560992086,0.002679647280476,0,0,0,0
1137,4,0,0,0,0,0.8,4,0,-0.010840444496203,0.005206556275954,-0.021774423262015,-0.782302109840053,0,0,0,0,-0.010840444496203,0.005206556275954,-0.021774423262015,0.017697890159947,0,0,0,0
1138,4,0,0,0,0,0.8,4,0,-0.035766793017911,-0.01870923109008,-0.035911974098554,-0.804916485280399,0,0,0,0,-0.035766793017911,-0.01870923109008,-0.035911974098554,-0.004916485280399,0,0,0,0
1139,4,0,0,0,0,0.8,4,0,0.019621750559836,0.021713685983191,0.01655870353572,-0.793861307323827,0,0,0,0,0.019621750559836,0.021713685983191,0.01655870353572,0.006138692676174,0,0,0,0
1140,4,0,0,0,0,0.8,4,0,0.010983656427582,-0.009411220992187,-0.019297167129261,-0.787384299254004,0,0,0,0,0.010983656427582,-0.009411220992187,-0.019297167129261,0.012615700745996,0,0,0,0
1141,4,0,0,0,0,0.8,4,0,0.007824088355005,-0.019612421517559,0.023407209752821,-0.819843379819297,0,0,0,0,0.007824088355005,-0.019612421517559,0.023407209752821,-0.019843379819297,0,0,0,0
1142,4,0,0,0,0,0.8,4,0,0.028761499836047,0.021679637551065,-0.022953822584039,-0.742880857420061,0,0,0,0,0.028761499836047,0.021679637551065,-0.022953822584039,0.057119142579939,0,0,0,0
1143,4,0,0,0,0,0.8,4,0,0.001010869537548,-0.031339274381576,-0.012716544433845,-0.78676196317388,0,0,0,0,0.001010869537548,-0.031339274381576,-0.012716544433845,0.01323803682612,0,0,0,0
1144,4,0,0,0,0,0.8,4,0,0.021621033528785,0.012835318271425,0.02958075392226,-0.774662929990947,0,0,0,0,0.021621033528785,0.012835318271425,0.02958075392226,0.025337070009053,0,0,0,0
1145,4,0,0,0,0,0.8,4,0,-0.026597991301599,-0.008096680148069,0.005981293670446,-0.796038174395718,0,0,0,0,-0.026597991301599,-0.008096680148069,0.005981293670446,0.003961825604282,0,0,0,0
1146,4,0,0,0,0,0.8,4,0,0.014172378137921,0.013319478861558,-0.019678155472678,-0.792369642219781,0,0,0,0,0.014172378137921,0.013319478861558,-0.019678155472678,0.007630357780219,0,0,0,0
1147,4,0,0,0,0,0.8,4,0,-0.022856246790257,0.013790818065594,0.02350401247859,-0.783952165237539,0,0,0,0,-0.022856246790257,0.013790818065594,0.02350401247859,0.016047834762462,0,0,0,0
1148,4,0,0,0,0,0.8,4,0,-0.01647286299179,0.026745486156841,0.02589661869405,-0.767013808607016,0,0,0,0,-0.01647286299179,0.026745486156841,0.02589661869405,0.032986191392984,0,0,0,0
1149,4,0,0,0,0,0.8,4,0,0.00160968429961,-0.013284248477786,-0.012451583613059,-0.824711223502925,0,0,0,0,0.00160968429961,-0.013284248477786,-0.012451583613059,-0.024711223502925,0,0,0,0
1150,4,0,0,0,0,0.8,4,0,0.010112057518651,-0.003665342552345,0.019753220576184,-0.783092580534755,0,0,0,0,0.010112057518651,-0.003665342552345,0.019753220576184,0.016907419465245,0,0,0,0
1151,4,0,0,0,0,0.8,4,0,0.020162847371148,0.022523609730879,0.000655297516728,-0.796766112923956,0,0,0,0,0.020162847371148,0.022523609730879,0.000655297516728,0.003233887076044,0,0,0,0
1152,4,0,0,0,0,0.8,4,0,0.018047791379781,-0.015082271650434,0.012847538603841,-0.770112803007294,0,0,0,0,0.018047791379781,-0.015082271650434,0.012847538603841,0.029887196992707,0,0,0,0
1153,4,0,0,0,0,0.8,4,0,0.003076910155942,-0.018596810385539,0.001717652717276,-0.810542300281511,0,0,0,0,0.003076910155942,-0.018596810385539,0.001717652717276,-0.010542300281511,0,0,0,0
1154,4,0,0,0,0,0.8,4,0,0.024102818696402,0.003895743523574,-0.022226006925985,-0.804026114094892,0,0,0,0,0.024102818696402,0.003895743523574,-0.022226006925985,-0.004026114094892,0,0,0,0
1155,4,0,0,0,0,0.8,4,0,0.006861418909348,0.030833768707082,-0.000837663457508,-0.805232966629147,0,0,0,0,0.006861418909348,0.030833768707082,-0.000837663457508,-0.005232966629147,0,0,0,0
1156,4,0,0,0,0,0.8,4,0,-0.051983366334525,0.001740641275163,0.010351868433777,-0.789757885334921,0,0,0,0,-0.051983366334525,0.001740641275163,0.010351868433777,0.010242114665079,0,0,0,0
1157,4,0,0,0,0,0.8,4,0,0.018379463644377,0.005224369449472,0.027521519443051,-0.776451267822229,0,0,0,0,0.018379463644377,0.005224369449472,0.027521519443051,0.023548732177771,0,0,0,0
1158,4,0,0,0,0,0.8,4,0,-0.007086302753749,0.014191520801053,-3.21249804651844E-05,-0.770968038088666,0,0,0,0,-0.007086302753749,0.014191520801053,-3.21249804651844E-05,0.029031961911334,0,0,0,0
1159,4,0,0,0,0,0.8,4,0,-0.017032454076113,0.009455613778013,-0.009946795622481,-0.818982709603593,0,0,0,0,-0.017032454076113,0.009455613778013,-0.009946795622481,-0.018982709603593,0,0,0,0
1160,4,0,0,0,0,0.8,4,0,-0.01763498461375,-0.00313580838894,0.008975928436895,-0.799664933645445,0,0,0,0,-0.01763498461375,-0.00313580838894,0.008975928436895,0.000335066354555,0,0,0,0
1161,4,0,0,0,0,0.8,4,0,-0.009334986617116,0.014578376917549,-0.012063914503642,-0.790293918041016,0,0,0,0,-0.009334986617116,0.014578376917549,-0.012063914503642,0.009706081958984,0,0,0,0
1162,4,0,0,0,0,0.8,4,0,-0.016989493766182,0.024286921002889,0.000429714108193,-0.793744392236148,0,0,0,0,-0.016989493766182,0.024286921002889,0.000429714108193,0.006255607763852,0,0,0,0
1163,4,0,0,0,0,0.8,4,0,0.011870587240507,0.008434193400412,-0.006436809683995,-0.834128982274126,0,0,0,0,0.011870587240507,0.008434193400412,-0.006436809683995,-0.034128982274126,0,0,0,0
1164,4,0,0,0,0,0.8,4,0,-0.000229110428542,-0.019833539500866,0.003101126905453,-0.80835977618371,0,0,0,0,-0.000229110428542,-0.019833539500866,0.003101126905453,-0.00835977618371,0,0,0,0
1165,4,0,0,0,0,0.8,4,0,-0.033827881990094,0.002763515011717,-0.015081625816411,-0.782999336128611,0,0,0,0,-0.033827881990094,0.002763515011717,-0.015081625816411,0.01700066387139,0,0,0,0
1166,4,0,0,0,0,0.8,4,0,-0.00507233684311,-0.00198544019732,-0.034275230926728,-0.774518056479919,0,0,0,0,-0.00507233684311,-0.00198544019732,-0.034275230926728,0.025481943520081,0,0,0,0
1167,4,0,0,0,0,0.8,4,0,-0.011338175893808,0.015490031531984,-0.004199261095536,-0.80401583267254,0,0,0,0,-0.011338175893808,0.015490031531984,-0.004199261095536,-0.00401583267254,0,0,0,0
1168,4,0,0,0,0,0.8,4,0,0.015764059981009,-0.031757275466109,0.005831443259215,-0.813238174098488,0,0,0,0,0.015764059981009,-0.031757275466109,0.005831443259215,-0.013238174098488,0,0,0,0
1169,4,0,0,0,0,0.8,4,0,-0.035013518614849,-0.045357414350845,0.00343406961572,-0.795149642974651,0,0,0,0,-0.035013518614849,-0.045357414350845,0.00343406961572,0.004850357025349,0,0,0,0
1170,4,0,0,0,0,0.8,6,0,0.014747354160005,0.102335595060682,-0.007368320182156,-0.802277803752888,0.041364573703432,0.112203846566811,0,0,0.014747354160005,0.102335595060682,-0.007368320182156,-0.002277803752888,0.041364573703432,0.112203846566811,0,0
1171,4,0,0,0,0,0.8,4,0,0.005777487582464,0.000827384902272,-0.022225907023091,-0.806240188598681,0,0,0,0,0.005777487582464,0.000827384902272,-0.022225907023091,-0.006240188598681,0,0,0,0
1172,4,0,0,0,0,0.8,4,0,0.031060428862964,0.008630058730388,-0.002837007214798,-0.796853964892326,0,0,0,0,0.031060428862964,0.008630058730388,-0.002837007214798,0.003146035107674,0,0,0,0
1173,4,0,0,0,0,0.8,4,0,-0.023895588286319,0.000968799478428,0.004925319613215,-0.853598437017869,0,0,0,0,-0.023895588286319,0.000968799478428,0.004925319613215,-0.053598437017869,0,0,0,0
1174,4,0,0,0,0,0.8,4,0,0.008928928890149,0.020555291995025,-0.002548064707664,-0.797130856652029,0,0,0,0,0.008928928890149,0.020555291995025,-0.002548064707664,0.002869143347971,0,0,0,0
1175,4,0,0,0,0,0.8,4,0,-0.010557239205595,-0.01037861922201,-0.025940070121705,-0.795241800584185,0,0,0,0,-0.010557239205595,-0.01037861922201,-0.025940070121705,0.004758199415815,0,0,0,0
1176,4,0,0,0,0,0.8,4,0,0.001237169568925,-0.00185233764661,-0.012055528930915,-0.792799478043843,0,0,0,0,0.001237169568925,-0.00185233764661,-0.012055528930915,0.007200521956157,0,0,0,0
1177,4,0,0,0,0,0.8,4,0,-0.003963100548741,0.035421660597417,0.011871655487638,-0.80411382197406,0,0,0,0,-0.003963100548741,0.035421660597417,0.011871655487638,-0.00411382197406,0,0,0,0
1178,4,0,0,0,0,0.8,4,0,0.000812096682844,0.012976648486631,-0.008543138963417,-0.795537468323883,0,0,0,0,0.000812096682844,0.012976648486631,-0.008543138963417,0.004462531676117,0,0,0,0
1179,4,0,0,0,0,0.8,4,0,-0.02184113947815,-0.00223673720971,-0.005296767820478,-0.824967126093142,0,0,0,0,-0.02184113947815,-0.00223673720971,-0.005296767820478,-0.024967126093142,0,0,0,0
1180,4,0,0,0,0,0.8,4,0,-0.017381400782404,-0.011100657327343,-0.020808927172661,-0.775643343891967,0,0,0,0,-0.017381400782404,-0.011100657327343,-0.020808927172661,0.024356656108033,0,0,0,0
1181,4,0,0,0,0,0.8,4,0,-0.023123953852401,-0.003056912010192,-0.041610094019267,-0.769554094822634,0,0,0,0,-0.023123953852401,-0.003056912010192,-0.041610094019267,0.030445905177366,0,0,0,0
1182,4,0,0,0,0,0.8,4,0,0.006111820632695,0.00395225707282,-0.016091839930626,-0.794987657518296,0,0,0,0,0.006111820632695,0.00395225707282,-0.016091839930626,0.005012342481704,0,0,0,0
1183,4,0,0,0,0,0.8,4,0,0.066854533280831,0.020659752337261,-0.004302445664182,-0.785827180580375,0,0,0,0,0.066854533280831,0.020659752337261,-0.004302445664182,0.014172819419625,0,0,0,0
1184,4,0,0,0,0,0.8,4,0,-0.019282629851309,0.027422772499949,-0.000842720096618,-0.766956139275384,0,0,0,0,-0.019282629851309,0.027422772499949,-0.000842720096618,0.033043860724616,0,0,0,0
1185,4,0,0,0,0,0.8,4,0,-0.023024885076217,0.008527852134942,-0.035120432791721,-0.764582744636521,0,0,0,0,-0.023024885076217,0.008527852134942,-0.035120432791721,0.035417255363479,0,0,0,0
1186,4,0,0,0,0,0.8,4,0,0.001109869659271,0.014384695238838,-0.007438071793085,-0.808562930860352,0,0,0,0,0.001109869659271,0.014384695238838,-0.007438071793085,-0.008562930860352,0,0,0,0
1187,4,0,0,0,0,0.8,4,0,0.026555015201208,0.020448837792944,-0.026902174844487,-0.789047912650606,0,0,0,0,0.026555015201208,0.020448837792944,-0.026902174844487,0.010952087349394,0,0,0,0
1188,4,0,0,0,0,0.8,4,0,-0.014389684958218,0.021049666225998,-0.026478380293437,-0.781933208688089,0,0,0,0,-0.014389684958218,0.021049666225998,-0.026478380293437,0.018066791311912,0,0,0,0
1189,4,0,0,0,0,0.8,4,0,-0.016025210438363,0.009393677640941,-0.008038137561724,-0.776625451688151,0,0,0,0,-0.016025210438363,0.009393677640941,-0.008038137561724,0.023374548311849,0,0,0,0
1190,4,0,0,0,0,0.8,4,0,0.014492468127371,-0.001457601943309,-0.039458777796413,-0.752875651183459,0,0,0,0,0.014492468127371,-0.001457601943309,-0.039458777796413,0.047124348816541,0,0,0,0
1191,4,0,0,0,0,0.8,4,0,-0.013681455395236,0.009116191021816,0.002254197463898,-0.784678178151204,0,0,0,0,-0.013681455395236,0.009116191021816,0.002254197463898,0.015321821848796,0,0,0,0
1192,4,0,0,0,0,0.8,4,0,0.028160220843829,0.02720527051439,0.010189673008081,-0.814393307464943,0,0,0,0,0.028160220843829,0.02720527051439,0.010189673008081,-0.014393307464943,0,0,0,0
1193,4,0,0,0,0,0.8,4,0,0.010624472529418,-0.002944628708074,0.007117557819924,-0.795896925631622,0,0,0,0,0.010624472529418,-0.002944628708074,0.007117557819924,0.004103074368378,0,0,0,0
1194,4,0,0,0,0,0.8,4,0,-0.003274649557532,-0.024829626022608,-0.006645542503427,-0.801735832360691,0,0,0,0,-0.003274649557532,-0.024829626022608,-0.006645542503427,-0.001735832360691,0,0,0,0
1195,4,0,0,0,0,0.8,4,0,0.004915144024198,-0.045245606785826,-0.0017893599397,-0.785235274392939,0,0,0,0,0.004915144024198,-0.045245606785826,-0.0017893599397,0.014764725607062,0,0,0,0
1196,4,0,0,0,0,0.8,4,0,-0.006933626432251,-0.004017825388943,0.00946668238048,-0.801806959741674,0,0,0,0,-0.006933626432251,-0.004017825388943,0.00946668238048,-0.001806959741674,0,0,0,0
1197,4,0,0,0,0,0.8,4,0,-0.012083116528354,-0.026519095022924,-0.000414755295388,-0.825032126708367,0,0,0,0,-0.012083116528354,-0.026519095022924,-0.000414755295388,-0.025032126708367,0,0,0,0
1198,4,0,0,0,0,0.8,4,0,0.000868142558474,0.00645503496377,0.021219265784022,-0.793912481474717,0,0,0,0,0.000868142558474,0.00645503496377,0.021219265784022,0.006087518525283,0,0,0,0
1199,4,0,0,0,0,0.8,4,0,-0.024926156750704,-0.007419454370013,-0.024874849013753,-0.78405945888456,0,0,0,0,-0.024926156750704,-0.007419454370013,-0.024874849013753,0.01594054111544,0,0,0,0
1200,4,0,0,0,0,0.8,4,0,0.00513282610923,-0.000537766776526,-0.007340495552284,-0.799179131670764,0,0,0,0,0.00513282610923,-0.000537766776526,-0.007340495552284,0.000820868329236,0,0,0,0
1201,4,0,0,0,0,0.8,4,0,-0.005160410554875,-0.019829268827167,0.00010114215809,-0.794057526109455,0,0,0,0,-0.005160410554875,-0.019829268827167,0.00010114215809,0.005942473890545,0,0,0,0
1202,4,0,0,0,0,0.8,4,0,0.000643693798758,0.017187985375773,-0.001494343603677,-0.798936084843511,0,0,0,0,0.000643693798758,0.017187985375773,-0.001494343603677,0.001063915156489,0,0,0,0
1203,4,0,0,0,0,0.8,4,0,-0.012393479044742,-0.026438709768743,-0.008105831778265,-0.808726533054061,0,0,0,0,-0.012393479044742,-0.026438709768743,-0.008105831778265,-0.008726533054061,0,0,0,0
1204,4,0,0,0,0,0.8,4,0,-0.016272598792932,-0.005810562522879,-0.019817134378814,-0.793867897605845,0,0,0,0,-0.016272598792932,-0.005810562522879,-0.019817134378814,0.006132102394155,0,0,0,0
1205,4,0,0,0,0,0.8,4,0,-0.008994531572057,-0.006660818224821,-0.011198898319853,-0.800108844882781,0,0,0,0,-0.008994531572057,-0.006660818224821,-0.011198898319853,-0.000108844882781,0,0,0,0
1206,4,0,0,0,0,0.8,4,0,0.005433964796032,0.019520926848975,-0.001451026286192,-0.784687643446889,0,0,0,0,0.005433964796032,0.019520926848975,-0.001451026286192,0.015312356553111,0,0,0,0
1207,4,0,0,0,0,0.8,4,0,-0.027041559535407,0.004303401855436,0.005084100257194,-0.806759194135432,0,0,0,0,-0.027041559535407,0.004303401855436,0.005084100257194,-0.006759194135432,0,0,0,0
1208,4,0,0,0,0,0.8,4,0,0.007616706883922,0.001118831476252,-0.002865969773506,-0.79053990210932,0,0,0,0,0.007616706883922,0.001118831476252,-0.002865969773506,0.00946009789068,0,0,0,0
1209,4,0,0,0,0,0.8,4,0,-0.023924255441308,0.029834540421164,0.016948420914008,-0.776537916628963,0,0,0,0,-0.023924255441308,0.029834540421164,0.016948420914008,0.023462083371037,0,0,0,0
1210,4,0,0,0,0,0.8,4,0,8.00575490010613E-05,-0.021592100863023,0.012092241473563,-0.786888693571527,0,0,0,0,8.00575490010613E-05,-0.021592100863023,0.012092241473563,0.013111306428473,0,0,0,0
1211,4,0,0,0,0,0.8,4,0,-0.022869702420693,0.008605306911398,-0.019307119392312,-0.819618872847188,0,0,0,0,-0.022869702420693,0.008605306911398,-0.019307119392312,-0.019618872847188,0,0,0,0
1212,4,0,0,0,0,0.8,4,0,0.04395088050144,-0.040945195569203,0.001925583190767,-0.820875681295689,0,0,0,0,0.04395088050144,-0.040945195569203,0.001925583190767,-0.020875681295689,0,0,0,0
1213,4,0,0,0,0,0.8,4,0,-0.035400138028185,-0.01605896935758,-0.02532582286222,-0.773308383766404,0,0,0,0,-0.035400138028185,-0.01605896935758,-0.02532582286222,0.026691616233596,0,0,0,0
1214,4,0,0,0,0,0.8,4,0,0.025753731674775,0.017065383471193,0.013993294003426,-0.770527513102656,0,0,0,0,0.025753731674775,0.017065383471193,0.013993294003426,0.029472486897344,0,0,0,0
1215,4,0,0,0,0,0.8,4,0,-0.006497046236938,-0.021686461533448,-0.011144012691581,-0.774041543026399,0,0,0,0,-0.006497046236938,-0.021686461533448,-0.011144012691581,0.025958456973602,0,0,0,0
1216,4,0,0,0,0,0.8,4,0,-0.002947187561895,0.0097072830014,-0.010352522943136,-0.808561531706715,0,0,0,0,-0.002947187561895,0.0097072830014,-0.010352522943136,-0.008561531706715,0,0,0,0
1217,4,0,0,0,0,0.8,4,0,-0.007358666201725,-0.001986095005107,0.02114751419057,-0.793154243290455,0,0,0,0,-0.007358666201725,-0.001986095005107,0.02114751419057,0.006845756709545,0,0,0,0
1218,4,0,0,0,0,0.8,4,0,-0.013068215247606,0.01642185134174,0.007756778640468,-0.805903304368731,0,0,0,0,-0.013068215247606,0.01642185134174,0.007756778640468,-0.005903304368731,0,0,0,0
