Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff
1131,0,4,0,0,0,0.8,0,4,0,0,-0.029027891728698,-0.000252468670331,-0.015947373252892,0.810821465169893,0,0,0,0,0.029027891728698,0.000252468670331,0.015947373252892,-0.010821465169893,0,0
1132,0,4,0,0,0,0.8,0,4,0,0,-0.016625765759282,0.003429033747828,-0.033043599187926,0.836483109788696,0,0,0,0,0.016625765759282,-0.003429033747828,0.033043599187926,-0.036483109788696,0,0
1133,0,4,0,0,0,0.8,0,4,0,0,-0.033387704837047,-0.006548983230124,-0.012412234261366,0.810781203214266,0,0,0,0,0.033387704837047,0.006548983230124,0.012412234261366,-0.010781203214266,0,0
1134,0,4,0,0,0,0.8,0,4,0,0,-0.023792752915796,0.019136848396568,0.006914713076212,0.786103746381076,0,0,0,0,0.023792752915796,-0.019136848396568,-0.006914713076212,0.013896253618924,0,0
1135,0,4,0,0,0,0.8,0,4,0,0,-0.01512740419225,-0.009148383414255,-0.011237833041947,0.807333062243636,0,0,0,0,0.01512740419225,0.009148383414255,0.011237833041947,-0.007333062243637,0,0
1136,0,4,0,0,0,0.8,0,4,0,0,0.010988316111812,0.05052897080405,0.011065703356524,0.809287437864631,0,0,0,0,-0.010988316111812,-0.05052897080405,-0.011065703356524,-0.009287437864631,0,0
1137,0,4,0,0,0,0.8,0,4,0,0,-0.000938132549728,0.014656266889999,0.045864026877292,0.796895096991433,0,0,0,0,0.000938132549728,-0.014656266889999,-0.045864026877292,0.003104903008567,0,0
1138,0,4,0,0,0,0.8,0,4,0,0,0.003411105125047,0.012771965860804,0.013949975891916,0.777407614080586,0,0,0,0,-0.003411105125047,-0.012771965860804,-0.013949975891916,0.022592385919414,0,0
1139,0,4,0,0,0,0.8,0,4,0,0,0.014605725951066,0.01654103695756,-0.014685498959082,0.807676487902132,0,0,0,0,-0.014605725951066,-0.01654103695756,0.014685498959082,-0.007676487902133,0,0
1140,0,4,0,0,0,0.8,0,4,0,0,-0.012971355557006,-0.012301087895035,0.020910907374192,0.82305139230145,0,0,0,0,0.012971355557006,0.012301087895035,-0.020910907374192,-0.02305139230145,0,0
1141,0,4,0,0,0,0.8,0,4,0,0,-0.003348228311872,-0.001880312021331,0.013329065986332,0.76531383334959,0,0,0,0,0.003348228311872,0.001880312021331,-0.013329065986332,0.03468616665041,0,0
1142,0,4,0,0,0,0.8,0,4,0,0,-0.016616671366679,0.019122206838017,0.020746179960765,0.828295986838434,0,0,0,0,0.016616671366679,-0.019122206838017,-0.020746179960765,-0.028295986838434,0,0
1143,0,4,0,0,0,0.8,0,4,0,0,-0.024403526418295,-0.01868514422191,-0.019831685034557,0.771397691522165,0,0,0,0,0.024403526418295,0.01868514422191,0.019831685034557,0.028602308477835,0,0
1144,0,4,0,0,0,0.8,0,4,0,0,-0.012122382419242,-0.032648210289469,0.023610727791615,0.835523606770825,0,0,0,0,0.012122382419242,0.032648210289469,-0.023610727791615,-0.035523606770825,0,0
1145,0,4,0,0,0,0.8,0,4,0,0,0.007618694792685,-0.019599775782078,0.012144817686868,0.791205853469531,0,0,0,0,-0.007618694792685,0.019599775782078,-0.012144817686868,0.008794146530469,0,0
1146,0,4,0,0,0,0.8,0,4,0,0,0.015541783287906,0.017413773465767,0.005996488285834,0.792328835649847,0,0,0,0,-0.015541783287906,-0.017413773465767,-0.005996488285834,0.007671164350153,0,0
1147,0,4,0,0,0,0.8,0,4,0,0,-0.006127269685125,-0.008428116065316,0.033122031503243,0.788015225968019,0,0,0,0,0.006127269685125,0.008428116065316,-0.033122031503243,0.011984774031981,0,0
1148,0,4,0,0,0,0.8,0,4,0,0,-0.011008417891207,0.018594666331358,0.000799352367362,0.804052891785912,0,0,0,0,0.011008417891207,-0.018594666331358,-0.000799352367362,-0.004052891785912,0,0
1149,0,4,0,0,0,0.8,0,4,0,0,0.003150917512541,0.035072422628981,0.011585356795572,0.776409120197957,0,0,0,0,-0.003150917512541,-0.035072422628981,-0.011585356795572,0.023590879802043,0,0
1150,0,4,0,0,0,0.8,0,4,0,0,0.043866770358997,-0.003320483961269,-0.010839086462658,0.793280837263817,0,0,0,0,-0.043866770358997,0.003320483961269,0.010839086462658,0.006719162736183,0,0
1151,0,4,0,0,0,0.8,0,4,0,0,-0.00989404633119,-0.028928067929248,-0.032474115826525,0.798024358464815,0,0,0,0,0.00989404633119,0.028928067929248,0.032474115826525,0.001975641535185,0,0
1152,0,4,0,0,0,0.8,0,4,0,0,0.008623235945669,-0.010584798074832,-0.01718144256717,0.782455068199526,0,0,0,0,-0.008623235945669,0.010584798074832,0.01718144256717,0.017544931800474,0,0
1153,0,4,0,0,0,0.8,0,4,0,0,-0.001878117872615,-0.009753294877936,-0.000161908882753,0.800292230192532,0,0,0,0,0.001878117872615,0.009753294877936,0.000161908882753,-0.000292230192532,0,0
1154,0,4,0,0,0,0.8,0,4,0,0,-0.029128408155847,0.00760452560286,-0.007023287711148,0.803520505675441,0,0,0,0,0.029128408155847,-0.00760452560286,0.007023287711148,-0.003520505675441,0,0
1155,0,4,0,0,0,0.8,0,4,0,0,0.01130091866537,0.012953884200153,-0.020006561575314,0.841640777694767,0,0,0,0,-0.01130091866537,-0.012953884200153,0.020006561575314,-0.041640777694767,0,0
1156,0,4,0,0,0,0.8,0,4,0,0,0.016260485899876,0.033114780616651,0.000381446777596,0.791082191973729,0,0,0,0,-0.016260485899876,-0.033114780616651,-0.000381446777596,0.008917808026271,0,0
1157,0,4,0,0,0,0.8,0,4,0,0,0.003705239685324,-0.016896781731093,-0.022308315492274,0.839756217549121,0,0,0,0,-0.003705239685324,0.016896781731093,0.022308315492274,-0.039756217549121,0,0
1158,0,4,0,0,0,0.8,0,4,0,0,0.014417394744705,-0.012864947903893,0.023760527307718,0.80281106019364,0,0,0,0,-0.014417394744705,0.012864947903893,-0.023760527307718,-0.00281106019364,0,0
1159,0,4,0,0,0,0.8,0,4,0,0,-0.023295077717772,-0.036700607026039,0.048980349234394,0.821922945776361,0,0,0,0,0.023295077717772,0.036700607026039,-0.048980349234394,-0.021922945776362,0,0
1160,0,4,0,0,0,0.8,0,4,0,0,-0.021826642481589,0.028096082246746,0.011754376232254,0.808219473085404,0,0,0,0,0.021826642481589,-0.028096082246746,-0.011754376232254,-0.008219473085404,0,0
1161,0,4,0,0,0,0.8,0,4,0,0,0.028747128351678,-0.005544858202301,-0.018529448593585,0.838876629771919,0,0,0,0,-0.028747128351678,0.005544858202301,0.018529448593585,-0.038876629771919,0,0
1162,0,4,0,0,0,0.8,0,4,0,0,0.007475455574766,-0.006382725467852,-0.004763024876432,0.792319267068906,0,0,0,0,-0.007475455574766,0.006382725467852,0.004763024876432,0.007680732931094,0,0
1163,0,4,0,0,0,0.8,0,4,0,0,-0.039108558042322,0.00978222120991,0.014310501175261,0.794315748653944,0,0,0,0,0.039108558042322,-0.00978222120991,-0.014310501175261,0.005684251346056,0,0
1164,0,4,0,0,0,0.8,0,4,0,0,0.010561399772877,-0.014889837372553,0.006762551885179,0.797766285209046,0,0,0,0,-0.010561399772877,0.014889837372553,-0.006762551885179,0.002233714790954,0,0
1165,0,4,0,0,0,0.8,0,4,0,0,0.011344921334772,0.025086775830218,0.022829740718494,0.797892175235742,0,0,0,0,-0.011344921334772,-0.025086775830218,-0.022829740718494,0.002107824764258,0,0
1166,0,4,0,0,0,0.8,0,4,0,0,0.003831378968625,-0.009155718949461,0.005856734580505,0.822409246191365,0,0,0,0,-0.003831378968625,0.009155718949461,-0.005856734580505,-0.022409246191365,0,0
1167,0,4,0,0,0,0.8,0,4,0,0,-0.015839134024954,0.009123835194852,0.007574831343771,0.809054045699716,0,0,0,0,0.015839134024954,-0.009123835194852,-0.007574831343771,-0.009054045699716,0,0
1168,0,4,0,0,0,0.8,0,4,0,0,0.013196228969926,0.026155570345226,0.003339449170995,0.813855650320557,0,0,0,0,-0.013196228969926,-0.026155570345226,-0.003339449170995,-0.013855650320557,0,0
1169,0,4,0,0,0,0.8,0,4,0,0,0.010325186948913,0.02801939131993,-0.021111116659254,0.861264329068481,0,0,0,0,-0.010325186948913,-0.02801939131993,0.021111116659254,-0.061264329068481,0,0
1170,0,4,0,0,0,0.8,0,4,0,0,0.004822367587289,0.00502061561109,-0.006251116853444,0.762816700498757,0,0,0,0,-0.004822367587289,-0.00502061561109,0.006251116853444,0.037183299501243,0,0
1171,0,4,0,0,0,0.8,0,4,0,0,-0.005158482366206,-0.009888670386575,0.032321410781212,0.812839591751794,0,0,0,0,0.005158482366206,0.009888670386575,-0.032321410781212,-0.012839591751794,0,0
1172,0,4,0,0,0,0.8,0,4,0,0,-0.021258167587342,0.01683105654921,-0.017963439596173,0.838791007818087,0,0,0,0,0.021258167587342,-0.01683105654921,0.017963439596173,-0.038791007818087,0,0
1173,0,4,0,0,0,0.8,0,4,0,0,-0.01005950921968,-0.004099727052996,0.034674938882941,0.841309372139964,0,0,0,0,0.01005950921968,0.004099727052996,-0.034674938882941,-0.041309372139964,0,0
1174,0,4,0,0,0,0.8,0,4,0,0,0.026961187969674,-0.004371821385163,0.023646759089627,0.780615094354129,0,0,0,0,-0.026961187969674,0.004371821385163,-0.023646759089627,0.019384905645872,0,0
1175,0,4,0,0,0,0.8,0,4,0,0,-0.026228969138988,-0.001842295314347,-0.004063075245038,0.795868300396228,0,0,0,0,0.026228969138988,0.001842295314347,0.004063075245038,0.004131699603772,0,0
1176,0,4,0,0,0,0.8,0,4,0,0,-0.017400399436247,-0.0046460736562,0.009680376178567,0.798858341294544,0,0,0,0,0.017400399436247,0.0046460736562,-0.009680376178567,0.001141658705456,0,0
1177,0,4,0,0,0,0.8,0,4,0,0,-0.003374613825201,0.001770556130272,-0.009203849967049,0.813487715730073,0,0,0,0,0.003374613825201,-0.001770556130272,0.009203849967049,-0.013487715730074,0,0
1178,0,4,0,0,0,0.8,0,4,0,0,0.014681848253371,-0.010982147200003,-0.009834919608446,0.796867958798463,0,0,0,0,-0.014681848253371,0.010982147200003,0.009834919608446,0.003132041201537,0,0
1179,0,4,0,0,0,0.8,0,4,0,0,0.014716912950728,0.001431355184577,0.014793109677867,0.794336654629296,0,0,0,0,-0.014716912950728,-0.001431355184577,-0.014793109677867,0.005663345370704,0,0
1180,0,4,0,0,0,0.8,0,4,0,0,-0.000240310985749,-0.003503373547851,0.002379492301608,0.825977214848849,0,0,0,0,0.000240310985749,0.003503373547851,-0.002379492301608,-0.025977214848849,0,0
1181,0,4,0,0,0,0.8,0,4,0,0,-0.007589992210137,-0.018004778572524,0.008592174305151,0.802194944194243,0,0,0,0,0.007589992210137,0.018004778572524,-0.008592174305151,-0.002194944194243,0,0
1182,0,4,0,0,0,0.8,0,4,0,0,0.014178774871325,0.025587902431602,-0.014871123887143,0.816203336101703,0,0,0,0,-0.014178774871325,-0.025587902431602,0.014871123887143,-0.016203336101704,0,0
1183,0,4,0,0,0,0.8,0,4,0,0,0.001334158556552,-0.02878996126261,0.013935675032516,0.834033343299573,0,0,0,0,-0.001334158556552,0.02878996126261,-0.013935675032516,-0.034033343299573,0,0
1184,0,4,0,0,0,0.8,0,4,0,0,0.006914432628892,-0.018230571420267,0.000229201618009,0.827162570341165,0,0,0,0,-0.006914432628892,0.018230571420267,-0.000229201618009,-0.027162570341165,0,0
1185,0,4,0,0,0,0.8,0,4,0,0,0.002873020483359,-0.026850501487741,0.02421301592824,0.829292305798225,0,0,0,0,-0.002873020483359,0.026850501487741,-0.02421301592824,-0.029292305798226,0,0
1186,0,4,0,0,0,0.8,0,4,0,0,-0.022952829785406,0.031865882459282,0.004108070300621,0.824955568739813,0,0,0,0,0.022952829785406,-0.031865882459282,-0.004108070300621,-0.024955568739813,0,0
1187,0,4,0,0,0,0.8,0,4,0,0,-0.025070657899611,0.025326314737891,0.026518872197987,0.828654750358204,0,0,0,0,0.025070657899611,-0.025326314737891,-0.026518872197987,-0.028654750358204,0,0
1188,0,4,0,0,0,0.8,0,4,0,0,0.002368653639739,0.006533398059699,0.017404666677156,0.808069517276488,0,0,0,0,-0.002368653639739,-0.006533398059699,-0.017404666677156,-0.008069517276487,0,0
1189,0,4,0,0,0,0.8,0,4,0,0,0.012133292275615,-0.006422823953628,0.007678826824818,0.819144068761879,0,0,0,0,-0.012133292275615,0.006422823953628,-0.007678826824818,-0.019144068761879,0,0
1190,0,4,0,0,0,0.8,0,4,0,0,0.00103564082915,-0.021329828654358,0.020643836553857,0.775073282662165,0,0,0,0,-0.00103564082915,0.021329828654358,-0.020643836553857,0.024926717337836,0,0
1191,0,4,0,0,0,0.8,0,4,0,0,-0.014793138106737,-0.010713355203397,-0.013762830089267,0.831948011558005,0,0,0,0,0.014793138106737,0.010713355203397,0.013762830089267,-0.031948011558005,0,0
1192,0,4,0,0,0,0.8,0,4,0,0,0.010470524518271,-0.003970354198226,0.00243930586516,0.805300955455212,0,0,0,0,-0.010470524518271,0.003970354198226,-0.00243930586516,-0.005300955455212,0,0
1193,0,4,0,0,0,0.8,0,4,0,0,-0.022428250784161,-0.003994878699146,-0.027031586337503,0.803667702170512,0,0,0,0,0.022428250784161,0.003994878699146,0.027031586337503,-0.003667702170512,0,0
1194,0,4,0,0,0,0.8,0,4,0,0,-0.003894356463302,-0.013660784134292,0.006040501527348,0.812643231575126,0,0,0,0,0.003894356463302,0.013660784134292,-0.006040501527348,-0.012643231575126,0,0
1195,0,4,0,0,0,0.8,0,4,0,0,-0.013261356614021,0.014541699049876,-0.001019610607631,0.807790759564691,0,0,0,0,0.013261356614021,-0.014541699049876,0.001019610607631,-0.007790759564692,0,0
1196,0,4,0,0,0,0.8,0,4,0,0,0.022679387217489,-0.01466064630331,0.021381527848446,0.838226597979901,0,0,0,0,-0.022679387217489,0.01466064630331,-0.021381527848446,-0.038226597979901,0,0
1197,0,4,0,0,0,0.8,0,4,0,0,0.009638112973377,0.006683283968197,-0.009332665681969,0.80401379744549,0,0,0,0,-0.009638112973377,-0.006683283968197,0.009332665681969,-0.00401379744549,0,0
1198,0,4,0,0,0,0.8,0,4,0,0,0.008610896852943,0.005756024739334,-0.000584279925023,0.81821646340173,0,0,0,0,-0.008610896852943,-0.005756024739334,0.000584279925023,-0.01821646340173,0,0
1199,0,4,0,0,0,0.8,0,4,0,0,0.038068836766451,0.009060422737795,-0.013818789744151,0.818089275385259,0,0,0,0,-0.038068836766451,-0.009060422737795,0.013818789744151,-0.018089275385259,0,0
1200,0,4,0,0,0,0.8,0,4,0,0,-0.019736826268223,-0.022193219442188,0.027151566957338,0.829453800919577,0,0,0,0,0.019736826268223,0.022193219442188,-0.027151566957338,-0.029453800919577,0,0
1201,0,4,0,0,0,0.8,0,4,0,0,0.012449851958027,0.00901570037965,-0.028249380114701,0.811643627179425,0,0,0,0,-0.012449851958027,-0.00901570037965,0.028249380114701,-0.011643627179425,0,0
1202,0,4,0,0,0,0.8,0,4,0,0,-0.042706219461474,-0.001637629329839,0.046604970242921,0.815027648261269,0,0,0,0,0.042706219461474,0.001637629329839,-0.046604970242921,-0.015027648261269,0,0
1203,0,4,0,0,0,0.8,0,4,0,0,0.012159143530301,-0.010737549230906,-0.010881123723674,0.826313919924749,0,0,0,0,-0.012159143530301,0.010737549230906,0.010881123723674,-0.026313919924749,0,0
1204,0,4,0,0,0,0.8,0,4,0,0,-0.001447356239669,-0.012850908859577,0.02146634545798,0.846205729404765,0,0,0,0,0.001447356239669,0.012850908859577,-0.02146634545798,-0.046205729404765,0,0
1205,0,4,0,0,0,0.8,0,4,0,0,-0.008187045154302,0.004313432747973,-0.012815360098651,0.791910345318095,0,0,0,0,0.008187045154302,-0.004313432747973,0.012815360098651,0.008089654681905,0,0
1206,0,4,0,0,0,0.8,0,5,0,0,-0.103072577306532,-0.008131692579127,-0.031013801670526,0.812808243880281,-0.085412019159841,0,0,0,0.103072577306532,0.008131692579127,0.031013801670526,-0.012808243880281,0.085412019159841,0
1207,0,4,0,0,0,0.8,0,4,0,0,-0.013901741930258,0.005991048349128,-0.022303141222097,0.800127903549975,0,0,0,0,0.013901741930258,-0.005991048349128,0.022303141222097,-0.000127903549975,0,0
1208,0,4,0,0,0,0.8,0,4,0,0,0.013555021926969,0.005946805009858,0.010185194322107,0.795502389919956,0,0,0,0,-0.013555021926969,-0.005946805009858,-0.010185194322107,0.004497610080044,0,0
1209,0,4,0,0,0,0.8,0,4,0,0,0.01333762646577,0.023652154025977,-0.021859854748035,0.796527517340828,0,0,0,0,-0.01333762646577,-0.023652154025977,0.021859854748035,0.003472482659172,0,0
1210,0,4,0,0,0,0.8,0,4,0,0,-0.006599715250573,-0.002554359572482,-0.018538454040673,0.817937484542933,0,0,0,0,0.006599715250573,0.002554359572482,0.018538454040673,-0.017937484542933,0,0
1211,0,4,0,0,0,0.8,0,4,0,0,-0.028401011412144,-0.015856483956266,-0.01113742484155,0.795210383705896,0,0,0,0,0.028401011412144,0.015856483956266,0.01113742484155,0.004789616294104,0,0
1212,0,4,0,0,0,0.8,0,4,0,0,0.033095155843674,-0.003506545411766,0.007428380332841,0.789512199872686,0,0,0,0,-0.033095155843674,0.003506545411766,-0.007428380332841,0.010487800127315,0,0
1213,0,4,0,0,0,0.8,0,4,0,0,-0.072644251753464,-0.001531513064309,-0.003136628993624,0.836568670000963,0,0,0,0,0.072644251753464,0.001531513064309,0.003136628993624,-0.036568670000963,0,0
1214,0,4,0,0,0,0.8,0,4,0,0,-0.051930493695749,-0.03683239751787,0.01877864598836,0.844864942375125,0,0,0,0,0.051930493695749,0.03683239751787,-0.01877864598836,-0.044864942375125,0,0
1215,0,4,0,0,0,0.8,0,4,0,0,0.00928496629929,0.01819871496845,-0.013570116602381,0.794667548354678,0,0,0,0,-0.00928496629929,-0.01819871496845,0.013570116602381,0.005332451645322,0,0
1216,0,4,0,0,0,0.8,0,4,0,0,-0.005103387699781,-0.024507377666506,0.035934432444271,0.823248744721587,0,0,0,0,0.005103387699781,0.024507377666506,-0.035934432444271,-0.023248744721587,0,0
1217,0,4,0,0,0,0.8,0,4,0,0,-0.005919459938802,0.014098616235835,-0.024364454675331,0.771749506858833,0,0,0,0,0.005919459938802,-0.014098616235835,0.024364454675331,0.028250493141167,0,0
1218,0,4,0,0,0,0.8,0,4,0,0,-0.037703045285606,0.015674816575746,-0.006426466883958,0.816267536030894,0,0,0,0,0.037703045285606,-0.015674816575746,0.006426466883958,-0.016267536030894,0,0
1219,0,4,0,0,0,0.8,0,4,0,0,0.017959156449815,0.020347800115757,-0.034998658969931,0.836749648197851,0,0,0,0,-0.017959156449815,-0.020347800115757,0.034998658969931,-0.036749648197851,0,0
1220,0,4,0,0,0,0.8,0,4,0,0,-0.00905067433217,-0.015384049492743,0.020101078634834,0.792996581492043,0,0,0,0,0.00905067433217,0.015384049492743,-0.020101078634834,0.007003418507957,0,0
1221,0,4,0,0,0,0.8,0,4,0,0,0.021736146037014,-0.034697642802353,0.029820726275833,0.779532129046932,0,0,0,0,-0.021736146037014,0.034697642802353,-0.029820726275833,0.020467870953069,0,0
1222,0,4,0,0,0,0.8,0,4,0,0,0.023180364484493,0.013407030508836,-0.012365688172291,0.804174124101033,0,0,0,0,-0.023180364484493,-0.013407030508836,0.012365688172291,-0.004174124101033,0,0
1223,0,4,0,0,0,0.8,0,4,0,0,0.013654568787068,0.014718449218495,0.000411469871691,0.794292083093514,0,0,0,0,-0.013654568787068,-0.014718449218495,-0.000411469871691,0.005707916906486,0,0
1224,0,4,0,0,0,0.8,0,4,0,0,0.026239804331115,0.026079152179612,-0.006905178398136,0.79194507634033,0,0,0,0,-0.026239804331115,-0.026079152179612,0.006905178398136,0.00805492365967,0,0
1225,0,4,0,0,0,0.8,0,4,0,0,-0.02568379472045,-0.00941516610667,-0.000778991387005,0.774904305067795,0,0,0,0,0.02568379472045,0.00941516610667,0.000778991387005,0.025095694932205,0,0
1226,0,4,0,0,0,0.8,0,4,0,0,0.000354790907476,-0.01725392872257,-0.014805721671248,0.801856549973432,0,0,0,0,-0.000354790907476,0.01725392872257,0.014805721671248,-0.001856549973432,0,0
1227,0,4,0,0,0,0.8,0,4,0,0,0.020967343858079,-0.007088689209679,0.005340663562691,0.83241468160793,0,0,0,0,-0.020967343858079,0.007088689209679,-0.005340663562691,-0.03241468160793,0,0
1228,0,4,0,0,0,0.8,0,4,0,0,0.009102176523012,0.010290561543954,-0.011410245722304,0.814145634022779,0,0,0,0,-0.009102176523012,-0.010290561543954,0.011410245722304,-0.014145634022779,0,0
1229,0,4,0,0,0,0.8,0,4,0,0,-0.02203788429806,0.040902689454477,-0.02022959651403,0.787582602512751,0,0,0,0,0.02203788429806,-0.040902689454477,0.02022959651403,0.012417397487249,0,0
1230,0,4,0,0,0,0.8,0,4,0,0,-0.048240293626742,-0.00155667807806,-0.021875841584909,0.813284277239577,0,0,0,0,0.048240293626742,0.00155667807806,0.021875841584909,-0.013284277239577,0,0
1231,0,4,0,0,0,0.8,0,4,0,0,-0.034353129985643,-0.015102180807212,0.001450515633478,0.795885426066319,0,0,0,0,0.034353129985643,0.015102180807212,-0.001450515633478,0.004114573933681,0,0
1232,0,4,0,0,0,0.8,0,4,0,0,-0.003170316253077,-0.030852880532133,-0.004717869664843,0.810035533830366,0,0,0,0,0.003170316253077,0.030852880532133,0.004717869664843,-0.010035533830366,0,0
1233,0,4,0,0,0,0.8,0,4,0,0,0.050189307461646,0.022858095920371,-0.023818688764343,0.790729138366226,0,0,0,0,-0.050189307461646,-0.022858095920371,0.023818688764343,0.009270861633774,0,0
1234,0,4,0,0,0,0.8,0,4,0,0,-0.018203997141531,-0.029396056952844,0.019866846750639,0.82181429957948,0,0,0,0,0.018203997141531,0.029396056952844,-0.019866846750639,-0.02181429957948,0,0
1235,0,4,0,0,0,0.8,0,4,0,0,0.010730285979983,-0.011977450391005,0.002177128977791,0.82643885304945,0,0,0,0,-0.010730285979983,0.011977450391005,-0.002177128977791,-0.02643885304945,0,0
1236,0,4,0,0,0,0.8,0,4,0,0,0.008604836718164,-0.021667778967098,-0.015637852039592,0.819979192860112,0,0,0,0,-0.008604836718164,0.021667778967098,0.015637852039592,-0.019979192860112,0,0
1237,0,4,0,0,0,0.8,0,4,0,0,-0.023818587710792,0.010340119325635,0.016620765314509,0.842067866115584,0,0,0,0,0.023818587710792,-0.010340119325635,-0.016620765314509,-0.042067866115584,0,0
1238,0,4,0,0,0,0.8,0,4,0,0,0.013035022528989,-0.008194633892179,0.007651580892139,0.807192485981377,0,0,0,0,-0.013035022528989,0.008194633892179,-0.007651580892139,-0.007192485981377,0,0
1239,0,4,0,0,0,0.8,0,4,0,0,-0.022913680120895,0.008777884578893,-0.006543307467878,0.83512532996612,0,0,0,0,0.022913680120895,-0.008777884578893,0.006543307467878,-0.03512532996612,0,0
1240,0,4,0,0,0,0.8,0,4,0,0,-0.01014536101761,0.02021481789427,-0.029202696950558,0.807070775901028,0,0,0,0,0.01014536101761,-0.02021481789427,0.029202696950558,-0.007070775901028,0,0
1241,0,4,0,0,0,0.8,0,4,0,0,0.004199799547623,-0.017894676366015,0.006997623655652,0.838883700522042,0,0,0,0,-0.004199799547623,0.017894676366015,-0.006997623655652,-0.038883700522042,0,0
1242,0,4,0,0,0,0.8,0,4,0,0,0.034090894077617,0.028676114095903,-0.010444288504071,0.777651936578878,0,0,0,0,-0.034090894077617,-0.028676114095903,0.010444288504071,0.022348063421122,0,0
1243,0,4,0,0,0,0.8,0,4,0,0,-0.04004532692961,-0.003443253315619,-0.005024863365549,0.819393332028008,0,0,0,0,0.04004532692961,0.003443253315619,0.005024863365549,-0.019393332028008,0,0
1244,0,4,0,0,0,0.8,0,4,0,0,0.007326210484231,0.033467130509259,0.043719827882928,0.825571494365734,0,0,0,0,-0.007326210484231,-0.033467130509259,-0.043719827882928,-0.025571494365734,0,0
1245,0,4,0,0,0,0.8,0,4,0,0,-0.007724694766235,0.008678649471333,0.006841595290009,0.791657176902023,0,0,0,0,0.007724694766235,-0.008678649471333,-0.006841595290009,0.008342823097977,0,0
1246,0,4,0,0,0,0.8,0,4,0,0,0.008880947136713,-0.005664207742592,0.007512181621927,0.813360623815962,0,0,0,0,-0.008880947136713,0.005664207742592,-0.007512181621927,-0.013360623815962,0,0
1247,0,4,0,0,0,0.8,0,4,0,0,0.010448907229527,-0.002312243238922,0.011937437738795,0.783450833860649,0,0,0,0,-0.010448907229527,0.002312243238922,-0.011937437738795,0.016549166139351,0,0
1248,0,4,0,0,0,0.8,0,4,0,0,-0.002797331367839,0.002585224674985,0.028071888876018,0.792603156719386,0,0,0,0,0.002797331367839,-0.002585224674985,-0.028071888876018,0.007396843280614,0,0
1249,0,4,0,0,0,0.8,0,4,0,0,-0.007593055926055,-0.002561200086221,0.029609221471009,0.812629715581769,0,0,0,0,0.007593055926055,0.002561200086221,-0.029609221471009,-0.012629715581769,0,0
1250,0,4,0,0,0,0.8,0,4,0,0,0.002642635966611,0.00929400244087,-0.008110118838142,0.830282333889801,0,0,0,0,-0.002642635966611,-0.00929400244087,0.008110118838142,-0.030282333889801,0,0
1251,0,4,0,0,0,0.8,0,4,0,0,-0.005284007823399,-0.018614965286791,-0.019248208215762,0.834626448774801,0,0,0,0,0.005284007823399,0.018614965286791,0.019248208215762,-0.034626448774802,0,0
1252,0,4,0,0,0,0.8,0,4,0,0,0.009788438752827,0.021317538089747,-0.007134231308729,0.825223337682638,0,0,0,0,-0.009788438752827,-0.021317538089747,0.007134231308729,-0.025223337682638,0,0
1253,0,4,0,0,0,0.8,0,4,0,0,0.011800809258864,-0.015603347456791,0.03386435081422,0.798390648304642,0,0,0,0,-0.011800809258864,0.015603347456791,-0.03386435081422,0.001609351695358,0,0
1254,0,4,0,0,0,0.8,0,4,0,0,0.010187357550655,0.025262468696574,0.007202637702926,0.79355882814577,0,0,0,0,-0.010187357550655,-0.025262468696574,-0.007202637702926,0.00644117185423,0,0
1255,0,4,0,0,0,0.8,0,4,0,0,-0.027350830868938,0.022057310504897,0.007042187015965,0.776272555410738,0,0,0,0,0.027350830868938,-0.022057310504897,-0.007042187015965,0.023727444589263,0,0
1256,0,4,0,0,0,0.8,0,4,0,0,0.001230068898218,0.033313998089969,-0.018306911129859,0.797887270799067,0,0,0,0,-0.001230068898218,-0.033313998089969,0.018306911129859,0.002112729200934,0,0
1257,0,4,0,0,0,0.8,0,4,0,0,0.026483316320958,0.01400550826218,0.011318228320582,0.787641563190887,0,0,0,0,-0.026483316320958,-0.01400550826218,-0.011318228320582,0.012358436809113,0,0
1258,0,4,0,0,0,0.8,0,4,0,0,0.013538943250084,-0.003557647314924,-0.016790207863867,0.803285167115962,0,0,0,0,-0.013538943250084,0.003557647314924,0.016790207863867,-0.003285167115962,0,0
1259,0,4,0,0,0,0.8,0,4,0,0,-0.006332856322398,0.00367265370985,0.018151379359456,0.791311021191061,0,0,0,0,0.006332856322398,-0.00367265370985,-0.018151379359456,0.008688978808939,0,0
1260,0,4,0,0,0,0.8,0,4,0,0,0.027491175940933,0.028304521887237,-0.012664785795067,0.81626253396962,0,0,0,0,-0.027491175940933,-0.028304521887237,0.012664785795067,-0.01626253396962,0,0
