Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff
711,0,5,0,0.5,0,0,0.5,0,5,0,0,0.010718012739517,0.479043030310465,-0.00483540254016,-0.027443087841044,0.499564921235383,0,0,0,0,-0.010718012739517,0.020956969689535,0.00483540254016,0.027443087841044,0.000435078764617,0,0
712,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.013946837286501,0.486011937728071,-0.039941755298261,-0.008565010879201,0.467328544289005,0,0,0,0,0.013946837286501,0.013988062271929,0.039941755298261,0.008565010879201,0.032671455710995,0,0
713,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.02994113421771,0.503892189458179,-0.012158730263253,-0.000602696496099,0.524886478322783,0,0,0,0,0.02994113421771,-0.003892189458179,0.012158730263253,0.000602696496099,-0.024886478322783,0,0
714,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.036676869765592,0.499580211712671,-0.048707074537958,-0.003806454139216,0.473625043861069,0,0,0,0,0.036676869765592,0.000419788287329,0.048707074537958,0.003806454139216,0.026374956138931,0,0
715,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.011250098910209,0.50248549876603,-0.021265369445595,-0.023209483096799,0.481951503939935,0,0,0,0,0.011250098910209,-0.00248549876603,0.021265369445595,0.023209483096799,0.018048496060065,0,0
716,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.035327601898388,0.547234481993821,-0.009935010830587,0.049578381899006,0.523155615281936,0,0,0,0,0.035327601898388,-0.047234481993821,0.009935010830587,-0.049578381899006,-0.023155615281936,0,0
717,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.020099198986819,0.478670028663803,-0.038810030538019,0.007721092611685,0.479750254729503,0,0,0,0,0.020099198986819,0.021329971336197,0.038810030538019,-0.007721092611685,0.020249745270497,0,0
718,0,5,0,0.5,0,0,0.5,0,5,0,0,0.028951333856814,0.508909217226679,-0.037333474226815,-0.010146880683232,0.462081132912467,0,0,0,0,-0.028951333856814,-0.008909217226679,0.037333474226815,0.010146880683232,0.037918867087533,0,0
719,0,5,0,0.5,0,0,0.5,0,5,0,0,0.023754315894137,0.477495352052572,0.039610944092073,-0.036326786123378,0.535197669941192,0,0,0,0,-0.023754315894137,0.022504647947428,-0.039610944092073,0.036326786123378,-0.035197669941192,0,0
720,0,5,0,0.5,0,0,0.5,0,5,0,0,0.029281660159456,0.42992845965876,0.030317362331104,-0.056726655884145,0.55289441885316,0,0,0,0,-0.029281660159456,0.07007154034124,-0.030317362331104,0.056726655884145,-0.05289441885316,0,0
721,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.033759622802546,0.50699256219734,-0.000530966378582,0.0165492913439,0.534593312816606,0,0,0,0,0.033759622802546,-0.00699256219734,0.000530966378582,-0.0165492913439,-0.034593312816606,0,0
722,0,5,0,0.5,0,0,0.5,0,5,0,0,0.018521876062649,0.522706511894156,0.018097424091379,-0.026078866355665,0.485398247109923,0,0,0,0,-0.018521876062649,-0.022706511894157,-0.018097424091379,0.026078866355665,0.014601752890078,0,0
723,0,5,0,0.5,0,0,0.5,0,5,0,0,0.019297375136765,0.521794972725005,-0.037010818713214,0.006803792767875,0.45676017400626,0,0,0,0,-0.019297375136765,-0.021794972725006,0.037010818713214,-0.006803792767875,0.04323982599374,0,0
724,0,5,0,0.5,0,0,0.5,0,5,0,0,0.011899282508911,0.555897200714967,0.009802686471623,0.037628471586115,0.480785064924972,0,0,0,0,-0.011899282508911,-0.055897200714967,-0.009802686471623,-0.037628471586115,0.019214935075028,0,0
725,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.011144752307378,0.53416509242429,0.008939709686329,0.037553127204308,0.532259875652895,0,0,0,0,0.011144752307378,-0.03416509242429,-0.008939709686329,-0.037553127204308,-0.032259875652895,0,0
726,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.019288221802214,0.516535944622078,-0.048611761097004,0.011069655669229,0.462230223367526,0,0,0,0,0.019288221802214,-0.016535944622078,0.048611761097004,-0.011069655669229,0.037769776632475,0,0
727,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.036053367660961,0.50720589572329,-0.064799736606742,-0.044108171634574,0.451648561668091,0,0,0,0,0.036053367660961,-0.00720589572329,0.064799736606742,0.044108171634574,0.048351438331909,0,0
728,0,5,0,0.5,0,0,0.5,0,5,0,0,0.038396609884705,0.465153259205979,-0.008908846327786,-0.077517806734026,0.482078793260229,0,0,0,0,-0.038396609884705,0.034846740794021,0.008908846327786,0.077517806734026,0.017921206739771,0,0
729,0,5,0,0.5,0,0,0.5,0,5,0,0,0.002441591242801,0.507658307355222,0.020130524013229,0.022995973021661,0.512127998556405,0,0,0,0,-0.002441591242801,-0.007658307355222,-0.020130524013229,-0.022995973021661,-0.012127998556405,0,0
730,0,5,0,0.5,0,0,0.5,0,5,0,0,0.050307127396849,0.548955290384315,0.039598441904157,0.002487803529577,0.510755439443637,0,0,0,0,-0.050307127396849,-0.048955290384316,-0.039598441904157,-0.002487803529577,-0.010755439443637,0,0
731,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.024898747852038,0.51029390339729,0.002934010661973,0.018067839611436,0.521437832773719,0,0,0,0,0.024898747852038,-0.01029390339729,-0.002934010661973,-0.018067839611436,-0.021437832773719,0,0
732,0,5,0,0.5,0,0,0.5,0,5,0,0,0.065939117732134,0.547879484963146,0.040871215682344,0.007138180066017,0.476418354934998,0,0,0,0,-0.065939117732134,-0.047879484963146,-0.040871215682344,-0.007138180066017,0.023581645065002,0,0
733,0,5,0,0.5,0,0,0.5,0,5,0,0,0.027531613898672,0.479271631793294,-0.007627332692064,-0.035681848957822,0.487202750989415,0,0,0,0,-0.027531613898672,0.020728368206707,0.007627332692064,0.035681848957822,0.012797249010585,0,0
734,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.02536903571699,0.510423411721175,0.00043208322403,-0.022847997398458,0.525455649917525,0,0,0,0,0.02536903571699,-0.010423411721175,-0.00043208322403,0.022847997398458,-0.025455649917525,0,0
735,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.038938226219269,0.513749941434307,-0.053554373116946,-0.025606976289285,0.473953809350654,0,0,0,0,0.038938226219269,-0.013749941434307,0.053554373116946,0.025606976289285,0.026046190649347,0,0
736,0,5,0,0.5,0,0,0.5,0,5,0,0,0.037692604353853,0.469266011570368,0.04104727961432,-0.046115008856064,0.518601078321156,0,0,0,0,-0.037692604353853,0.030733988429632,-0.04104727961432,0.046115008856064,-0.018601078321156,0,0
737,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.008415631301942,0.505795147931314,0.033224376321662,0.032263229204313,0.510723808343086,0,0,0,0,0.008415631301942,-0.005795147931314,-0.033224376321662,-0.032263229204313,-0.010723808343086,0,0
738,0,5,0,0.5,0,0,0.5,0,5,0,0,0.036976600165157,0.49158352230211,0.018654161411487,-0.011459245969854,0.453729947641399,0,0,0,0,-0.036976600165157,0.00841647769789,-0.018654161411487,0.011459245969854,0.046270052358601,0,0
739,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015962947602731,0.559107534039013,-0.025816317744347,0.016638834248719,0.452028125106049,0,0,0,0,-0.015962947602731,-0.059107534039013,0.025816317744347,-0.016638834248719,0.047971874893951,0,0
740,0,5,0,0.5,0,0,0.5,0,6,0,0,0.038675811171492,0.544947839819005,0.021745639897323,0.059956231162583,0.581178082902306,0.087627574674374,0,0,0,-0.038675811171492,-0.044947839819005,-0.021745639897323,-0.059956231162583,-0.081178082902306,-0.087627574674374,0
741,0,5,0,0.5,0,0,0.5,0,5,0,0,0.017604062900519,0.49865784414198,-0.018330011474311,0.015693091293609,0.503419857638261,0,0,0,0,-0.017604062900519,0.00134215585802,0.018330011474311,-0.015693091293609,-0.003419857638261,0,0
742,0,5,0,0.5,0,0,0.5,0,5,0,0,0.026163526260515,0.544284478135203,0.00683068441949,0.014039943453346,0.496942782454824,0,0,0,0,-0.026163526260515,-0.044284478135203,-0.00683068441949,-0.014039943453346,0.003057217545176,0,0
743,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.015462409867185,0.482402516877612,-0.041456927595162,-0.040238459842337,0.475426454665289,0,0,0,0,0.015462409867185,0.017597483122388,0.041456927595162,0.040238459842337,0.024573545334711,0,0
744,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.017081743206815,0.465512201390498,-0.044719907383684,-0.020877660601161,0.527133201650597,0,0,0,0,0.017081743206815,0.034487798609502,0.044719907383684,0.020877660601161,-0.027133201650597,0,0
745,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.025854331608758,0.504957325517664,0.000516935117221,0.01802018169029,0.513496968430975,0,0,0,0,0.025854331608758,-0.004957325517664,-0.000516935117221,-0.01802018169029,-0.013496968430975,0,0
746,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.011483841757281,0.534543356730489,0.010064870419454,0.071866829084124,0.506375615196746,0,0,0,0,0.011483841757281,-0.034543356730489,-0.010064870419454,-0.071866829084124,-0.006375615196746,0,0
747,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.000924479745292,0.515389522754024,-0.014897611127125,0.008633321385239,0.482835666580939,0,0,0,0,0.000924479745292,-0.015389522754024,0.014897611127125,-0.008633321385239,0.017164333419061,0,0
748,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.003189600939198,0.560804765264406,0.001981034268775,0.03617164384873,0.503304373563509,0,0,0,0,0.003189600939198,-0.060804765264406,-0.001981034268775,-0.03617164384873,-0.003304373563509,0,0
749,0,5,0,0.5,0,0,0.5,0,5,0,0,0.035284388886588,0.535170812103337,-0.006932667075837,0.021241332885513,0.519491477618723,0,0,0,0,-0.035284388886588,-0.035170812103337,0.006932667075837,-0.021241332885513,-0.019491477618723,0,0
750,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.005819547146645,0.491210278275869,-0.014962149646012,-0.027983415286656,0.481846730348705,0,0,0,0,0.005819547146645,0.008789721724131,0.014962149646012,0.027983415286656,0.018153269651295,0,0
751,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.018888766247721,0.519427693186467,-0.019536903942073,-0.002504784634972,0.493855145713122,0,0,0,0,0.018888766247721,-0.019427693186467,0.019536903942073,0.002504784634972,0.006144854286878,0,0
752,0,5,0,0.5,0,0,0.5,0,5,0,0,0.018849818477029,0.511684195763404,0.019008544598398,-0.006515822474049,0.492895567678463,0,0,0,0,-0.018849818477029,-0.011684195763404,-0.019008544598398,0.006515822474049,0.007104432321537,0,0
753,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015524860425901,0.498391132574706,-0.005965359023246,0.008190444429429,0.486088638208074,0,0,0,0,-0.015524860425901,0.001608867425294,0.005965359023246,-0.008190444429429,0.013911361791926,0,0
754,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.011625298804381,0.511995813742497,-0.041433504849025,-0.041831538114565,0.499889505660302,0,0,0,0,0.011625298804381,-0.011995813742497,0.041433504849025,0.041831538114565,0.000110494339698,0,0
755,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.013867728672765,0.475599350251394,-0.029895936251077,-0.013216907579028,0.513352309717863,0,0,0,0,0.013867728672765,0.024400649748606,0.029895936251077,0.013216907579028,-0.013352309717863,0,0
756,0,5,0,0.5,0,0,0.5,0,5,0,0,0.009256159066305,0.512927609608672,-0.00976656082769,0.043597461844963,0.487139127897164,0,0,0,0,-0.009256159066305,-0.012927609608673,0.00976656082769,-0.043597461844963,0.012860872102836,0,0
757,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.080499897029373,0.475926568686351,-0.00589498247799,0.019491597584243,0.546737284952104,0,0,0,0,0.080499897029373,0.024073431313649,0.00589498247799,-0.019491597584243,-0.046737284952104,0,0
758,0,5,0,0.5,0,0,0.5,0,5,0,0,0.018489487219575,0.569617291877111,0.009884994419445,0.016323798097693,0.454664730767278,0,0,0,0,-0.018489487219575,-0.069617291877111,-0.009884994419445,-0.016323798097693,0.045335269232723,0,0
759,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.016987774263852,0.511789267960533,-0.007237969242248,0.023528877331002,0.49251298231376,0,0,0,0,0.016987774263852,-0.011789267960533,0.007237969242248,-0.023528877331002,0.00748701768624,0,0
760,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.000973169249133,0.476393719304545,-0.021704466383656,-0.039722241810706,0.454267039203517,0,0,0,0,0.000973169249133,0.023606280695455,0.021704466383656,0.039722241810706,0.045732960796483,0,0
761,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.001355472602898,0.548369297598072,0.029173956809859,0.02039193019791,0.518961667393661,0,0,0,0,0.001355472602898,-0.048369297598072,-0.029173956809859,-0.02039193019791,-0.018961667393662,0,0
762,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.006928597618109,0.543239282755741,-0.03592116861889,0.016638620916717,0.47523872737225,0,0,0,0,0.006928597618109,-0.043239282755741,0.03592116861889,-0.016638620916717,0.02476127262775,0,0
763,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.028573668013612,0.511571938588306,-0.017335299577618,0.008440204079735,0.51370060061877,0,0,0,0,0.028573668013612,-0.011571938588306,0.017335299577618,-0.008440204079735,-0.01370060061877,0,0
764,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.024135528858956,0.502084355243844,-0.056782125549459,-0.033289911942936,0.48540467125555,0,0,0,0,0.024135528858956,-0.002084355243844,0.056782125549459,0.033289911942936,0.01459532874445,0,0
765,0,5,0,0.5,0,0,0.5,0,5,0,0,0.012025924866803,0.508855188085083,0.006510052557779,-0.017429267361283,0.492618985654762,0,0,0,0,-0.012025924866803,-0.008855188085083,-0.006510052557779,0.017429267361283,0.007381014345238,0,0
766,0,5,0,0.5,0,0,0.5,0,5,0,0,0.028698263932105,0.468341137507764,0.023083937467216,-0.057867248998773,0.484710313359543,0,0,0,0,-0.028698263932105,0.031658862492236,-0.023083937467216,0.057867248998773,0.015289686640457,0,0
767,0,5,0,0.5,0,0,0.5,0,5,0,0,0.008800265989425,0.530466792130854,0.005772337535932,0.024503801830319,0.493450503132789,0,0,0,0,-0.008800265989425,-0.030466792130854,-0.005772337535932,-0.024503801830319,0.006549496867211,0,0
768,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015607110080634,0.510583188290608,0.009355173635632,0.001675358293634,0.487980939765529,0,0,0,0,-0.015607110080634,-0.010583188290608,-0.009355173635632,-0.001675358293634,0.012019060234471,0,0
769,0,5,0,0.5,0,0,0.5,0,5,0,0,0.047721296831401,0.511827053247596,-0.051106648873681,0.053812567511283,0.416838098283794,0,0,0,0,-0.047721296831401,-0.011827053247596,0.051106648873681,-0.053812567511283,0.083161901716206,0,0
770,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.005729180669678,0.546450340991908,-0.030863983065866,0.010833105708131,0.441982759321319,0,0,0,0,0.005729180669678,-0.046450340991908,0.030863983065866,-0.010833105708131,0.058017240678682,0,0
771,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.01043497526083,0.526380227938983,0.044518340837614,0.003851734746614,0.561887407890874,0,0,0,0,0.01043497526083,-0.026380227938983,-0.044518340837614,-0.003851734746614,-0.061887407890874,0,0
772,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.00900301267427,0.536224658435853,-0.006838099229722,0.026340769011187,0.493509110738686,0,0,0,0,0.00900301267427,-0.036224658435853,0.006838099229722,-0.026340769011187,0.006490889261314,0,0
773,0,5,0,0.5,0,0,0.5,1,5,0.186227178270027,0,-0.192399624337138,0.507077135994768,-0.17730505697653,0.112216887453888,0.480618246944547,0,0,0.186227178270027,0,0.192399624337138,-0.007077135994768,0.17730505697653,-0.112216887453888,0.019381753055453,0,0
774,0,5,0,0.5,0,0,0.5,0,5,0,0,0.035053560123346,0.503130397026127,0.014656807541526,-0.027554500872988,0.478395565856368,0,0,0,0,-0.035053560123346,-0.003130397026127,-0.014656807541526,0.027554500872988,0.021604434143632,0,0
775,0,5,0,0.5,0,0,0.5,0,5,0,0,0.020961495182405,0.534395181190023,-0.002115507297,0.033739375806407,0.479234671729227,0,0,0,0,-0.020961495182405,-0.034395181190023,0.002115507297,-0.033739375806407,0.020765328270773,0,0
776,0,5,0,0.5,0,0,0.5,0,5,0,0,0.009581473468061,0.471471246368989,0.019241050898446,-0.016863212427304,0.537621820541363,0,0,0,0,-0.009581473468061,0.028528753631011,-0.019241050898446,0.016863212427304,-0.037621820541363,0,0
777,0,5,0,0.5,0,0,0.5,0,5,0,0,0.002125468408536,0.487301460054142,0.044504700666599,-0.020286682021413,0.525784276583907,0,0,0,0,-0.002125468408536,0.012698539945858,-0.044504700666599,0.020286682021413,-0.025784276583907,0,0
778,0,5,0,0.5,0,0,0.5,0,5,0,0,0.001138966027714,0.494271392395906,0.026146878941401,0.003979303763976,0.534038360924502,0,0,0,0,-0.001138966027714,0.005728607604094,-0.026146878941401,-0.003979303763976,-0.034038360924502,0,0
779,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.031381197356799,0.531466085591074,-0.039152565555165,0.032699760406189,0.48632611274972,0,0,0,0,0.031381197356799,-0.031466085591074,0.039152565555165,-0.032699760406189,0.01367388725028,0,0
780,0,5,0,0.5,0,0,0.5,0,5,0,0,0.062655208921547,0.52198939729019,0.006997107131061,-0.014521843203302,0.457079633484685,0,0,0,0,-0.062655208921547,-0.02198939729019,-0.006997107131061,0.014521843203302,0.042920366515316,0,0
781,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.031254739765919,0.524477250368441,-0.0277183629136,0.04050649988989,0.484537819092275,0,0,0,0,0.031254739765919,-0.024477250368441,0.0277183629136,-0.04050649988989,0.015462180907725,0,0
782,0,5,0,0.5,0,0,0.5,0,5,0,0,0.007964539003427,0.500795493667235,0.023820347085402,-0.00404813900127,0.54055068890888,0,0,0,0,-0.007964539003427,-0.000795493667235,-0.023820347085402,0.00404813900127,-0.040550688908881,0,0
783,0,5,0,0.5,0,0,0.5,0,5,0,0,0.025457582722602,0.455778786015011,-0.026324576518407,-0.046453602943032,0.480035691682925,0,0,0,0,-0.025457582722602,0.044221213984989,0.026324576518407,0.046453602943032,0.019964308317075,0,0
784,0,5,0,0.5,0,0,0.5,0,5,0,0,0.048903045879759,0.508073165561461,0.046318571313322,0.007059969413747,0.507113625298045,0,0,0,0,-0.048903045879759,-0.008073165561461,-0.046318571313322,-0.007059969413747,-0.007113625298044,0,0
785,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.032499523514312,0.436652593099987,-0.035001858385255,-0.029695911991658,0.541891087644184,0,0,0,0,0.032499523514312,0.063347406900013,0.035001858385255,0.029695911991658,-0.041891087644184,0,0
786,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.012759521954208,0.487906560989595,0.012467468525026,0.002961548215073,0.52310971576886,0,0,0,0,0.012759521954208,0.012093439010405,-0.012467468525026,-0.002961548215073,-0.02310971576886,0,0
787,0,5,0,0.5,0,0,0.5,0,5,0,0,0.025359564142694,0.535861773591348,0.011709928038457,0.031815396321711,0.506393616084538,0,0,0,0,-0.025359564142694,-0.035861773591348,-0.011709928038457,-0.031815396321711,-0.006393616084538,0,0
788,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.022525019084325,0.534058098814639,0.053617707691223,0.075106673110667,0.525770754460246,0,0,0,0,0.022525019084325,-0.034058098814639,-0.053617707691223,-0.075106673110667,-0.025770754460246,0,0
789,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015372943438354,0.483461092532136,0.016784098624077,-0.028151562558844,0.515897048482377,0,0,0,0,-0.015372943438354,0.016538907467864,-0.016784098624077,0.028151562558844,-0.015897048482377,0,0
790,0,5,0,0.5,0,0,0.5,0,5,0,0,0.018519581302833,0.5265942443703,-0.023407549276319,0.017566167070698,0.465978392290964,0,0,0,0,-0.018519581302833,-0.0265942443703,0.023407549276319,-0.017566167070698,0.034021607709036,0,0
791,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.040167737154128,0.476718886607954,-0.003168770645005,0.007389607418763,0.551375708259275,0,0,0,0,0.040167737154128,0.023281113392046,0.003168770645005,-0.007389607418763,-0.051375708259275,0,0
792,0,5,0,0.5,0,0,0.5,0,5,0,0,0.003924571954813,0.525497025641633,7.25299455384132E-06,0.004852537385066,0.500731422600131,0,0,0,0,-0.003924571954813,-0.025497025641633,-7.25299455384132E-06,-0.004852537385066,-0.000731422600131,0,0
793,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.060398774822135,0.496906316195423,-0.028111656929637,0.02671147736669,0.520240717027794,0,0,0,0,0.060398774822135,0.003093683804578,0.028111656929637,-0.02671147736669,-0.020240717027794,0,0
794,0,5,0,0.5,0,0,0.5,0,5,0,0,0.016763143366483,0.534658486542854,0.009233899868728,0.044621173589189,0.503987360636196,0,0,0,0,-0.016763143366483,-0.034658486542854,-0.009233899868728,-0.044621173589189,-0.003987360636196,0,0
795,0,5,0,0.5,0,0,0.5,0,5,0,0,0.057451619881598,0.553523187173133,0.029813254424273,0.026910538861517,0.494596320618969,0,0,0,0,-0.057451619881598,-0.053523187173133,-0.029813254424273,-0.026910538861517,0.005403679381031,0,0
796,0,5,0,0.5,0,0,0.5,0,5,0,0,0.000668968565883,0.451461256474655,0.021507344574775,-0.047953122432984,0.54802357151041,0,0,0,0,-0.000668968565883,0.048538743525345,-0.021507344574775,0.047953122432984,-0.04802357151041,0,0
797,0,5,0,0.5,0,0,0.5,0,5,0,0,0.006907953046126,0.484515267537239,-0.007640032300105,-0.019971578799328,0.487976270989855,0,0,0,0,-0.006907953046126,0.015484732462761,0.007640032300105,0.019971578799328,0.012023729010145,0,0
798,0,5,0,0.5,0,0,0.5,0,5,0,0,0.048074271296194,0.53150214724974,0.039192477593294,-0.014104259075491,0.497459122374476,0,0,0,0,-0.048074271296194,-0.03150214724974,-0.039192477593294,0.014104259075491,0.002540877625524,0,0
799,0,5,0,0.5,0,0,0.5,0,5,0,0,0.035914022130838,0.473768367858412,0.003381995801549,-0.006033127340164,0.50969905411508,0,0,0,0,-0.035914022130838,0.026231632141588,-0.003381995801549,0.006033127340164,-0.00969905411508,0,0
800,0,5,0,0.5,0,0,0.5,0,5,0,0,0.026827110244662,0.483358882793357,0.000939009122737,-2.11877946891988E-05,0.520921845657168,0,0,0,0,-0.026827110244662,0.016641117206643,-0.000939009122737,2.11877946891988E-05,-0.020921845657168,0,0
801,0,5,0,0.5,0,0,0.5,0,5,0,0,0.012277704047034,0.555673886813903,0.017045665006051,0.037686329944251,0.521482886123636,0,0,0,0,-0.012277704047034,-0.055673886813903,-0.017045665006051,-0.037686329944251,-0.021482886123636,0,0
802,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.006839501600279,0.459851310200841,-0.019334390969116,-0.039861097521454,0.514801691715064,0,0,0,0,0.006839501600279,0.040148689799159,0.019334390969116,0.039861097521454,-0.014801691715064,0,0
803,0,5,0,0.5,0,0,0.5,0,5,0,0,0.042521269602395,0.534054478781951,0.030255417831473,0.027372306502766,0.501500701650261,0,0,0,0,-0.042521269602395,-0.034054478781952,-0.030255417831473,-0.027372306502766,-0.001500701650261,0,0
804,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.00794705313433,0.494699675702799,0.036160960657293,0.018172227053441,0.527726690386805,0,0,0,0,0.00794705313433,0.005300324297202,-0.036160960657293,-0.018172227053441,-0.027726690386805,0,0
805,0,5,0,0.5,0,0,0.5,0,5,0,0,0.009394130939584,0.458669017034295,0.01469351875583,-0.022180828849398,0.525166302899959,0,0,0,0,-0.009394130939584,0.041330982965705,-0.01469351875583,0.022180828849398,-0.02516630289996,0,0
806,0,5,0,0.5,0,0,0.5,0,5,0,0,0.054351249438063,0.538579153082302,0.013592423366516,-0.006663056608447,0.511678456799393,0,0,0,0,-0.054351249438063,-0.038579153082302,-0.013592423366516,0.006663056608447,-0.011678456799393,0,0
807,0,5,0,0.5,0,0,0.5,0,5,0,0,0.061753805188239,0.465947140162441,0.03933669213743,-0.032845810423298,0.530323760293613,0,0,0,0,-0.061753805188239,0.034052859837559,-0.03933669213743,0.032845810423298,-0.030323760293613,0,0
808,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.006470353682556,0.473977530940862,-0.051379907737925,-0.026142507636501,0.485969693496457,0,0,0,0,0.006470353682556,0.026022469059138,0.051379907737925,0.026142507636501,0.014030306503543,0,0
809,0,5,0,0.5,0,0,0.5,0,5,0,0,0.010514088237466,0.496410453544604,0.032952579117282,0.022532088066418,0.518483857895931,0,0,0,0,-0.010514088237466,0.003589546455396,-0.032952579117282,-0.022532088066418,-0.018483857895931,0,0
810,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.017548586844364,0.524600712529704,-0.040351316587811,0.013623439869159,0.489670586796583,0,0,0,0,0.017548586844364,-0.024600712529704,0.040351316587811,-0.013623439869159,0.010329413203417,0,0
811,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.001108492383196,0.513717324688764,-0.001531282204231,0.014917160434874,0.485565888677452,0,0,0,0,0.001108492383196,-0.013717324688764,0.001531282204231,-0.014917160434874,0.014434111322548,0,0
812,0,5,0,0.5,0,0,0.5,0,5,0,0,0.053275550315009,0.502948511402048,0.043508132556554,-0.002250866915203,0.479613528508785,0,0,0,0,-0.053275550315009,-0.002948511402048,-0.043508132556554,0.002250866915203,0.020386471491215,0,0
813,0,5,0,0.5,0,0,0.5,0,5,0,0,0.021436114730162,0.509156655718005,0.018696825142493,0.033275743303381,0.538874157982086,0,0,0,0,-0.021436114730162,-0.009156655718005,-0.018696825142493,-0.033275743303381,-0.038874157982086,0,0
814,0,5,0,0.5,0,0,0.5,0,5,0,0,0.025151610710056,0.501690166171915,-0.042423070807632,0.00241423324956,0.481697280643042,0,0,0,0,-0.025151610710056,-0.001690166171915,0.042423070807632,-0.00241423324956,0.018302719356958,0,0
815,0,5,0,0.5,0,0,0.5,0,5,0,0,0.050932541603334,0.50082414964046,0.053376393411229,0.005434417189764,0.527010436385501,0,0,0,0,-0.050932541603334,-0.00082414964046,-0.053376393411229,-0.005434417189764,-0.027010436385501,0,0
816,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.046077007528485,0.495858350334002,-0.089726161664167,-0.002130359655271,0.452895850745746,0,0,0,0,0.046077007528485,0.004141649665998,0.089726161664167,0.002130359655271,0.047104149254254,0,0
817,0,5,0,0.5,0,0,0.5,0,5,0,0,0.012555936416713,0.483781528101545,0.023803332058781,-0.006642457701621,0.506460792507,0,0,0,0,-0.012555936416713,0.016218471898455,-0.023803332058781,0.006642457701621,-0.006460792507,0,0
818,0,5,0,0.5,0,0,0.5,0,5,0,0,0.081359781544553,0.526435559099296,0.070192713963276,-0.031672107107696,0.543807740698072,0,0,0,0,-0.081359781544553,-0.026435559099296,-0.070192713963276,0.031672107107696,-0.043807740698072,0,0
819,0,5,0,0.5,0,0,0.5,0,5,0,0,0.034058766721229,0.473687484960288,0.038977063855509,-0.026462639721865,0.489286659856073,0,0,0,0,-0.034058766721229,0.026312515039712,-0.038977063855509,0.026462639721865,0.010713340143927,0,0
