Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff
720,0,3,0,0.2,0.8,0,3,0,0,-0.004300297390041,0.196835843187714,0.794363514020933,0,0,0,0,0.004300297390041,0.003164156812286,0.005636485979067,0,0
721,0,3,0,0.2,0.8,0,3,0,0,-0.01707901196566,0.193416983315951,0.786068255897605,0,0,0,0,0.01707901196566,0.006583016684049,0.013931744102395,0,0
722,0,3,0,0.2,0.8,0,3,0,0,0.007838970028569,0.179667044463042,0.78846392004021,0,0,0,0,-0.007838970028569,0.020332955536958,0.01153607995979,0,0
723,0,3,0,0.2,0.8,0,3,0,0,0.021596858371282,0.191274126694272,0.807546224739885,0,0,0,0,-0.021596858371282,0.008725873305728,-0.007546224739885,0,0
724,0,3,0,0.2,0.8,0,3,0,0,-0.035603551533808,0.20567256363904,0.774040161136788,0,0,0,0,0.035603551533808,-0.00567256363904,0.025959838863212,0,0
725,0,3,0,0.2,0.8,0,3,0,0,0.016452305778717,0.211118843509745,0.798704084750021,0,0,0,0,-0.016452305778717,-0.011118843509745,0.001295915249979,0,0
726,0,3,0,0.2,0.8,0,3,0,0,0.015413387857968,0.167901251230491,0.806089876382701,0,0,0,0,-0.015413387857968,0.032098748769509,-0.006089876382701,0,0
727,0,3,0,0.2,0.8,0,3,0,0,0.011322049009632,0.206280089834842,0.789324753501965,0,0,0,0,-0.011322049009632,-0.006280089834842,0.010675246498035,0,0
728,0,3,0,0.2,0.8,0,3,0,0,-0.021233927960696,0.218371383331281,0.773108080542674,0,0,0,0,0.021233927960696,-0.018371383331281,0.026891919457326,0,0
729,0,3,0,0.2,0.8,0,3,0,0,0.027133073195511,0.20047877558152,0.81314539613828,0,0,0,0,-0.027133073195511,-0.00047877558152,-0.01314539613828,0,0
730,0,3,0,0.2,0.8,0,3,0,0,0.034058529654453,0.162845958771044,0.790876162925417,0,0,0,0,-0.034058529654453,0.037154041228956,0.009123837074583,0,0
731,0,3,0,0.2,0.8,0,3,0,0,0.032039422190592,0.191226804881847,0.787780758116513,0,0,0,0,-0.032039422190592,0.008773195118153,0.012219241883487,0,0
732,0,3,0,0.2,0.8,0,3,0,0,0.000521715858411,0.19865792757773,0.796641976552685,0,0,0,0,-0.000521715858411,0.00134207242227,0.003358023447316,0,0
733,0,3,0,0.2,0.8,0,3,0,0,0.025542494799138,0.183808925775347,0.851421669802894,0,0,0,0,-0.025542494799138,0.016191074224653,-0.051421669802895,0,0
734,0,3,0,0.2,0.8,0,3,0,0,-0.022352993454129,0.19389319944434,0.819605598110814,0,0,0,0,0.022352993454129,0.00610680055566,-0.019605598110814,0,0
735,0,3,0,0.2,0.8,0,3,0,0,-0.047204203416443,0.22514372705996,0.790170504469649,0,0,0,0,0.047204203416443,-0.02514372705996,0.009829495530351,0,0
736,0,3,0,0.2,0.8,0,3,0,0,-0.032036399720462,0.190689675961061,0.778996009252619,0,0,0,0,0.032036399720462,0.009310324038939,0.021003990747382,0,0
737,0,3,0,0.2,0.8,0,3,0,0,-0.009779793719025,0.190533096853529,0.803220849596397,0,0,0,0,0.009779793719025,0.009466903146471,-0.003220849596397,0,0
738,0,3,0,0.2,0.8,0,3,0,0,0.013146669901634,0.154188115524955,0.818762611791887,0,0,0,0,-0.013146669901634,0.045811884475045,-0.018762611791887,0,0
739,0,3,0,0.2,0.8,0,3,0,0,0.02199808866055,0.144808353311536,0.846199464715775,0,0,0,0,-0.02199808866055,0.055191646688464,-0.046199464715775,0,0
740,0,3,0,0.2,0.8,0,3,0,0,-0.010081719090998,0.189683417247509,0.796873138289859,0,0,0,0,0.010081719090998,0.010316582752491,0.003126861710141,0,0
741,0,3,0,0.2,0.8,0,3,0,0,0.006532239978202,0.185018561751297,0.828056663497474,0,0,0,0,-0.006532239978202,0.014981438248703,-0.028056663497474,0,0
742,0,3,0,0.2,0.8,0,3,0,0,0.019039881743591,0.207649319068573,0.808038696023565,0,0,0,0,-0.019039881743591,-0.007649319068573,-0.008038696023565,0,0
743,0,3,0,0.2,0.8,0,3,0,0,-0.010541085252114,0.202355413939944,0.795175767753434,0,0,0,0,0.010541085252114,-0.002355413939944,0.004824232246566,0,0
744,0,3,0,0.2,0.8,0,3,0,0,0.019695770409257,0.195679795606922,0.809238017206042,0,0,0,0,-0.019695770409257,0.004320204393078,-0.009238017206042,0,0
745,0,3,0,0.2,0.8,0,3,0,0,0.001516633831011,0.180580495457496,0.800854703325777,0,0,0,0,-0.001516633831011,0.019419504542504,-0.000854703325777,0,0
746,0,3,0,0.2,0.8,0,3,0,0,-0.002766189891251,0.166793127457795,0.81561006989952,0,0,0,0,0.002766189891251,0.033206872542205,-0.01561006989952,0,0
747,0,3,0,0.2,0.8,0,3,0,0,0.029473133191394,0.188359622568017,0.802693996322475,0,0,0,0,-0.029473133191394,0.011640377431984,-0.002693996322475,0,0
748,0,3,0,0.2,0.8,0,3,0,0,0.004482737332727,0.191175595296116,0.807306185747304,0,0,0,0,-0.004482737332727,0.008824404703884,-0.007306185747304,0,0
749,0,3,0,0.2,0.8,0,3,0,0,0.000877812230278,0.187056568694877,0.804874077633048,0,0,0,0,-0.000877812230278,0.012943431305123,-0.004874077633048,0,0
750,0,3,0,0.2,0.8,0,3,0,0,-0.000231108306141,0.206285741548469,0.800855693480293,0,0,0,0,0.000231108306141,-0.006285741548469,-0.000855693480293,0,0
751,0,3,0,0.2,0.8,0,3,0,0,0.012470191234253,0.199069602193992,0.806062388360893,0,0,0,0,-0.012470191234253,0.000930397806008,-0.006062388360893,0,0
752,0,3,0,0.2,0.8,0,3,0,0,-0.004640295740212,0.203582512559077,0.784442325953518,0,0,0,0,0.004640295740212,-0.003582512559077,0.015557674046482,0,0
753,0,3,0,0.2,0.8,0,3,0,0,-0.012551762263911,0.203005636961378,0.817700358426433,0,0,0,0,0.012551762263911,-0.003005636961378,-0.017700358426433,0,0
754,0,3,0,0.2,0.8,0,3,0,0,0.012397402332484,0.184213989214281,0.826055080210009,0,0,0,0,-0.012397402332484,0.015786010785719,-0.026055080210009,0,0
755,0,3,0,0.2,0.8,0,3,0,0,0.014957194680445,0.18660481554674,0.842947635865027,0,0,0,0,-0.014957194680445,0.01339518445326,-0.042947635865027,0,0
756,0,3,0,0.2,0.8,0,3,0,0,0.001068768048647,0.199912152127314,0.837905780530319,0,0,0,0,-0.001068768048647,8.78478726865084E-05,-0.037905780530319,0,0
757,0,3,0,0.2,0.8,0,3,0,0,-0.013208819796218,0.213938210021864,0.829988235189408,0,0,0,0,0.013208819796218,-0.013938210021864,-0.029988235189409,0,0
758,0,3,0,0.2,0.8,0,3,0,0,-0.009263585259768,0.221443832126262,0.800372567660218,0,0,0,0,0.009263585259768,-0.021443832126262,-0.000372567660218,0,0
759,0,3,0,0.2,0.8,0,3,0,0,0.005484670409781,0.183825523956127,0.802564200058541,0,0,0,0,-0.005484670409781,0.016174476043873,-0.002564200058541,0,0
760,0,3,0,0.2,0.8,0,3,0,0,-0.005443172787174,0.231939698386606,0.786795639814517,0,0,0,0,0.005443172787174,-0.031939698386606,0.013204360185483,0,0
761,0,3,0,0.2,0.8,0,3,0,0,0.000252083262518,0.220772735425974,0.808483105224333,0,0,0,0,-0.000252083262518,-0.020772735425974,-0.008483105224333,0,0
762,0,3,0,0.2,0.8,0,3,0,0,-0.011338997718799,0.237116506419607,0.804861477696628,0,0,0,0,0.011338997718799,-0.037116506419607,-0.004861477696628,0,0
763,0,3,0,0.2,0.8,0,3,0,0,0.027939146821826,0.157258130572659,0.829794693015347,0,0,0,0,-0.027939146821826,0.042741869427341,-0.029794693015347,0,0
764,0,3,0,0.2,0.8,0,3,0,0,-0.000272253569341,0.17999548419,0.791944633110282,0,0,0,0,0.000272253569341,0.02000451581,0.008055366889718,0,0
765,0,3,0,0.2,0.8,0,3,0,0,-0.009774578902334,0.224684865614095,0.801686515356223,0,0,0,0,0.009774578902334,-0.024684865614095,-0.001686515356223,0,0
766,0,3,0,0.2,0.8,0,3,0,0,0.011494059500421,0.198002008848133,0.812094185066477,0,0,0,0,-0.011494059500421,0.001997991151867,-0.012094185066478,0,0
767,0,3,0,0.2,0.8,0,3,0,0,-0.002616709708516,0.214898058368591,0.779709143967332,0,0,0,0,0.002616709708516,-0.014898058368591,0.020290856032668,0,0
768,0,3,0,0.2,0.8,0,3,0,0,0.006458090855055,0.195401377118643,0.802872187349347,0,0,0,0,-0.006458090855055,0.004598622881357,-0.002872187349347,0,0
769,0,3,0,0.2,0.8,0,3,0,0,-0.012904299846272,0.175064217860949,0.826163932858023,0,0,0,0,0.012904299846272,0.024935782139052,-0.026163932858023,0,0
770,0,3,0,0.2,0.8,0,3,0,0,-0.015431018809677,0.209719180104488,0.806149623614802,0,0,0,0,0.015431018809677,-0.009719180104488,-0.006149623614802,0,0
771,0,3,0,0.2,0.8,0,3,0,0,-0.002325106139666,0.218143218604205,0.809707381593481,0,0,0,0,0.002325106139666,-0.018143218604205,-0.009707381593481,0,0
772,0,3,0,0.2,0.8,0,3,0,0,0.005531824165031,0.199937974346294,0.816278348958006,0,0,0,0,-0.005531824165031,6.20256537058883E-05,-0.016278348958006,0,0
773,0,3,0,0.2,0.8,0,3,0,0,-0.004219480029916,0.197775442483946,0.816816650682635,0,0,0,0,0.004219480029916,0.002224557516054,-0.016816650682635,0,0
774,0,3,0,0.2,0.8,0,3,0,0,0.001361304824367,0.185488848911448,0.824194732878802,0,0,0,0,-0.001361304824367,0.014511151088552,-0.024194732878802,0,0
775,0,3,0,0.2,0.8,0,3,0,0,-0.002049188670064,0.210567715982768,0.784363519766045,0,0,0,0,0.002049188670064,-0.010567715982768,0.015636480233955,0,0
776,0,3,0,0.2,0.8,0,3,0,0,0.000682081098912,0.215044332033102,0.784128996899912,0,0,0,0,-0.000682081098912,-0.015044332033102,0.015871003100088,0,0
777,0,3,0,0.2,0.8,0,3,0,0,-0.006289765648627,0.200945565663522,0.828739007305806,0,0,0,0,0.006289765648627,-0.000945565663522,-0.028739007305806,0,0
778,0,3,0,0.2,0.8,0,3,0,0,-0.01258036661274,0.238627259607925,0.7721267618264,0,0,0,0,0.01258036661274,-0.038627259607925,0.0278732381736,0,0
779,0,3,0,0.2,0.8,0,3,0,0,-0.023098665053767,0.201227251068522,0.794065049891023,0,0,0,0,0.023098665053767,-0.001227251068522,0.005934950108977,0,0
780,0,3,0,0.2,0.8,0,3,0,0,-0.004188833525786,0.214757179211824,0.797346837193644,0,0,0,0,0.004188833525786,-0.014757179211824,0.002653162806356,0,0
781,0,3,0,0.2,0.8,0,3,0,0,-0.036917905763945,0.235283183943581,0.771774816652921,0,0,0,0,0.036917905763945,-0.035283183943581,0.028225183347079,0,0
782,0,3,0,0.2,0.8,0,3,0,0,-0.014375200300416,0.188421853632586,0.782653079510714,0,0,0,0,0.014375200300416,0.011578146367414,0.017346920489286,0,0
783,0,3,0,0.2,0.8,0,3,0,0,0.007840435812273,0.195434488487956,0.818566656918596,0,0,0,0,-0.007840435812273,0.004565511512044,-0.018566656918596,0,0
784,0,3,0,0.2,0.8,0,3,0,0,0.00209569082373,0.195940886781533,0.814384803391532,0,0,0,0,-0.00209569082373,0.004059113218467,-0.014384803391532,0,0
785,0,3,0,0.2,0.8,0,3,0,0,0.008689668056209,0.204575624538143,0.806620093146502,0,0,0,0,-0.008689668056209,-0.004575624538143,-0.006620093146502,0,0
786,0,3,0,0.2,0.8,0,3,0,0,0.013562964662186,0.185703732888469,0.838330329529271,0,0,0,0,-0.013562964662186,0.014296267111531,-0.038330329529271,0,0
787,0,3,0,0.2,0.8,0,3,0,0,0.020871325918728,0.176695453721906,0.763884045696033,0,0,0,0,-0.020871325918728,0.023304546278094,0.036115954303968,0,0
788,0,3,0,0.2,0.8,0,3,0,0,-0.004749135416229,0.200136815224963,0.791269880452782,0,0,0,0,0.004749135416229,-0.000136815224963,0.008730119547218,0,0
789,0,3,0,0.2,0.8,0,3,0,0,-0.004053026228147,0.190615855440799,0.804804887591404,0,0,0,0,0.004053026228147,0.009384144559201,-0.004804887591404,0,0
790,0,3,0,0.2,0.8,0,3,0,0,0.012901091594004,0.188379320679343,0.813649064389455,0,0,0,0,-0.012901091594004,0.011620679320657,-0.013649064389455,0,0
791,0,3,0,0.2,0.8,0,3,0,0,-0.002189022790711,0.196576398817683,0.812480996579743,0,0,0,0,0.002189022790711,0.003423601182317,-0.012480996579743,0,0
792,0,3,0,0.2,0.8,0,3,0,0,0.010123181043185,0.202181163173755,0.782740664052317,0,0,0,0,-0.010123181043185,-0.002181163173755,0.017259335947683,0,0
793,0,3,0,0.2,0.8,0,3,0,0,-0.008861277665398,0.226143813891092,0.818102398469629,0,0,0,0,0.008861277665398,-0.026143813891092,-0.018102398469629,0,0
794,0,3,0,0.2,0.8,0,3,0,0,0.007246612386794,0.221063729814553,0.794439051911934,0,0,0,0,-0.007246612386794,-0.021063729814553,0.005560948088066,0,0
795,0,3,0,0.2,0.8,0,3,0,0,-0.014256141677825,0.18692027894993,0.796696611076815,0,0,0,0,0.014256141677825,0.01307972105007,0.003303388923185,0,0
796,0,3,0,0.2,0.8,0,3,0,0,-0.009229716271627,0.210279849150372,0.803093355315548,0,0,0,0,0.009229716271627,-0.010279849150372,-0.003093355315548,0,0
797,0,3,0,0.2,0.8,0,3,0,0,0.034207580763208,0.192593338121926,0.845350448932849,0,0,0,0,-0.034207580763208,0.007406661878075,-0.045350448932849,0,0
798,0,3,0,0.2,0.8,0,3,0,0,-0.000862013221815,0.211191300920921,0.801969861599522,0,0,0,0,0.000862013221815,-0.011191300920921,-0.001969861599522,0,0
799,0,3,0,0.2,0.8,0,3,0,0,-0.020387787614568,0.231430833091295,0.790305012363713,0,0,0,0,0.020387787614568,-0.031430833091295,0.009694987636286,0,0
800,0,3,0,0.2,0.8,0,3,0,0,-0.025837131433483,0.225878985530504,0.76929716410303,0,0,0,0,0.025837131433483,-0.025878985530504,0.030702835896971,0,0
801,0,3,0,0.2,0.8,1,3,0.106970917248208,0,-0.02761150502408,0.208490309211369,0.793986182402267,0,0,0.106970917248208,0,0.02761150502408,-0.008490309211369,0.006013817597734,0,0
802,0,3,0,0.2,0.8,0,3,0,0,0.030872285483178,0.176434303763132,0.831102294283345,0,0,0,0,-0.030872285483178,0.023565696236868,-0.031102294283345,0,0
803,0,3,0,0.2,0.8,0,3,0,0,-0.015634283847233,0.203518441739885,0.79605569908324,0,0,0,0,0.015634283847233,-0.003518441739885,0.00394430091676,0,0
804,0,3,0,0.2,0.8,0,3,0,0,-0.023666573962365,0.200393886272759,0.782389012492808,0,0,0,0,0.023666573962365,-0.000393886272759,0.017610987507193,0,0
805,0,3,0,0.2,0.8,0,3,0,0,-0.030014328302558,0.249686267007532,0.751171334301874,0,0,0,0,0.030014328302558,-0.049686267007532,0.048828665698126,0,0
806,0,3,0,0.2,0.8,0,3,0,0,0.0018154889862,0.201344086587337,0.810934051879638,0,0,0,0,-0.0018154889862,-0.001344086587337,-0.010934051879638,0,0
807,0,3,0,0.2,0.8,0,3,0,0,0.007131393619023,0.225589768633003,0.785620678487171,0,0,0,0,-0.007131393619023,-0.025589768633003,0.014379321512829,0,0
808,0,3,0,0.2,0.8,0,3,0,0,0.032755519741149,0.20368662817409,0.797667929645627,0,0,0,0,-0.032755519741149,-0.00368662817409,0.002332070354373,0,0
809,0,3,0,0.2,0.8,0,3,0,0,0.014274706525245,0.191151809509768,0.802683492408247,0,0,0,0,-0.014274706525245,0.008848190490232,-0.002683492408247,0,0
810,0,3,0,0.2,0.8,0,3,0,0,-0.010320427593137,0.20069391391665,0.787147998499894,0,0,0,0,0.010320427593137,-0.00069391391665,0.012852001500107,0,0
811,0,3,0,0.2,0.8,0,3,0,0,-6.54058386081457E-05,0.210443226734116,0.800640583369784,0,0,0,0,6.54058386081457E-05,-0.010443226734116,-0.000640583369783,0,0
812,0,3,0,0.2,0.8,0,3,0,0,-0.016027408738263,0.177930648937648,0.786438061153942,0,0,0,0,0.016027408738263,0.022069351062352,0.013561938846058,0,0
813,0,3,0,0.2,0.8,0,3,0,0,0.02195837305236,0.197182686173456,0.803874607054407,0,0,0,0,-0.02195837305236,0.002817313826544,-0.003874607054407,0,0
814,0,3,0,0.2,0.8,0,3,0,0,-0.007070594138037,0.196043889026363,0.787850286658336,0,0,0,0,0.007070594138037,0.003956110973637,0.012149713341664,0,0
815,0,3,0,0.2,0.8,0,3,0,0,-0.030354360456307,0.22180353749342,0.789193422219293,0,0,0,0,0.030354360456307,-0.021803537493421,0.010806577780707,0,0
816,0,3,0,0.2,0.8,0,3,0,0,0.007160055837067,0.198590132606653,0.814806027221886,0,0,0,0,-0.007160055837067,0.001409867393347,-0.014806027221886,0,0
817,0,3,0,0.2,0.8,0,3,0,0,-0.004221726164628,0.196215146939612,0.845073745014965,0,0,0,0,0.004221726164628,0.003784853060389,-0.045073745014965,0,0
818,0,3,0,0.2,0.8,0,3,0,0,0.008840928672774,0.202036008316582,0.807660629676836,0,0,0,0,-0.008840928672774,-0.002036008316582,-0.007660629676836,0,0
819,0,3,0,0.2,0.8,0,3,0,0,0.018869617292896,0.197156946522167,0.800937444528836,0,0,0,0,-0.018869617292896,0.002843053477833,-0.000937444528836,0,0
820,0,3,0,0.2,0.8,0,3,0,0,0.015413219606919,0.20400208528453,0.805997155781101,0,0,0,0,-0.015413219606919,-0.00400208528453,-0.005997155781101,0,0
821,0,3,0,0.2,0.8,0,3,0,0,0.021126980737189,0.184090011575784,0.841608765633509,0,0,0,0,-0.021126980737189,0.015909988424216,-0.041608765633509,0,0
822,0,3,0,0.2,0.8,0,3,0,0,0.024038966130181,0.187163270202771,0.814209907859014,0,0,0,0,-0.024038966130181,0.012836729797229,-0.014209907859014,0,0
823,0,3,0,0.2,0.8,0,3,0,0,0.004323260177887,0.190578172451778,0.824597612945657,0,0,0,0,-0.004323260177887,0.009421827548222,-0.024597612945657,0,0
824,0,3,0,0.2,0.8,0,3,0,0,-0.007864989758346,0.186828403143893,0.828863464830873,0,0,0,0,0.007864989758346,0.013171596856107,-0.028863464830873,0,0
825,0,3,0,0.2,0.8,0,3,0,0,-0.023514717390844,0.200686097644091,0.797499204855811,0,0,0,0,0.023514717390844,-0.000686097644091,0.002500795144189,0,0
826,0,3,0,0.2,0.8,0,3,0,0,0.008100233580252,0.200708973137952,0.79581762012973,0,0,0,0,-0.008100233580252,-0.000708973137952,0.00418237987027,0,0
827,0,3,0,0.2,0.8,0,3,0,0,0.027370667217973,0.181059088826933,0.82344045492618,0,0,0,0,-0.027370667217973,0.018940911173067,-0.023440454926181,0,0
828,0,3,0,0.2,0.8,0,3,0,0,0.013341384570109,0.205217735772309,0.830360831499384,0,0,0,0,-0.013341384570109,-0.005217735772309,-0.030360831499384,0,0
829,0,3,0,0.2,0.8,0,3,0,0,-0.0018277081498,0.198113256852476,0.794905170372042,0,0,0,0,0.0018277081498,0.001886743147524,0.005094829627958,0,0
830,0,3,0,0.2,0.8,0,3,0,0,0.015125119405027,0.198343644286354,0.796981535516759,0,0,0,0,-0.015125119405027,0.001656355713646,0.003018464483241,0,0
831,0,3,0,0.2,0.8,0,3,0,0,-0.023079576693714,0.235931251419472,0.783721044574113,0,0,0,0,0.023079576693714,-0.035931251419472,0.016278955425887,0,0
832,0,3,0,0.2,0.8,0,3,0,0,0.037624126755825,0.195858060277631,0.83553054103886,0,0,0,0,-0.037624126755825,0.004141939722369,-0.03553054103886,0,0
833,0,3,0,0.2,0.8,0,3,0,0,-0.034561935150751,0.231869066424413,0.774962750970315,0,0,0,0,0.034561935150751,-0.031869066424414,0.025037249029685,0,0
834,0,3,0,0.2,0.8,0,3,0,0,0.001178133900578,0.19950044187977,0.818734168238871,0,0,0,0,-0.001178133900578,0.00049955812023,-0.018734168238871,0,0
835,0,3,0,0.2,0.8,0,3,0,0,0.027861790769918,0.169101706844323,0.825031750724207,0,0,0,0,-0.027861790769918,0.030898293155677,-0.025031750724207,0,0
836,0,3,0,0.2,0.8,0,3,0,0,-0.016670043286229,0.197672703889883,0.790796653450237,0,0,0,0,0.016670043286229,0.002327296110117,0.009203346549763,0,0
837,0,3,0,0.2,0.8,0,3,0,0,0.049850113882939,0.162522070939733,0.820624619528435,0,0,0,0,-0.049850113882939,0.037477929060268,-0.020624619528435,0,0
838,0,3,0,0.2,0.8,0,3,0,0,0.015510262622928,0.202426056362849,0.816532200125339,0,0,0,0,-0.015510262622928,-0.002426056362849,-0.016532200125339,0,0
839,0,3,0,0.2,0.8,0,3,0,0,0.002882442854576,0.173564592477363,0.805958988625823,0,0,0,0,-0.002882442854576,0.026435407522637,-0.005958988625823,0,0
840,0,3,0,0.2,0.8,0,3,0,0,-0.049101038304915,0.227789696357194,0.777055396149623,0,0,0,0,0.049101038304915,-0.027789696357194,0.022944603850377,0,0
841,0,3,0,0.2,0.8,0,3,0,0,-0.015514306253586,0.191644548047234,0.789787411239716,0,0,0,0,0.015514306253586,0.008355451952766,0.010212588760284,0,0
842,0,3,0,0.2,0.8,0,3,0,0,-0.011163655422904,0.208560527408466,0.792241264235775,0,0,0,0,0.011163655422904,-0.008560527408466,0.007758735764225,0,0
843,0,3,0,0.2,0.8,0,3,0,0,-0.000514767619481,0.213770729323716,0.800198650195017,0,0,0,0,0.000514767619481,-0.013770729323716,-0.000198650195017,0,0
844,0,3,0,0.2,0.8,0,3,0,0,-0.019009631485928,0.224224972063678,0.815644224281742,0,0,0,0,0.019009631485928,-0.024224972063679,-0.015644224281743,0,0
845,0,3,0,0.2,0.8,0,3,0,0,0.018177553885105,0.152433184886214,0.833787878108096,0,0,0,0,-0.018177553885105,0.047566815113786,-0.033787878108096,0,0
846,0,3,0,0.2,0.8,0,3,0,0,-0.033142924033385,0.199251696423646,0.780329452618141,0,0,0,0,0.033142924033385,0.000748303576354,0.019670547381859,0,0
847,0,3,0,0.2,0.8,0,3,0,0,-0.006424606065025,0.200854064139409,0.813786783237141,0,0,0,0,0.006424606065025,-0.000854064139409,-0.013786783237141,0,0
848,0,3,0,0.2,0.8,0,3,0,0,-0.03165191476457,0.225923429342517,0.775144414547536,0,0,0,0,0.03165191476457,-0.025923429342517,0.024855585452464,0,0
849,0,3,0,0.2,0.8,0,3,0,0,-0.023645359403669,0.213561861632684,0.784517625772531,0,0,0,0,0.023645359403669,-0.013561861632684,0.015482374227469,0,0
850,0,3,0,0.2,0.8,0,3,0,0,-0.008717420591949,0.17911772482554,0.791224641059926,0,0,0,0,0.008717420591949,0.02088227517446,0.008775358940074,0,0
851,0,3,0,0.2,0.8,0,3,0,0,-0.003854976986878,0.195913373802522,0.806785066069021,0,0,0,0,0.003854976986878,0.004086626197478,-0.006785066069021,0,0
852,0,3,0,0.2,0.8,0,3,0,0,0.03027068933893,0.160112591738791,0.865022635151377,0,0,0,0,-0.03027068933893,0.039887408261209,-0.065022635151377,0,0
853,0,3,0,0.2,0.8,0,3,0,0,0.003465381827258,0.209113775348792,0.817586426312315,0,0,0,0,-0.003465381827258,-0.009113775348792,-0.017586426312315,0,0
854,0,3,0,0.2,0.8,0,3,0,0,-0.011499548906102,0.22098319426041,0.795009480594505,0,0,0,0,0.011499548906102,-0.02098319426041,0.004990519405495,0,0
855,0,3,0,0.2,0.8,0,3,0,0,0.020670552227152,0.193928679723605,0.823482219767444,0,0,0,0,-0.020670552227152,0.006071320276395,-0.023482219767444,0,0
856,0,3,0,0.2,0.8,0,3,0,0,-0.033390602919021,0.230759108165281,0.798605596882559,0,0,0,0,0.033390602919021,-0.030759108165281,0.001394403117441,0,0
857,0,3,0,0.2,0.8,0,3,0,0,0.022776676671587,0.187479643826003,0.803421147808596,0,0,0,0,-0.022776676671587,0.012520356173997,-0.003421147808596,0,0
858,0,3,0,0.2,0.8,0,3,0,0,-0.002536689157524,0.175060279752805,0.80592313160471,0,0,0,0,0.002536689157524,0.024939720247195,-0.00592313160471,0,0
859,0,3,0,0.2,0.8,0,3,0,0,-0.012964353519249,0.195791314257868,0.792925657935416,0,0,0,0,0.012964353519249,0.004208685742132,0.007074342064584,0,0
860,0,3,0,0.2,0.8,0,3,0,0,-0.028206496092591,0.195927714319261,0.781467200556538,0,0,0,0,0.028206496092591,0.004072285680739,0.018532799443462,0,0
861,0,3,0,0.2,0.8,0,3,0,0,-0.026971870028004,0.203334318750301,0.775778818158514,0,0,0,0,0.026971870028004,-0.003334318750301,0.024221181841486,0,0
862,0,3,0,0.2,0.8,0,3,0,0,-0.024404378402367,0.190738442412785,0.823291781662795,0,0,0,0,0.024404378402367,0.009261557587215,-0.023291781662795,0,0
863,0,3,0,0.2,0.8,0,3,0,0,0.052511545358787,0.162068784764228,0.830061785895262,0,0,0,0,-0.052511545358787,0.037931215235772,-0.030061785895262,0,0
864,0,3,0,0.2,0.8,0,3,0,0,0.028294461889069,0.190239636178931,0.813359817417978,0,0,0,0,-0.028294461889069,0.00976036382107,-0.013359817417979,0,0
865,0,3,0,0.2,0.8,0,3,0,0,-0.019788110973429,0.213199217254014,0.793587848285507,0,0,0,0,0.019788110973429,-0.013199217254014,0.006412151714493,0,0
866,0,3,0,0.2,0.8,0,3,0,0,-0.027214232099145,0.225219685412714,0.77288154793155,0,0,0,0,0.027214232099145,-0.025219685412715,0.02711845206845,0,0
867,0,3,0,0.2,0.8,0,3,0,0,-0.007260261899094,0.206685506416221,0.802592004182688,0,0,0,0,0.007260261899094,-0.006685506416221,-0.002592004182688,0,0
868,0,3,0,0.2,0.8,0,3,0,0,0.016109745948001,0.170423934814336,0.777910277553284,0,0,0,0,-0.016109745948001,0.029576065185664,0.022089722446716,0,0
869,0,3,0,0.2,0.8,0,3,0,0,0.050747597614471,0.174622671849233,0.816521623779617,0,0,0,0,-0.050747597614471,0.025377328150767,-0.016521623779617,0,0
870,0,3,0,0.2,0.8,0,3,0,0,0.006256848698452,0.174519328702944,0.792315358205175,0,0,0,0,-0.006256848698452,0.025480671297056,0.007684641794825,0,0
871,0,3,0,0.2,0.8,0,3,0,0,0.010152706945342,0.17547201369461,0.762257787252208,0,0,0,0,-0.010152706945342,0.024527986305391,0.037742212747793,0,0
872,0,3,0,0.2,0.8,0,3,0,0,0.022588849108997,0.201372739034118,0.802472313502145,0,0,0,0,-0.022588849108997,-0.001372739034119,-0.002472313502145,0,0
873,0,3,0,0.2,0.8,0,3,0,0,-0.022718961492764,0.188690712486933,0.788583668853406,0,0,0,0,0.022718961492764,0.011309287513067,0.011416331146594,0,0
874,0,3,0,0.2,0.8,0,3,0,0,-0.018981942244449,0.199177040932772,0.781164329909451,0,0,0,0,0.018981942244449,0.000822959067228,0.01883567009055,0,0
875,0,3,0,0.2,0.8,0,3,0,0,-0.017118933009066,0.195467129289337,0.77327832345698,0,0,0,0,0.017118933009066,0.004532870710663,0.02672167654302,0,0
876,0,3,0,0.2,0.8,0,3,0,0,-0.017865161666238,0.206425470504515,0.805083311711251,0,0,0,0,0.017865161666238,-0.006425470504515,-0.005083311711251,0,0
877,0,3,0,0.2,0.8,0,3,0,0,0.012731399264578,0.198324965357688,0.803810000589377,0,0,0,0,-0.012731399264578,0.001675034642312,-0.003810000589377,0,0
878,0,3,0,0.2,0.8,0,3,0,0,-0.044109087194165,0.20968911098305,0.778100826410483,0,0,0,0,0.044109087194165,-0.00968911098305,0.021899173589517,0,0
