Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,MA 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Fitted MA 8-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff,Diff in MA 8-lag Coeff
735,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.022128230551822656,0.013953259816733435,0.40255051312289397,-0.012026955020807382,0.31838525790832567,0.29522499641082267,0,0,0,0,-0.022128230551822656,0.013953259816733435,0.802550513122894,-0.012026955020807382,0.6183852579083257,0.5952249964108227,0,0
736,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004374856006163774,-0.03722247596499545,0.3833537864854345,-0.042362088121986746,0.2823198202285074,0.23752018350708243,0,0,0,0,-0.004374856006163774,-0.03722247596499545,0.7833537864854345,-0.042362088121986746,0.5823198202285074,0.5375201835070824,0,0
737,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.060893036060894204,-0.013627585378303908,0.47985059812539665,-0.025175277502307247,0.3586724517779276,0.33572039855413294,0,0,0,0,0.060893036060894204,-0.013627585378303908,0.8798505981253967,-0.025175277502307247,0.6586724517779277,0.6357203985541329,0,0
738,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0033352053753556987,0.013897284568691756,0.40384748572431783,-0.02098176322531254,0.3190948322088821,0.2609733591607027,0,0,0,0,0.0033352053753556987,0.013897284568691756,0.8038474857243179,-0.02098176322531254,0.6190948322088821,0.5609733591607027,0,0
739,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03682679659485878,0.05259350103868625,0.3996696294562007,-2.9660800402196708e-05,0.32077981164684133,0.2930545132865913,0,0,0,0,-0.03682679659485878,0.05259350103868625,0.7996696294562007,-2.9660800402196708e-05,0.6207798116468413,0.5930545132865913,0,0
740,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004598997474929589,0.03877447318907714,0.4507374799091107,-0.020739382029497263,0.2963660835975615,0.2906902612463771,0,0,0,0,-0.004598997474929589,0.03877447318907714,0.8507374799091107,-0.020739382029497263,0.5963660835975615,0.5906902612463771,0,0
741,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-8.179027740534695e-05,-0.011763404428178921,0.4671369149188229,-0.028734759466070098,0.25622749511402804,0.3545217994788111,0,0,0,0,-8.179027740534695e-05,-0.011763404428178921,0.8671369149188229,-0.028734759466070098,0.556227495114028,0.6545217994788111,0,0
742,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.027326408011913467,0.056254982207497604,0.4106204300988008,-0.003888513306524132,0.27953372726746095,0.34156419547215006,0,0,0,0,0.027326408011913467,0.056254982207497604,0.8106204300988008,-0.003888513306524132,0.579533727267461,0.64156419547215,0,0
743,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.022206074936421967,-0.0011570113853336544,0.39158408533540523,-0.003866483920030059,0.2708149334517747,0.26835962509319844,0,0,0,0,0.022206074936421967,-0.0011570113853336544,0.7915840853354053,-0.003866483920030059,0.5708149334517747,0.5683596250931984,0,0
744,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.042146796663154656,-0.013766970620643679,0.3838732164002914,0.003303776111312766,0.27688955951313504,0.26802415826349246,0,0,0,0,-0.042146796663154656,-0.013766970620643679,0.7838732164002914,0.003303776111312766,0.576889559513135,0.5680241582634924,0,0
745,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03836922360102592,-0.0060030236521952315,0.40738767345137317,0.03936751641560352,0.30637510262867296,0.2552339248749025,0,0,0,0,0.03836922360102592,-0.0060030236521952315,0.8073876734513732,0.03936751641560352,0.606375102628673,0.5552339248749025,0,0
746,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.026245969044894596,-0.007533805842335492,0.40141980749156536,0.03240898087176869,0.2990381052076887,0.26843933227593664,0,0,0,0,-0.026245969044894596,-0.007533805842335492,0.8014198074915654,0.03240898087176869,0.5990381052076887,0.5684393322759367,0,0
747,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.049156279090408025,0.0020852097535722734,0.32651028085804723,-0.02081587511901798,0.28458317796065236,0.29841754173935503,0,0,0,0,0.049156279090408025,0.0020852097535722734,0.7265102808580473,-0.02081587511901798,0.5845831779606523,0.598417541739355,0,0
748,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.01644566152037047,0.010018477397490868,0.4132465332192782,-0.01029483391029624,0.2677138471275532,0.30216519171402023,0,0,0,0,-0.01644566152037047,0.010018477397490868,0.8132465332192782,-0.01029483391029624,0.5677138471275531,0.6021651917140203,0,0
749,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0023434162143260856,-0.02215527003536007,0.38066301077841785,-0.007142396173139343,0.2508529552802018,0.30749456922787916,0,0,0,0,-0.0023434162143260856,-0.02215527003536007,0.7806630107784178,-0.007142396173139343,0.5508529552802017,0.6074945692278791,0,0
750,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.023003860324490213,0.018485977759162005,0.419625606130301,0.030363580483952046,0.29176195555273565,0.31694611552409613,0,0,0,0,0.023003860324490213,0.018485977759162005,0.819625606130301,0.030363580483952046,0.5917619555527356,0.6169461155240961,0,0
751,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.002496065266787431,-0.018058429557114033,0.40129883632532,-0.007603750318568536,0.3134969772025049,0.30018046154826267,0,0,0,0,-0.002496065266787431,-0.018058429557114033,0.80129883632532,-0.007603750318568536,0.613496977202505,0.6001804615482627,0,0
752,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05505649293406721,-0.01577800077302536,0.39587420031154286,0.008966982303616769,0.30690230737967633,0.31168750084584823,0,0,0,0,-0.05505649293406721,-0.01577800077302536,0.7958742003115429,0.008966982303616769,0.6069023073796763,0.6116875008458482,0,0
753,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.019202091457516363,0.003476158422344721,0.38876324808183255,0.019451304814147703,0.3464285202894701,0.33578478722160476,0,0,0,0,0.019202091457516363,0.003476158422344721,0.7887632480818325,0.019451304814147703,0.6464285202894701,0.6357847872216047,0,0
754,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02406832533766594,-0.007238770185186405,0.36492637567897923,0.029007849319998297,0.30197122644607743,0.27362778814918987,0,0,0,0,0.02406832533766594,-0.007238770185186405,0.7649263756789793,0.029007849319998297,0.6019712264460775,0.5736277881491898,0,0
755,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06078716613271021,0.020897407651570173,0.3574007014710977,-0.053590066982825715,0.3114052606631023,0.24954296681214952,0,0,0,0,-0.06078716613271021,0.020897407651570173,0.7574007014710977,-0.053590066982825715,0.6114052606631023,0.5495429668121495,0,0
756,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.041266343315937405,-0.05267026640273069,0.4275422836954441,0.02144323395659499,0.26027106910141284,0.3313388977722714,0,0,0,0,0.041266343315937405,-0.05267026640273069,0.8275422836954441,0.02144323395659499,0.5602710691014128,0.6313388977722714,0,0
757,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03270387408858741,-0.009261983768553368,0.4192531363833091,-0.007839452069257295,0.30288005584126493,0.3040154376099478,0,0,0,0,0.03270387408858741,-0.009261983768553368,0.8192531363833091,-0.007839452069257295,0.6028800558412649,0.6040154376099478,0,0
758,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.019920499707226674,-0.01868215593333488,0.3808391887338549,0.0354658612754547,0.2868780672840843,0.3024684525329053,0,0,0,0,-0.019920499707226674,-0.01868215593333488,0.7808391887338549,0.0354658612754547,0.5868780672840843,0.6024684525329053,0,0
759,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.018800926795533163,0.025697504800219255,0.41907327037972336,0.0006344027874859255,0.2954245694740305,0.271100584682558,0,0,0,0,-0.018800926795533163,0.025697504800219255,0.8190732703797234,0.0006344027874859255,0.5954245694740306,0.571100584682558,0,0
760,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.01499781380578448,0.035804107138975166,0.43647589313612506,-0.06611219873601867,0.3153875998622106,0.3041029931070779,0,0,0,0,-0.01499781380578448,0.035804107138975166,0.8364758931361251,-0.06611219873601867,0.6153875998622106,0.6041029931070778,0,0
761,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.034252835816102084,-0.012050033684922601,0.4341992671961692,0.03229254754867768,0.3261163569248898,0.3161004130763302,0,0,0,0,0.034252835816102084,-0.012050033684922601,0.8341992671961692,0.03229254754867768,0.6261163569248898,0.6161004130763301,0,0
762,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0011125419488865057,0.023681192716833582,0.3772776006426445,-0.0020571933056669524,0.3602424604327719,0.30739902791266543,0,0,0,0,0.0011125419488865057,0.023681192716833582,0.7772776006426445,-0.0020571933056669524,0.6602424604327719,0.6073990279126654,0,0
763,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.009743612513600036,-0.013336933199656217,0.4361947486547266,-0.0350327161801563,0.32608348026258455,0.26632353090627336,0,0,0,0,0.009743612513600036,-0.013336933199656217,0.8361947486547266,-0.0350327161801563,0.6260834802625845,0.5663235309062733,0,0
764,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.009228539223990709,0.059076232623935965,0.39102884088703865,-0.013835616680332157,0.2694335094874211,0.31710079522529866,0,0,0,0,0.009228539223990709,0.059076232623935965,0.7910288408870387,-0.013835616680332157,0.5694335094874211,0.6171007952252987,0,0
765,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.058638891153328904,0.034901492040541424,0.40325457988238284,-0.022503872379542496,0.3197377124889359,0.2620642330710124,0,0,0,0,-0.058638891153328904,0.034901492040541424,0.8032545798823829,-0.022503872379542496,0.6197377124889358,0.5620642330710124,0,0
766,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.059834448571347246,0.04834758340554213,0.3678311890252079,0.010399533888652416,0.3034188359416811,0.24967215011062607,0,0,0,0,-0.059834448571347246,0.04834758340554213,0.7678311890252079,0.010399533888652416,0.6034188359416811,0.5496721501106261,0,0
767,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04606413447556318,-0.03695853718615237,0.371832396348351,-0.0025798250246038684,0.33284065868306734,0.34363341208998194,0,0,0,0,0.04606413447556318,-0.03695853718615237,0.7718323963483511,-0.0025798250246038684,0.6328406586830673,0.6436334120899819,0,0
768,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.031087518645197765,-0.08815095748070903,0.3947005044012783,-0.003685952481587162,0.2833968931683951,0.24893094186522863,0,0,0,0,0.031087518645197765,-0.08815095748070903,0.7947005044012783,-0.003685952481587162,0.583396893168395,0.5489309418652286,0,0
769,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05321981817507987,-0.00841689584327036,0.4096533352022065,-0.06008160459131955,0.3147405428740526,0.30637729413267306,0,0,0,0,-0.05321981817507987,-0.00841689584327036,0.8096533352022065,-0.06008160459131955,0.6147405428740527,0.606377294132673,0,0
770,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004855346530268381,-0.0033610238681758826,0.42840700550822686,0.004826327605179811,0.2659102614288259,0.29804581821077175,0,0,0,0,0.004855346530268381,-0.0033610238681758826,0.8284070055082269,0.004826327605179811,0.5659102614288258,0.5980458182107717,0,0
771,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0180900980167972,0.026443070178079984,0.39192659416595615,0.00101754466111007,0.27256062837776734,0.29781596364953217,0,0,0,0,0.0180900980167972,0.026443070178079984,0.7919265941659561,0.00101754466111007,0.5725606283777673,0.5978159636495322,0,0
772,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0571915242183403,-0.06213200540485549,0.4411823910202617,0.029633542729773827,0.28719297724594656,0.3194835480574597,0,0,0,0,0.0571915242183403,-0.06213200540485549,0.8411823910202617,0.029633542729773827,0.5871929772459465,0.6194835480574596,0,0
773,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.014413880564149842,-0.003000517426641875,0.37056550811795996,-0.020462166684276976,0.2975797741065666,0.28520581536371753,0,0,0,0,0.014413880564149842,-0.003000517426641875,0.77056550811796,-0.020462166684276976,0.5975797741065666,0.5852058153637175,0,0
774,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0074091155337432935,-0.020504814204853047,0.4195171906490043,0.012134274715862033,0.25036491552708057,0.25206496452212246,0,0,0,0,0.0074091155337432935,-0.020504814204853047,0.8195171906490043,0.012134274715862033,0.5503649155270806,0.5520649645221225,0,0
775,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.017798468140975146,0.0019515219291596757,0.3664050121131448,0.0417110974641921,0.27265404102832186,0.2949885653718635,0,0,0,0,0.017798468140975146,0.0019515219291596757,0.7664050121131448,0.0417110974641921,0.5726540410283218,0.5949885653718635,0,0
776,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03698085504794347,-0.05171287822610398,0.3779526998204267,-0.04664086729107855,0.2636853175825883,0.3198091669161235,0,0,0,0,0.03698085504794347,-0.05171287822610398,0.7779526998204267,-0.04664086729107855,0.5636853175825882,0.6198091669161234,0,0
777,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03527829065926781,0.01671146871257382,0.3860063945833299,-0.01796319617880294,0.3250777380241187,0.311873740365144,0,0,0,0,-0.03527829065926781,0.01671146871257382,0.78600639458333,-0.01796319617880294,0.6250777380241187,0.611873740365144,0,0
778,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.023929353016313035,0.002804001783923059,0.3662552860877103,0.03636508853570798,0.3389289547548108,0.31225771688469406,0,0,0,0,0.023929353016313035,0.002804001783923059,0.7662552860877103,0.03636508853570798,0.6389289547548107,0.6122577168846941,0,0
779,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.005965013653400228,0.028483849803946054,0.35859997607511984,-0.009901788217712051,0.3102395535498666,0.2954145829374345,0,0,0,0,0.005965013653400228,0.028483849803946054,0.7585999760751199,-0.009901788217712051,0.6102395535498666,0.5954145829374344,0,0
780,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03544966737101518,-0.024133667310531882,0.33131627681904463,0.03015122904414188,0.3340237094146513,0.2602484742605774,0,0,0,0,0.03544966737101518,-0.024133667310531882,0.7313162768190447,0.03015122904414188,0.6340237094146512,0.5602484742605773,0,0
781,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.019634962124339905,-0.06253409184339855,0.42328628293871035,-0.0019863945082826268,0.3062797750609373,0.2819965917915846,0,0,0,0,-0.019634962124339905,-0.06253409184339855,0.8232862829387104,-0.0019863945082826268,0.6062797750609372,0.5819965917915846,0,0
782,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02245681224033748,0.042943108942029476,0.3646542392668597,-0.03903711596001885,0.2915889270122529,0.31889696702795123,0,0,0,0,0.02245681224033748,0.042943108942029476,0.7646542392668597,-0.03903711596001885,0.591588927012253,0.6188969670279512,0,0
783,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03435996459640095,0.0035551528286128075,0.415351710015947,-0.015740928803875585,0.3144194466615469,0.36416320282173337,0,0,0,0,-0.03435996459640095,0.0035551528286128075,0.8153517100159471,-0.015740928803875585,0.6144194466615469,0.6641632028217334,0,0
784,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03867667625344222,-0.025775153052112785,0.4221878999886075,0.0002245105062080692,0.25587090051894984,0.3551944830589075,0,0,0,0,-0.03867667625344222,-0.025775153052112785,0.8221878999886075,0.0002245105062080692,0.5558709005189498,0.6551944830589075,0,0
785,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0036009559314357786,-0.011427856743692425,0.36088334786821374,-0.03072450599077996,0.30314767906090456,0.2535547936167633,0,0,0,0,0.0036009559314357786,-0.011427856743692425,0.7608833478682138,-0.03072450599077996,0.6031476790609045,0.5535547936167633,0,0
786,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02622483127604501,0.005929732253801508,0.4203533821447573,-0.031045295855191838,0.30329268961133277,0.32447254263332864,0,0,0,0,-0.02622483127604501,0.005929732253801508,0.8203533821447573,-0.031045295855191838,0.6032926896113328,0.6244725426333286,0,0
787,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.044837318798683745,-0.015909223441240752,0.46523366220149104,0.04264748939992355,0.2765620265401021,0.3565957047258013,0,0,0,0,0.044837318798683745,-0.015909223441240752,0.8652336622014911,0.04264748939992355,0.5765620265401021,0.6565957047258013,0,0
788,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.010094310490406794,0.01682437968253009,0.40130579105438585,-0.008001999625123378,0.34722546331610926,0.3475822974409344,0,0,0,0,-0.010094310490406794,0.01682437968253009,0.8013057910543859,-0.008001999625123378,0.6472254633161092,0.6475822974409344,0,0
789,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0025526012500766554,0.009768984298720364,0.37665985531360047,0.005663007056726715,0.30592495052284663,0.3522267698822037,0,0,0,0,-0.0025526012500766554,0.009768984298720364,0.7766598553136005,0.005663007056726715,0.6059249505228466,0.6522267698822037,0,0
790,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.029292704569720135,0.04648610455419223,0.39613573751302433,0.022717313124874385,0.3032870963301352,0.3048910248462764,0,0,0,0,-0.029292704569720135,0.04648610455419223,0.7961357375130244,0.022717313124874385,0.6032870963301351,0.6048910248462764,0,0
791,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.07291101069798475,-0.01442833555263117,0.3967914609566777,-0.032036887290848366,0.30662821456079686,0.27800695992379687,0,0,0,0,-0.07291101069798475,-0.01442833555263117,0.7967914609566777,-0.032036887290848366,0.6066282145607969,0.5780069599237969,0,0
792,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00833571351191427,-0.030106986750611953,0.39636563343230113,0.008368592561821823,0.3435054016659894,0.297933018699835,0,0,0,0,0.00833571351191427,-0.030106986750611953,0.7963656334323012,0.008368592561821823,0.6435054016659894,0.5979330186998351,0,0
793,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0045661991329160045,-0.014108025798472604,0.4449147488199392,-0.005013889314026163,0.2512603832054969,0.28129350381773216,0,0,0,0,0.0045661991329160045,-0.014108025798472604,0.8449147488199392,-0.005013889314026163,0.5512603832054969,0.5812935038177321,0,0
794,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0369294149408273,0.04252734706537373,0.37128118854639164,0.02010272602121668,0.3504395146262839,0.28645835844838224,0,0,0,0,0.0369294149408273,0.04252734706537373,0.7712811885463917,0.02010272602121668,0.6504395146262839,0.5864583584483822,0,0
795,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.01177070313850656,0.020107332978668735,0.35818095004210576,-0.039325939577037,0.29095290987219546,0.28305908228527177,0,0,0,0,-0.01177070313850656,0.020107332978668735,0.7581809500421057,-0.039325939577037,0.5909529098721955,0.5830590822852717,0,0
796,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.032903334695329314,-0.0026152580792653994,0.38004823411457256,-0.0016119589323283453,0.3200181154722049,0.3091509053900488,0,0,0,0,0.032903334695329314,-0.0026152580792653994,0.7800482341145726,-0.0016119589323283453,0.6200181154722049,0.6091509053900488,0,0
797,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.002487277994871917,0.016252435315698054,0.40590974313701794,-0.021080475793233022,0.3285418838908041,0.26951246112778904,0,0,0,0,0.002487277994871917,0.016252435315698054,0.8059097431370179,-0.021080475793233022,0.6285418838908041,0.5695124611277891,0,0
798,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06644056664820441,0.032852310176367513,0.34938698522337636,-0.06423690646385813,0.27433854591394935,0.2386510599168034,0,0,0,0,-0.06644056664820441,0.032852310176367513,0.7493869852233763,-0.06423690646385813,0.5743385459139494,0.5386510599168034,0,0
799,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004807125965932413,0.019134472205100492,0.37282155793416205,-0.01826358887426072,0.2941133510815898,0.2693950696763152,0,0,0,0,-0.004807125965932413,0.019134472205100492,0.7728215579341621,-0.01826358887426072,0.5941133510815898,0.5693950696763153,0,0
800,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.022571734752308517,0.007819061189568703,0.37268849709716007,0.01572734632189432,0.3047492363423265,0.24879987971173034,0,0,0,0,-0.022571734752308517,0.007819061189568703,0.7726884970971601,0.01572734632189432,0.6047492363423265,0.5487998797117304,0,0
801,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03519058146596493,0.014258183771482025,0.4520764948566617,-0.01803428083955884,0.2654935929278361,0.3465134376013071,0,0,0,0,0.03519058146596493,0.014258183771482025,0.8520764948566617,-0.01803428083955884,0.5654935929278361,0.6465134376013071,0,0
802,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.011423078623393673,0.025855513405659884,0.38163647487987984,-0.04872348789080096,0.3319307504779389,0.2764840745738531,0,0,0,0,-0.011423078623393673,0.025855513405659884,0.7816364748798799,-0.04872348789080096,0.6319307504779389,0.5764840745738531,0,0
803,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.005559282493940637,-0.024184884934605137,0.39400382426352876,-0.007663392696330477,0.3228849938031865,0.3171495176890525,0,0,0,0,-0.005559282493940637,-0.024184884934605137,0.7940038242635288,-0.007663392696330477,0.6228849938031865,0.6171495176890525,0,0
804,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.008570019341530316,0.04587014025407067,0.4127757591705275,-0.019622405530533862,0.35664105833858567,0.31356422043643506,0,0,0,0,0.008570019341530316,0.04587014025407067,0.8127757591705276,-0.019622405530533862,0.6566410583385857,0.6135642204364351,0,0
805,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.05369821644554959,-0.057611365580685116,0.4083115910348796,-0.009107375790511851,0.3213495114281079,0.3501557639053526,0,0,0,0,0.05369821644554959,-0.057611365580685116,0.8083115910348796,-0.009107375790511851,0.6213495114281079,0.6501557639053526,0,0
806,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.07163286408355696,0.02616220373202434,0.36050214245317,-0.026680819534005258,0.37944729108763636,0.2651966152660674,0,0,0,0,-0.07163286408355696,0.02616220373202434,0.76050214245317,-0.026680819534005258,0.6794472910876364,0.5651966152660675,0,0
807,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.002253601849376133,0.03329216922980845,0.35378775463325735,-0.023441401717832776,0.30669543790963444,0.3081701868600016,0,0,0,0,0.002253601849376133,0.03329216922980845,0.7537877546332574,-0.023441401717832776,0.6066954379096344,0.6081701868600016,0,0
808,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03255173042171865,-0.0034400735672567868,0.4649227304242354,-0.015437696931031634,0.31033521851858986,0.3498016647834298,0,0,0,0,0.03255173042171865,-0.0034400735672567868,0.8649227304242354,-0.015437696931031634,0.6103352185185899,0.6498016647834297,0,0
809,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04736703864365745,-0.008445365131957051,0.37085289970318547,0.004233378495075378,0.279368996101796,0.28993212240602995,0,0,0,0,0.04736703864365745,-0.008445365131957051,0.7708528997031855,0.004233378495075378,0.579368996101796,0.5899321224060299,0,0
810,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004330840004141787,0.008502093548988503,0.4158452765174977,-0.005421429765638657,0.2998223190288942,0.336272370591385,0,0,0,0,0.004330840004141787,0.008502093548988503,0.8158452765174977,-0.005421429765638657,0.5998223190288943,0.636272370591385,0,0
811,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.032943543234908314,-0.031036045245013962,0.4060417022729172,0.06138600267860752,0.24829177179750828,0.2885145352369035,0,0,0,0,0.032943543234908314,-0.031036045245013962,0.8060417022729172,0.06138600267860752,0.5482917717975082,0.5885145352369034,0,0
812,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0042420393111630705,-0.03471147914967464,0.398702526595377,-0.0368271562556747,0.288408021731414,0.29695906133553845,0,0,0,0,-0.0042420393111630705,-0.03471147914967464,0.7987025265953771,-0.0368271562556747,0.588408021731414,0.5969590613355384,0,0
813,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004084410175982073,-0.005603324740153444,0.4093824665706343,-0.0017248906310264832,0.29130910543402716,0.30257499062203275,0,0,0,0,-0.004084410175982073,-0.005603324740153444,0.8093824665706344,-0.0017248906310264832,0.5913091054340271,0.6025749906220328,0,0
814,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04446014132711652,-0.0022670847741617043,0.3928722967574655,0.04337157305683729,0.31673854000138335,0.3053142670512118,0,0,0,0,0.04446014132711652,-0.0022670847741617043,0.7928722967574655,0.04337157305683729,0.6167385400013834,0.6053142670512117,0,0
815,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03319474711820429,-0.01055913533180476,0.4526205179089291,0.020088702822058106,0.2866716177048463,0.2501162052564659,0,0,0,0,-0.03319474711820429,-0.01055913533180476,0.8526205179089291,0.020088702822058106,0.5866716177048463,0.5501162052564659,0,0
816,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004360492784848902,-0.010022858718211344,0.3703122996683533,-0.053017124483500336,0.25602210462686265,0.33095883848596297,0,0,0,0,0.004360492784848902,-0.010022858718211344,0.7703122996683534,-0.053017124483500336,0.5560221046268626,0.630958838485963,0,0
817,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0035249523992441772,-0.030231512066266283,0.4691155759848214,-0.022094283639725133,0.3017595042291059,0.31323287919176407,0,0,0,0,-0.0035249523992441772,-0.030231512066266283,0.8691155759848215,-0.022094283639725133,0.601759504229106,0.6132328791917641,0,0
818,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.026344477913743225,0.042813367254599874,0.3911301846658993,-0.02092112917639835,0.3165929011274506,0.2853126817673781,0,0,0,0,-0.026344477913743225,0.042813367254599874,0.7911301846658993,-0.02092112917639835,0.6165929011274506,0.5853126817673782,0,0
819,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.05931828777728486,0.024699482179207154,0.4441131074591555,0.029629677039038717,0.3042377075211818,0.30522225931220637,0,0,0,0,0.05931828777728486,0.024699482179207154,0.8441131074591555,0.029629677039038717,0.6042377075211818,0.6052222593122063,0,0
820,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.021161578496306704,0.0007743790191950522,0.36187391804215474,0.02819966733561436,0.2847639758369914,0.344991710630457,0,0,0,0,0.021161578496306704,0.0007743790191950522,0.7618739180421548,0.02819966733561436,0.5847639758369914,0.644991710630457,0,0
821,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03415353141985786,-0.02010203072041523,0.4221929739490232,0.037500707776422566,0.2924152927779311,0.3554397865234741,0,0,0,0,0.03415353141985786,-0.02010203072041523,0.8221929739490232,0.037500707776422566,0.5924152927779311,0.655439786523474,0,0
